Leading.proteins.Positions.within.proteins;log2 daf2_d10_01;log2 daf2_d10_02;log2 daf2_d10_03;log2 daf2_d10_04;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04; -Log Student's T-test p-value daf2_d10_N2_d10;Student's T-test q-value  daf2_d10_N2_d10; Student's T-test Difference  daf2_d10_N2_d10;Student's T-test Test statistic  daf2_d10_N2_d10;Sign p-val: 0.05 
D4YWC3(68);20,9155;19,6688;18,7436;20,1855;19,5703;20,7599;18,7343;19,4895;0,147558;0,673708;0,239851;0,387246;
D4YWC3(69);17,4007;21,2768;18,4233;18,9902;20,5029;18,008;19,7139;19,4237;0,153391;0,664326;-0,389379;-0,400814;
D5MCN2(642);19,407;18,8618;17,4297;18,7985;19,6774;17,7611;20,4562;18,0478;0,183003;0,620053;-0,36135;-0,468239;
D5MCQ2(258);19,579;19,5669;20,1508;20,3804;20,3431;18,836;20,4494;18,8296;0,250457;0,542259;0,304763;0,614013;
O17698(246);23,0172;23,0852;22,3995;22,8542;20,5043;18,6634;19,8905;18,8026;3,44265;0,00107598;3,37381;7,20892;+
D5SGZ9(55);19,935;18,4787;20,805;19,5039;17,2061;18,8926;21,3559;19,6515;0,157036;0,658822;0,40415;0,409245;
D5SGZ9(7);19,6082;19,2474;20,6448;19,3938;19,0659;20,1856;20,0463;20,0782;0,10863;0,744318;-0,120464;-0,29395;
D5SGZ9(3);19,1052;20,1635;19,878;19,4577;18,409;17,3312;20,374;21,2649;0,123526;0,713324;0,306338;0,330242;
D6R8W5(331);18,7703;19,1535;20,9391;18,0989;16,9145;21,0671;19,7902;19,9898;0,0662188;0,830492;-0,199942;-0,185991;
D6VPA0(272);19,9202;21,212;20,5429;18,8169;24,254;24,451;25,0909;24,6364;3,78416;0,000643052;-4,48506;-8,31264;+
D7SFI3(84);17,9935;21,0319;19,2685;19,2352;22,702;23,4507;23,2884;23,3957;2,97914;0,00309199;-3,82694;-5,90437;+
D7SFI3(114);25,5369;23,8362;24,4944;23,9303;19,3464;18,8299;21,5682;19,7615;3,17237;0,00220896;4,57292;6,4235;+
D7SFI3(13);21,6348;21,0191;19,7536;20,7659;24,8431;24,5372;24,736;23,4621;3,4216;0,0012057;-3,60126;-7,14509;+
D7SFP5(20);20,8448;20,0817;19,2722;19,4476;17,316;19,3453;20,5723;18,9186;0,530486;0,318895;0,873544;1,14769;
D7SFP5(70);17,5361;20,6916;20,4381;20,0837;18,7795;20,3703;21,4042;17,575;0,048641;0,876987;0,155136;0,138939;
D7UU24(368);23,8706;24,1351;22,1479;23,6812;25,0775;24,6164;24,0163;23,8831;0,906364;0,156731;-0,939576;-1,78762;
D7UU24(370);20,8144;18,4134;19,781;19,9008;18,4199;20,8181;18,6748;18,992;0,28337;0,510275;0,501248;0,681883;
Q9U3I3(603);21,4202;18,3918;20,6223;18,1174;18,0398;20,4525;21,3886;18,2605;0,0303927;0,920484;0,102585;0,0884325;
D9PTP5(209);21,3794;18,8338;20,6033;17,5842;18,3186;17,5463;17,6194;18,7692;0,851433;0,17506;1,53679;1,69614;
D9PTP5(210);17,9506;19,7131;18,6295;21,321;20,3473;21,8027;19,0192;18,0245;0,135368;0,692305;-0,394887;-0,358558;
D9PTP5(190);19,5957;19,3379;18,9544;17,9852;16,8164;16,7269;20,5958;20,2593;0,123684;0,713358;0,368695;0,330622;
E0AHE1(13);20,1349;20,1904;20,0307;20,1971;18,8237;20,9513;19,1148;17,5584;0,713152;0,226372;1,02623;1,46383;
Q20396(252);15,9964;17,8043;21,2685;21,0347;24,5042;25,4718;25,8326;25,4954;2,52047;0,00812273;-6,29997;-4,79482;+
E1B6S4(182);20,6258;20,4695;21,9238;21,3326;19,4713;19,2084;19,5274;17,75;2,10193;0,0160843;2,09866;3,90828;+
E1B6U2(28);17,0725;18,9573;20,6576;18,8332;25,3326;26,0886;26,2348;26,3466;4,05304;0,000392727;-7,12051;-9,28077;+
E1B6W0(690);27,2381;26,8045;26,578;24,9293;25,6465;26,235;26,1397;26,4432;0,201697;0,595367;0,271373;0,509646;
E3W743(373);18,6645;20,7213;21,2922;18,8309;23,2114;22,83;23,117;22,1776;2,24752;0,0129001;-2,95676;-4,2048;+
E3W743(720);18,4775;18,9932;20,8103;18,1296;18,4966;17,7621;18,1747;20,321;0,199254;0,597981;0,414046;0,504281;
E3W743(803);19,8285;19,7918;19,6294;19,39;18,4288;19,072;21,0074;19,2332;0,153169;0,66447;0,224576;0,400299;
E3W743(764);18,773;18,6659;20,0928;21,7184;18,6748;18,9115;20,0162;19,8909;0,223031;0,56945;0,439162;0,55592;
E3W743(841);20,7093;18,9693;19,5361;18,5408;21,5741;19,1829;19,0189;19,0798;0,13311;0,695729;-0,275061;-0,353193;
E3W743(761);19,6282;19,2707;19,3264;18,3824;20,943;20,6478;21,0941;17,8612;0,569119;0,297133;-0,984603;-1,21586;
E3W743(1340);20,4687;20,4992;20,3174;18,9461;19,66;19,664;18,7326;18,5579;0,974425;0,138269;0,904242;1,90071;
E3W743(1261);23,3773;23,338;24,9005;24,8805;20,7476;20,9904;21,895;20,7203;2,9474;0,00329173;3,03574;5,82223;+
E3W743(1269);19,1064;20,3805;20,1043;18,0409;19,9632;21,54;18,0871;18,4275;0,034913;0,909222;-0,0964231;-0,101111;
E3W743(785);18,8876;20,0899;19,7579;20,2252;17,9807;17,0455;18,2353;18,6324;2,10329;0,0161152;1,76667;3,91099;+
E3W743(874);18,5906;17,2189;21,4308;20,441;19,4252;15,8617;19,0153;20,4825;0,210613;0,584385;0,724145;0,529108;
E3W743(745);21,1462;19,481;21,7535;18,0375;16,5367;17,8332;21,1235;21,3923;0,244134;0,547197;0,883114;0,60075;
E3W743(369);25,3574;24,871;25,8299;23,3398;21,3221;19,3798;21,4137;17,605;2,46213;0,00954939;4,91937;4,66471;+
E3W743(971);20,5952;19,2544;20,7888;18,9127;19,9615;18,1723;19,5963;17,2766;0,705849;0,228984;1,13614;1,45144;
E3W759(44);20,0027;18,087;21,1002;19,7556;20,0788;20,7305;19,1967;19,1866;0,0291775;0,922224;-0,0617657;-0,0850043;
Q21162(96);17,0183;20,2579;19,0157;19,9134;17,9611;17,5575;20,6773;21,3504;0,102887;0,755208;-0,335245;-0,279747;
Q21162(35);19,7342;18,0149;20,5729;18,7108;19,3718;19,4112;19,9417;19,7932;0,262917;0,530245;-0,371249;-0,63993;
Q21162(77);21,4313;17,9284;20,1424;20,936;19,2415;19,4902;18,3689;16,9741;0,82789;0,1818;1,59083;1,65683;
Q21162(69);18,5369;19,9099;19,3516;18,9559;21,7305;22,3028;23,21;22,4261;3,58334;0,00108756;-3,2288;-7,64767;+
F5GU98(1033);21,4636;21,0528;20,1866;19,1434;17,801;20,5786;19,6375;17,3511;0,891807;0,160336;1,61953;1,7634;
F5GU98(595);18,914;20,228;18,8399;19,8452;30,2329;29,8678;28,1936;28,7083;5,51563;0;-9,79388;-16,5982;+
F5GU98(474);23,6995;23,8167;25,7271;23,6667;19,4784;15,8816;20,0075;16,4658;2,78662;0,00452493;6,26919;5,41889;+
F5GU98(989);20,0462;20,25;21,1885;20,2063;21,9424;21,0944;23,4222;20,3867;0,934632;0,148935;-1,28867;-1,83461;
F5GU98(932);17,8846;19,7364;20,4245;20,6809;20,629;19,5207;19,2296;19,4638;0,0139794;0,960897;-0,02916;-0,0413953;
F5GUH0(79);24,0155;26,0796;24,716;24,8224;19,8911;17,59;21,3521;20,1659;2,92157;0,00357955;5,15859;5,75601;+
F5GUH0(108);23,3263;21,9731;24,3322;24,3102;23,6798;22,931;22,8826;21,8704;0,429058;0,387932;0,644492;0,963853;
F5GUH0(115);18,6348;21,1889;21,3619;18,4258;22,2348;22,5811;23,9503;22,1159;1,69367;0,0342312;-2,81768;-3,13306;+
F5GUH5(198);19,4253;18,8748;21,6512;19,319;20,9637;20,0622;18,472;20,0856;0,0332954;0,913038;-0,0782948;-0,0965871;
F5GUH5(200);20,1357;19,8875;19,9129;19,898;23,7723;24,2606;24,1638;24,7581;6,02694;0;-4,28016;-20,2589;+
F5GUH5(169);19,6449;21,3434;21,6853;18,5486;19,4341;20,2295;18,3912;19,3295;0,537634;0,314705;0,959479;1,16037;
F5GUH5(171);24,6526;23,8453;24,7385;25,0483;18,6889;21,1681;20,1421;20,3562;3,62296;0,00101205;4,48234;7,77515;+
F5GUH5(249);24,3432;23,7371;22,8701;25,1173;20,1097;22,7691;22,6278;23,0374;1,1934;0,0908612;1,88095;2,2655;
F5GUH5(251);19,2584;18,5372;18,2415;19,4228;24,0954;23,2615;25,0874;23,3093;4,20858;0,000509434;-5,07342;-9,88513;+
F5GUH5(311);18,7695;17,2464;21,2646;20,7537;19,5364;18,3527;18,8386;21,0226;0,0221124;0,941239;0,0709882;0,0649041;
F5GUH5(313);20,5686;17,8371;19,9804;21,305;23,2176;22,4559;22,3444;21,9836;1,76479;0,0298882;-2,57759;-3,26284;+
F5GUH5(209);22,9064;23,1693;22,4244;24,8091;23,3797;23,6099;24,2852;22,4755;0,0612229;0,842465;-0,110289;-0,172768;
F5GUH5(20);23,9142;23,4099;25,5335;23,8677;17,995;19,1409;19,1993;19,2084;4,13529;0,000442623;5,29543;9,59613;+
F5GUH5(340);19,4086;16,8476;19,7166;18,4745;24,5829;24,6239;24,9575;24,9802;4,0978;0,000421875;-6,17433;-9,45122;+
F5GUH5(351);19,7795;19,5408;19,0852;20,9042;21,1861;19,5842;18,7329;19,8764;0,00918161;0,973761;-0,0174646;-0,0273331;
F5GUH5(178);19,8735;18,7766;20,2799;21,6999;19,4542;18,8969;19,6763;19,6763;0,536406;0,314912;0,731553;1,15819;
F5GUH5(180);25,1151;23,4373;23,6979;24,8075;22,8104;23,6355;22,5789;24,2658;0,8345;0,180184;0,941845;1,66787;
F5GUH5(49);22,9875;22,7485;23,0157;20,5351;23,1448;23,4865;23,4411;22,7899;0,700458;0,231773;-0,893883;-1,44229;
F5GUH5(282);21,1496;19,856;19,5691;20,6817;18,4907;19,4484;19,9348;19,095;1,18825;0,0916622;1,07189;2,25687;
F5GUH5(189);21,5696;22,6895;22,4031;24,5136;21,9413;23,3078;23,1897;23,9701;0,157533;0,658338;-0,30827;-0,410389;
F5GUH5(11);24,0999;24,049;22,7398;25,3301;23,8262;24,2318;24,6293;25,3392;0,307073;0,485427;-0,451978;-0,729655;
F5GUH5(76);19,4223;21,2714;19,7145;17,8999;18,4717;21,4928;19,6379;20,0198;0,133086;0,69554;-0,328538;-0,353136;
F5GUH5(87);19,9479;16,966;19,2046;18,7799;20,069;20,2554;21,5544;18,8774;0,882325;0,16401;-1,46443;-1,74762;
F5GUH5(218);20,5371;18,7632;17,6052;19,7872;22,6269;23,1474;24,3125;23,6947;2,95171;0,00323144;-4,27217;-5,83332;+
F5GUH5(40);23,8755;23,73;23,2011;22,9798;23,6393;23,805;22,2667;23,2822;0,192506;0,607834;0,198286;0,489394;
F5GUH5(58);16,2083;21,4374;19,2534;19,1642;19,5091;18,487;20,6211;16,9355;0,0331101;0,913371;0,127652;0,096068;
F5GUH5(123);21,6371;21,0727;19,9531;19,8066;19,5449;21,4002;19,861;18,2687;0,496474;0,338959;0,848665;1,0869;
F5GUH5(136);23,6251;24,0908;24,8442;23,4624;23,3148;22,0236;24,5431;22,2709;0,724273;0,221698;0,967505;1,48267;
F5GUH5(160);21,7504;22,4571;22,5126;21,3182;20,7949;19,5689;21,8077;18,7501;1,29094;0,074943;1,77916;2,42982;
F5GUH5(273);18,4423;17,849;20,7101;19,9441;17,569;19,3742;20,1951;18,3802;0,15654;0,659731;0,35675;0,408099;
F5GUH5(138);26,6019;24,4589;25,344;26,9106;30,8933;32,0188;24,7458;28,4877;0,961943;0,14035;-3,20757;-1,87998;
F5GUH5(375);23,9062;25,2241;24,8943;24,5963;17,8198;17,8235;20,7676;16,6469;3,34784;0,00196887;6,39077;6,92509;+
F5GUH5(29);19,021;21,4618;19,9245;19,4482;22,8286;22,6279;23,4471;22,5939;2,66412;0,00579444;-2,91048;-5,12522;+
F5GUH5(107);18,4688;20,1936;19,6363;18,7366;19,1988;18,4626;19,2741;17,4915;0,522305;0,322601;0,652054;1,13314;
F5GUH5(364);19,1603;17,9764;20,055;20,1121;18,4644;17,47;17,1427;19,3277;0,877198;0,165714;1,22474;1,73908;
F5GUH5(355);21,2752;21,6962;20,8321;22,6022;17,3993;20,3039;21,25;18,1057;1,26233;0,0789213;2,33669;2,38145;
F5GUH5(236);21,8849;21,7895;23,7679;23,4255;21,8246;23,454;23,3713;23,2539;0,154509;0,663077;-0,259006;-0,403405;
F5GUH5(94);20,2073;18,349;19,8639;20,6244;20,4443;20,8964;21,5306;20,3932;0,961302;0,140476;-1,05494;-1,87891;
G1K0V8(71);18,9837;19,3131;19,3069;17,8307;19,3329;20,1426;17,7119;16,795;0,167773;0,640777;0,362979;0,433856;
G1K0V8(72);20,2815;19,9366;19,379;19,3312;19,1536;18,2979;19,6507;18,1754;1,1376;0,101577;0,912668;2,17216;
Q1ZXU6(614);24,9926;24,8569;24,3006;25,4364;26,727;26,3817;26,7905;25,7815;2,44752;0,00970362;-1,52354;-4,63247;+
G3MU14(260);19,383;19,616;19,1157;18,5437;19,7462;17,5782;20,3071;17,9435;0,145804;0,675992;0,27086;0,383146;
G3MU81(396);19,3363;20,5608;17,4277;18,6416;17,643;18,8478;17,0341;19,3229;0,408962;0,399729;0,779647;0,92641;
G3MU88(76);19,6873;18,1776;19,1534;16,6644;18,9542;20,3207;21,3337;18,3234;0,666393;0,249518;-1,31234;-1,38421;
G3MU88(361);20,397;18,7045;21,274;19,117;20,754;19,4384;21,9728;18,2827;0,0872182;0,785244;-0,238841;-0,240359;
G4RTI0(155);20,118;19,5876;17,9983;18,0685;19,7205;19,0348;19,5367;19,8342;0,471632;0,355743;-0,588458;-1,04198;
G4S034(2016);23,2707;22,3261;22,6091;22,3997;18,5624;19,4784;18,3835;18,0383;4,41878;0,000304094;4,03577;10,7581;+
G4S034(1135);20,0532;18,9522;17,5169;20,5245;17,738;19,4275;20,4183;20,64;0,116447;0,728612;-0,294283;-0,313091;
G4S034(458);21,0008;19,1017;19,1657;21,6497;24,2741;24,158;22,8946;23,5561;2,54416;0,00765636;-3,49121;-4,84831;+
G4S034(461);20,5386;19,7518;19,5038;19,1545;20,0813;18,8675;19,5729;19,7465;0,168965;0,639552;0,170142;0,436568;
G4S1A4(58);18,8014;18,9725;19,8516;19,5107;19,2107;18,8003;21,9644;19,6018;0,350152;0,445187;-0,610278;-0,814398;
G4S1A4(210);25,5171;24,8915;25,3217;24,0163;19,0669;18,0669;17,593;19,0106;4,93384;0;6,5023;13,2057;+
G4S1A4(130);19,7816;20,208;20,2512;21,2761;20,4241;18,8863;19,0435;16,8728;1,01777;0,127335;1,57256;1,97269;
G4S1A4(139);17,2266;20,3134;18,5415;20,184;16,4848;20,5165;20,3536;19,8431;0,0693837;0,823871;-0,233134;-0,194308;
G4S1A4(63);21,046;19,5934;18,0272;21,1281;20,9534;19,4424;21,0029;19,9266;0,18057;0,621721;-0,382681;-0,462785;
G4S1A4(3);20,5729;21,5684;20,9063;17,8807;23,199;22,0062;22,6135;22,3649;1,46427;0,0537565;-2,31381;-2,72673;
G4S3P8(307);19,0727;20,7407;20,8637;18,895;16,7214;19,6868;19,8559;21,0907;0,206404;0,590598;0,554296;0,519942;
Q20314(82);19,2786;20,0463;20,2142;21,0034;19,2673;18,8895;19,6331;18,9569;1,2838;0,0755938;0,94894;2,41774;
G4SI07(405);18,883;16,8459;19,464;21,2776;17,4676;16,4274;18,8624;18,5045;0,572794;0,295914;1,30218;1,2223;
G4SI07(267);19,808;21,0125;21,1213;18,7006;20,5438;20,6796;18,3952;17,1989;0,413536;0,397214;0,956212;0,934966;
G4SL51(394);25,6637;27,4767;26,6456;27,0232;23,7556;22,3971;23,0408;20,7424;2,86921;0,00390634;4,21831;5,62346;+
G4SLH0(5002);20,7389;20,2464;21,2247;20,4517;24,0051;24,3379;23,9363;24,6248;4,97619;0;-3,56058;-13,4285;+
G4SLH0(5714);21,1135;19,6667;19,2528;19,6496;21,3659;20,1069;21,2307;20,8674;1,00788;0,129925;-0,97209;-1,95626;
G4SLH0(4662);18,6135;18,5262;19,4155;20,7981;20,7594;17,0755;17,7243;18,4891;0,374237;0,423718;0,826227;0,86074;
G4SLH0(12613);20,1106;19,8625;18,7349;21,6625;20,383;19,6142;19,0269;17,5282;0,514031;0,327986;0,954566;1,11837;
G4SLH0(4770);23,1634;22,3226;24,881;23,4738;24,4204;25,6729;25,3376;25,193;1,5358;0,0467542;-1,69578;-2,8516;+
G4SLH0(5877);19,4341;21,4325;18,7751;19,5136;19,9504;20,2255;20,4459;19,4228;0,136995;0,689718;-0,222322;-0,362413;
G4SPY1(23);19,5784;19,2609;18,1925;18,86;24,4426;24,6495;24,4191;24,0166;5,50867;0;-5,409;-16,5531;+
G4SRU7(40);22,1183;23,6321;23,6702;22,4972;18,0578;19,1431;20,4118;19,4304;2,99554;0,00306907;3,71871;5,94715;+
G5EBF0(9);21,2772;21,5322;19,3979;20,3233;18,9403;19,1827;17,6423;17,1487;1,87421;0,0242524;2,40416;3,46659;+
G5EBF3(141);19,1567;17,5539;19,1525;19,3951;16,3169;21,6457;21,6868;19,3947;0,296537;0,496403;-0,946492;-0,708528;
G5EBF3(43);19,5532;20,9696;19,1154;20,0803;21,476;18,7307;19,0431;19,2258;0,16082;0,651312;0,310733;0,417955;
G5EBF3(46);16,0262;20,0881;18,9935;18,5251;18,8257;20,7825;18,7132;20,9722;0,642519;0,26018;-1,4152;-1,34327;
G5EBF3(58);19,4914;19,4105;18,7551;20,4124;18,4149;18,3711;19,1795;19,4054;0,77312;0,202689;0,674631;1,56505;
G5EBF3(74);19,6968;20,5307;21,1939;19,7079;19,117;17,6594;21,7749;18,9948;0,426225;0,389025;0,895766;0,958598;
G5EBF3(88);18,7072;19,0971;20,1016;19,167;17,7967;18,4189;19,6903;18,4891;0,649566;0,256593;0,669495;1,35538;
G5EBF3(27);19,1679;18,1934;19,8085;17,4337;19,0166;18,5586;20,4571;20,2653;0,627494;0,266703;-0,923551;-1,31738;
G5EBF3(21);19,3663;20,4149;19,651;19,1508;19,1168;18,7039;20,8748;19,67;0,0343332;0,910345;0,0543489;0,0994914;
G5EBF3(130);23,5307;24,891;24,4479;21,6852;17,9188;16,928;19,9437;19,0931;2,74887;0,00495165;5,16778;5,3272;+
G5EBF3(134);19,0698;18,9359;18,9797;20,861;19,9169;19,4093;19,9123;17,8682;0,100879;0,759715;0,184916;0,274751;
G5EBF3(79);20,3518;17,7038;21,0571;20,0677;19,1554;21,4434;20,3759;20,4189;0,262788;0,530101;-0,553306;-0,639663;
G5EBF4(346);21,2266;18,0654;21,5392;19,1241;19,0502;17,7018;21,6477;19,6785;0,153328;0,664312;0,469283;0,400668;
G5EGE0(1033);19,9349;19,4775;18,7068;20,2126;19,5547;18,57;21,0997;17,3182;0,205417;0,591697;0,447301;0,517787;
G5EBI0(163);20,4936;18,7133;19,9118;18,7953;24,9562;23,47;23,4485;24,0175;3,69805;0,000861538;-4,49456;-8,02174;+
G5EBJ9(424);21,2169;20,8376;20,3907;21,9402;20,2711;19,2415;18,9736;19,2812;2,05178;0,0173034;1,65451;3,80879;+
G5EBJ9(223);21,582;18,7845;20,7744;18,806;18,6231;17,6804;19,4102;20,0059;0,569783;0,297331;1,0568;1,21703;
G5EBJ9(271);19,474;18,8055;21,4646;20,142;19,1191;20,4078;19,4019;17,1656;0,488132;0,344257;0,947956;1,07187;
G5EBJ9(414);18,1482;19,5514;19,5007;18,9211;19,5432;17,9049;19,7496;21,562;0,346779;0,448504;-0,659558;-0,807853;
G5EBJ9(45);19,2397;20,8066;20,0456;20,4606;20,0254;20,4752;20,7732;21,2003;0,53066;0,318836;-0,480385;-1,148;
G5EBK3(318);18,2886;19,6568;18,8652;19,866;20,2287;20,6446;20,1502;19,6888;1,29703;0,0744315;-1,00891;-2,44013;
G5EBK3(324);21,3314;22,3795;21,9224;22,8625;18,9977;17,236;20,4165;19,1631;2,31021;0,0114719;3,17064;4,33622;+
G5EBK3(402);19,8091;19,8724;19,6748;21,7472;20,9652;19,4016;19,8572;19,1199;0,287153;0,507358;0,439911;0,689567;
G5EBK3(308);19,9409;18,5251;18,4834;19,599;17,0262;18,8223;19,9867;19,1176;0,220485;0,572977;0,398903;0,550449;
G5EBK3(375);20,2795;19,1609;18,0215;20,2591;18,6525;19,6118;20,9361;18,9671;0,053172;0,863426;-0,111594;-0,151211;
G5EBK3(164);19,4155;20,8177;20,086;20,0761;23,5396;23,8732;24,8231;24,0552;4,25246;0,000521739;-3,97396;-10,0619;+
G5EBK3(501);19,5109;17,9211;18,3397;18,229;17,061;20,9613;20,0991;18,3528;0,271149;0,522089;-0,618351;-0,656901;
G5EBN9(17);20,8184;21,5817;22,8748;21,071;25,6401;25,1128;25,3928;24,7274;3,47017;0,00110549;-3,63181;-7,29305;+
G5EBN9(582);19,7159;20,4045;21,5003;19,8994;18,4144;20,662;20,5008;19,5688;0,398848;0,407221;0,593551;0,907413;
G5EBN9(15);23,3611;23,7678;24,1698;24,5002;18,1026;20,2283;20,9742;20,0059;3,11047;0,00245806;4,12195;6,25355;+
G5EBN9(593);19,1535;18,8729;19,1713;19,0133;19,2849;21,9565;20,8761;20,4336;1,53177;0,0472934;-1,58503;-2,84452;+
G5EBP5(373);24,3868;26,3051;26,4118;25,6002;25,8161;26,4069;26,1974;26,7525;0,572171;0,296229;-0,617248;-1,22121;
G5EBP5(389);19,8556;18,9731;20,9229;19,6429;19,9839;19,1679;18,9269;19,5435;0,422384;0,390898;0,443073;0,951461;
G5EBP5(374);24,3082;25,1113;24,4111;24,9267;25,7475;26,062;24,0668;25,3835;0,619434;0,271635;-0,625669;-1,30346;
G5EBP5(380);18,832;18,7296;18,5765;18,1391;27,4697;25,7621;24,4556;24,0151;3,88685;0,000721713;-6,85635;-8,67144;+
G5EBP5(382);27,3107;25,4336;26,7182;26,9311;16,5655;20,5678;21,0006;19,2988;3,27547;0,00192432;7,24026;6,71457;+
G5EBP5(2302);18,697;19,2191;19,641;20,5055;18,3123;18,149;19,2924;20,7276;0,22531;0,567422;0,395328;0,560803;
G5EBP5(466);19,8991;19,931;19,3042;20,0455;18,885;21,3849;21,6015;18,5028;0,135877;0,691229;-0,298582;-0,359765;
G5EBP5(2148);23,663;24,6378;24,1106;25,1182;19,4002;18,216;20,4931;19,5947;3,91529;0,000605678;4,95645;8,77317;+
G5EBP5(2595);19,8311;19,8219;19,9683;20,21;22,0452;23,7886;22,8834;22,9555;3,7082;0,000868217;-2,96037;-8,05558;+
G5EBP5(450);26,8566;26,247;26,5214;25,8623;24,0832;23,7741;25,3882;24,7869;2,36395;0,0107585;1,86372;4,45075;+
G5EBP5(451);25,6911;25,5124;25,7176;25,8623;22,8781;24,4714;24,1278;24,8056;2,05033;0,0172872;1,62513;3,80593;+
G5EBP5(457);24,1436;24,4023;25,6035;24,1682;18,4796;20,8881;22,0388;18,7497;2,57208;0,00723898;4,54034;4,91185;+
G5EBR3(393);20,6917;19,667;20,9969;18,6023;16,9153;20,4264;19,9978;20,1918;0,250049;0,542825;0,606646;0,613159;
G5EBR3(400);20,3992;18,2401;18,8722;20,5967;20,2015;19,4337;20,8547;19,2049;0,232425;0,560149;-0,396645;-0,575986;
G5EBT8(502);19,8701;19,2024;18,3329;19,0631;24,1367;24,8969;25,2311;25,2022;5,11534;0;-5,74958;-14,1859;+
G5EBV4(134);19,223;20,1598;18,6574;19,4504;18,7059;21,6294;20,171;18,6633;0,217672;0,575985;-0,419708;-0,544388;
Q965J2(370);23,5279;23,7883;22,6931;22,7008;18,5345;18,7762;16,9453;18,5938;4,16724;0,000465517;4,96508;9,72117;+
G5EBY4(5);21,6231;16,6072;20,0456;18,3364;23,6851;24,8454;23,2549;23,4191;2,18564;0,014087;-4,64803;-4,07732;+
G5EBY6(95);19,5209;19,937;20,3657;20,9115;19,5745;20,0444;20,6323;19,5551;0,240905;0,549518;0,232217;0,593948;
G5EBZ4(1639);19,6348;19,6605;19,6713;19,2814;15,7372;19,7849;19,1242;18,3853;0,711586;0,227191;1,30406;1,46118;
G5EC03(588);20,8589;20,7572;18,7835;18,4423;19,7883;20,3333;19,8713;18,2798;0,065025;0,833935;0,142295;0,182841;
G5EC05(772);19,6124;20,7033;20,5792;19,2461;33,3122;35,0087;31,7252;33,0983;5,63196;0;-13,2508;-17,37;+
G5EC10(58);20,8439;20,9584;20,1496;20,7502;19,377;21,4255;19,7303;18,7802;0,689252;0,237656;0,847318;1,42322;
G5EC10(60);20,1117;19,0319;20,6431;17,8842;19,176;19,5829;19,162;17,8424;0,274175;0,519864;0,476905;0,66311;
G5EC43(577);19,5896;20,0715;19,9934;18,3074;22,7043;23,0192;23,6846;22,3038;3,32278;0,00189869;-3,43747;-6,85161;+
I2HAI6(177);23,9327;25,7069;24,505;25,53;20,6982;18,8384;18,8775;17,2759;3,48485;0,00111966;5,99611;7,33828;+
I2HAI6(91);18,382;20,4063;20,8599;19,542;18,4791;18,9426;18,826;16,8896;1,08957;0,110635;1,51325;2,09208;
I2HAI6(8);19,5728;19,6978;19,8276;19,531;25,9775;25,863;27,2852;26,9258;5,88908;0;-6,85558;-19,2013;+
G5EC78(67);24,4604;23,0939;24,1475;24,2623;18,5811;19,889;19,9417;19,549;4,29729;0,00054;4,50085;10,2454;+
G5EC78(58);19,3767;21,3885;21,7038;18,5183;18,7466;16,8044;20,3361;18,909;0,71088;0,227362;1,5478;1,45998;
G5EC78(18);21,8606;19,688;20,0177;20,0858;19,8877;18,4001;17,469;18,4922;1,41802;0,059059;1,85079;2,64678;
G5EC86(246);18,4443;21,1569;19,3142;21,1493;19,7972;20,6183;21,0483;17,5191;0,0950425;0,77097;0,270428;0,260147;
G5EC91(115);23,2611;22,3121;24,1285;23,3096;25,5755;25,7854;25,7303;25,4019;3,09728;0,00257692;-2,37043;-6,21779;+
G5EC91(102);17,2043;18,7445;18,8579;19,8602;18,3991;19,2243;20,2961;17,7727;0,124017;0,712441;-0,256353;-0,331425;
G5EC97(108);17,8614;19,6313;19,8448;17,9777;22,3153;23,3456;23,5878;22,6769;3,33201;0,0019203;-4,15254;-6,87862;+
G5EC97(433);20,9128;19,9934;20,3753;19,4851;18,5083;19,5261;19,3305;19,4416;1,38532;0,0626462;0,990027;2,59058;
G5EC97(208);18,8195;20,1626;19,2275;19,561;19,1876;17,0481;20,331;19,7076;0,191646;0,608299;0,374058;0,487486;
G5EC98(320);19,4373;18,5839;19,527;18,0875;17,7917;18,0263;19,3407;20,6358;0,0181262;0,949362;-0,0397196;-0,0534325;
G5ECC7(202);20,5345;17,3388;21,4347;19,0084;21,1091;20,1694;20,2643;19,9489;0,368427;0,428635;-0,793836;-0,849624;
G5ECF6(216);18,1192;18,9183;21,7935;19,5475;22,3879;23,7218;22,7805;23,2114;2,19018;0,0140336;-3,43078;-4,08661;+
G5ECG0(227);19,5346;15,2912;17,7061;21,0617;18,3455;18,2087;19,951;19,5422;0,18214;0,621186;-0,613489;-0,466306;
G5EFK7(3081);18,7121;18,8374;18,1602;20,3858;19,205;20,381;18,1553;17,9349;0,0499157;0,87377;0,104834;0,142402;
G5ECL1(162);21,2298;19,4129;18,6531;18,1429;19,2309;18,2829;18,0716;19,5492;0,31879;0,475969;0,576056;0,752957;
G5ECM2(655);18,5547;19,0447;19,7004;18,4782;17,5888;19,976;17,837;18,8726;0,249751;0,542774;0,375893;0,612535;
G5ECR7(56);19,667;19,827;20,678;16,6047;19,3545;20,1591;18,6182;21,2917;0,255517;0,537109;-0,661677;-0,624571;
