Leading.proteins.Positions.within.proteins;log2 daf2_d10_01;log2 daf2_d10_02;log2 daf2_d10_03;log2 daf2_d10_04;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04; -Log Student's T-test p-value daf2_d10_daf2_d5;Student's T-test q-value daf2_d10_daf2_d5; Student's T-test Difference daf2_d10_daf2_d5;Student's T-test Test statistic daf2_d10_daf2_d5;Sign p-val: 0.05 
D4YWC3(69);17,4007;21,2768;18,4233;18,9902;26,0116;25,8555;24,1559;24,3014;3,13748;0,00202339;-6,05835;-6,32727;+
D5MCN2(642);19,407;18,8618;17,4297;18,7985;17,2313;20,6695;18,3591;19,5717;0,148844;0,696489;-0,333664;-0,390246;
D5MCQ2(258);19,579;19,5669;20,1508;20,3804;17,9227;19,9393;19,5391;17,3401;0,958816;0,148423;1,23401;1,87478;
O17698(246);23,0172;23,0852;22,3995;22,8542;23,0391;22,009;20,2045;23,8427;0,295427;0,49944;0,565213;0,706293;
D5SGZ9(55);19,935;18,4787;20,805;19,5039;17,8236;16,838;17,7001;18,4325;1,83399;0,0330969;1,98209;3,3911;+
D5SGZ9(7);19,6082;19,2474;20,6448;19,3938;18,5782;19,1054;18,9314;19,7368;0,791567;0,195863;0,635589;1,59602;
D5SGZ9(3);19,1052;20,1635;19,878;19,4577;19,2124;18,363;19,9581;18,6648;0,693757;0,234782;0,601532;1,43089;
D6R8W5(331);18,7703;19,1535;20,9391;18,0989;18,6919;16,7921;18,383;17,8697;0,898605;0,164468;1,30628;1,77471;
D6VPA0(272);19,9202;21,212;20,5429;18,8169;18,6233;17,6865;16,5484;19,3795;1,38752;0,0712476;2,06357;2,59436;
D7SFI3(84);17,9935;21,0319;19,2685;19,2352;19,2424;20,1849;18,4733;19,7762;0,0172447;0,957608;-0,0369391;-0,0508828;
D7SFI3(114);25,5369;23,8362;24,4944;23,9303;23,9188;24,2242;21,5644;24,1572;0,62643;0,267614;0,983278;1,31555;
D7SFI3(13);21,6348;21,0191;19,7536;20,7659;16,7408;19,3416;20,1922;17,1592;1,41278;0,0681249;2,43487;2,63776;
D7SFP5(20);20,8448;20,0817;19,2722;19,4476;19,9629;15,9795;19,2029;19,7663;0,553442;0,302755;1,18366;1,1883;
D7SFP5(70);17,5361;20,6916;20,4381;20,0837;18,4406;18,876;19,9751;19,434;0,25904;0,540301;0,505943;0,631895;
D7UU24(368);23,8706;24,1351;22,1479;23,6812;18,7199;20,1057;19,7472;17,1511;2,88751;0,00413527;4,52775;5,66953;+
D7UU24(370);20,8144;18,4134;19,781;19,9008;20,6186;16,3164;19,3272;19,9648;0,25606;0,543578;0,670694;0,625702;
Q9U3I3(603);21,4202;18,3918;20,6223;18,1174;17,917;17,5194;19,6139;19,1015;0,533855;0,315079;1,09996;1,15367;
D9PTP5(209);21,3794;18,8338;20,6033;17,5842;18,9501;17,4877;17,3676;18,2004;0,862725;0,175448;1,59874;1,71497;
D9PTP5(210);17,9506;19,7131;18,6295;21,321;18,1982;17,1095;17,5436;18,7706;0,929171;0,155503;1,49808;1,82553;
D9PTP5(190);19,5957;19,3379;18,9544;17,9852;20,1563;20,0681;17,6404;19,7356;0,255808;0,543647;-0,43178;-0,625177;
E0AHE1(13);20,1349;20,1904;20,0307;20,1971;19,4613;20,0602;20,3536;18,6439;0,640821;0,260219;0,508508;1,34035;
Q20396(252);15,9964;17,8043;21,2685;21,0347;20,207;18,4441;19,9087;18,6184;0,0707047;0,839262;-0,268534;-0,197766;
E1B6S4(182);20,6258;20,4695;21,9238;21,3326;19,3829;16,8624;17,6904;18,9784;2,27424;0,0151582;2,85944;4,26054;+
E1B6U2(28);17,0725;18,9573;20,6576;18,8332;19,5296;21,1591;17,6789;19,306;0,209666;0,598895;-0,538259;-0,527047;
E1B6W0(690);27,2381;26,8045;26,578;24,9293;24,9551;24,1159;23,5002;25,2381;1,62695;0,0453793;1,93516;3,01305;+
E3W743(373);18,6645;20,7213;21,2922;18,8309;19,547;19,9962;20,2106;19,1675;0,0750151;0,831854;0,146943;0,208996;
E3W743(720);18,4775;18,9932;20,8103;18,1296;18,0582;19,2922;16,0016;19,4036;0,40716;0,398921;0,913739;0,923032;
E3W743(803);19,8285;19,7918;19,6294;19,39;19,2044;16,8807;20,7064;18,7964;0,427521;0,384577;0,762951;0,961003;
E3W743(764);18,773;18,6659;20,0928;21,7184;19,3432;17,6381;17,5407;18,7316;0,90919;0,161181;1,4991;1,79232;
E3W743(841);20,7093;18,9693;19,5361;18,5408;19,7452;16,765;17,7615;20,667;0,291057;0,503968;0,704184;0,697472;
E3W743(761);19,6282;19,2707;19,3264;18,3824;18,9018;19,1844;18,8953;19,7013;0,0194112;0,952336;-0,0187602;-0,057141;
E3W743(1340);20,4687;20,4992;20,3174;18,9461;17,3879;16,4346;17,9881;19,1527;1,84217;0,0321746;2,31704;3,40638;+
E3W743(1261);23,3773;23,338;24,9005;24,8805;19,8213;18,8827;17,538;17,9822;3,77519;0,000895522;5,56801;8,28195;+
E3W743(1269);19,1064;20,3805;20,1043;18,0409;20,517;15,8201;17,3967;17,0359;0,743246;0,21369;1,71557;1,51474;
E3W743(785);18,8876;20,0899;19,7579;20,2252;18,1945;19,3613;16,6316;19,4901;0,921899;0,157446;1,32074;1,81345;
E3W743(874);18,5906;17,2189;21,4308;20,441;19,0073;19,0653;19,073;19,9532;0,052908;0,876822;0,145623;0,150499;
E3W743(745);21,1462;19,481;21,7535;18,0375;19,2338;19,1613;19,0069;19,3654;0,493931;0,338959;0,912663;1,08232;
E3W743(369);25,3574;24,871;25,8299;23,3398;24,9826;25,381;25,0634;25,6682;0,319578;0,478804;-0,424293;-0,754517;
E3W743(971);20,5952;19,2544;20,7888;18,9127;18,7811;20,5743;16,772;17,5605;0,757459;0,20883;1,46584;1,5387;
E3W759(44);20,0027;18,087;21,1002;19,7556;18,844;19,4638;17,8415;16,8116;0,887246;0,167235;1,49616;1,75581;
Q21162(96);17,0183;20,2579;19,0157;19,9134;17,7303;18,5051;18,7712;15,91;0,652658;0,254242;1,3222;1,36068;
Q21162(35);19,7342;18,0149;20,5729;18,7108;19,632;18,302;16,8884;19,3154;0,377082;0,42305;0,723759;0,866169;
Q21162(77);21,4313;17,9284;20,1424;20,936;23,2891;23,9078;21,9115;22,8533;1,76981;0,0362252;-2,8809;-3,27209;+
Q21162(69);18,5369;19,9099;19,3516;18,9559;22,0779;22,4879;22,419;23,7866;3,49324;0,00130798;-3,50432;-7,36422;+
F5GU98(1033);21,4636;21,0528;20,1866;19,1434;19,2045;18,361;17,1598;17,9293;1,86062;0,0311855;2,29793;3,44099;+
F5GU98(595);18,914;20,228;18,8399;19,8452;20,2586;21,1184;18,8919;19,4559;0,34161;0,457834;-0,474434;-0,797791;
F5GU98(474);23,6995;23,8167;25,7271;23,6667;24,2671;25,8131;22,7794;24,4152;0,0397001;0,907379;-0,091208;-0,114416;
F5GU98(989);20,0462;20,25;21,1885;20,2063;19,6186;19,7369;17,9234;20,1187;1,00137;0,136999;1,07334;1,94546;
F5GU98(932);17,8846;19,7364;20,4245;20,6809;19,8305;17,5601;17,6381;19,0328;0,669039;0,246812;1,1662;1,38874;
F5GUH0(79);24,0155;26,0796;24,716;24,8224;23,2868;22,652;20,3721;24,2007;1,31594;0,0794504;2,28044;2,47221;
F5GUH0(108);23,3263;21,9731;24,3322;24,3102;19,0757;17,1763;17,5026;19,1344;3,35624;0,00141581;5,26317;6,94987;+
F5GUH0(115);18,6348;21,1889;21,3619;18,4258;23,9683;22,2842;22,7994;23,0311;1,93809;0,0267459;-3,11792;-3,58795;+
F5GUH5(198);19,4253;18,8748;21,6512;19,319;16,1282;19,0328;18,3836;17,9764;1,15366;0,103101;1,93732;2,19899;
F5GUH5(200);20,1357;19,8875;19,9129;19,898;22,7953;21,1132;21,2569;23,2775;2,11348;0,0207394;-2,15219;-3,93139;+
F5GUH5(169);19,6449;21,3434;21,6853;18,5486;21,2695;18,3834;17,4933;19,8233;0,426452;0,385298;1,06318;0,959018;
F5GUH5(171);24,6526;23,8453;24,7385;25,0483;18,0157;16,3623;15,3168;18,8944;3,91956;0,00105882;7,42389;8,78852;+
F5GUH5(249);24,3432;23,7371;22,8701;25,1173;23,3963;23,632;24,8505;24,2734;0,0123253;0,967905;-0,0211177;-0,0365638;
F5GUH5(251);19,2584;18,5372;18,2415;19,4228;19,3429;19,1755;20,7787;18,059;0,321078;0,477349;-0,474058;-0,757485;
F5GUH5(311);18,7695;17,2464;21,2646;20,7537;20,0131;19,4438;17,116;16,232;0,453087;0,368414;1,30733;1,00814;
F5GUH5(313);20,5686;17,8371;19,9804;21,305;20,7027;15,6207;19,2839;18,6435;0,471663;0,355072;1,36008;1,04204;
F5GUH5(209);22,9064;23,1693;22,4244;24,8091;28,2664;26,0812;23,9666;26,3468;1,4951;0,0575542;-2,83795;-2,78036;
F5GUH5(20);23,9142;23,4099;25,5335;23,8677;19,5464;16,61;18,3565;20,6507;2,81566;0,00504784;5,39044;5,49022;+
F5GUH5(340);19,4086;16,8476;19,7166;18,4745;24,53;24,7951;26,9555;25,8081;3,73511;0,0010566;-6,91033;-8,14584;+
F5GUH5(351);19,7795;19,5408;19,0852;20,9042;21,8704;20,0192;17,3414;17,6734;0,211575;0,596508;0,601359;0,531196;
F5GUH5(178);19,8735;18,7766;20,2799;21,6999;23,5671;24,808;23,9038;22,6462;2,50329;0,00906977;-3,5738;-4,75626;+
F5GUH5(180);25,1151;23,4373;23,6979;24,8075;17,3684;20,5309;21,4465;21,2159;2,15014;0,0190736;4,12405;4,00517;+
F5GUH5(49);22,9875;22,7485;23,0157;20,5351;21,5803;16,5886;19,9195;20,6197;1,11553;0,111853;2,64465;2,13534;
F5GUH5(282);21,1496;19,856;19,5691;20,6817;17,9054;18,3065;18,6909;17,5021;2,59452;0,00758367;2,21287;4,96332;+
F5GUH5(189);21,5696;22,6895;22,4031;24,5136;22,8334;22,9626;20,9457;22,3414;0,280758;0,514617;0,523194;0,676564;
F5GUH5(11);24,0999;24,049;22,7398;25,3301;22,4596;21,6986;22,8232;23,4455;1,18621;0,0973474;1,44796;2,25346;
F5GUH5(76);19,4223;21,2714;19,7145;17,8999;21,1265;18,0414;20,123;18,5142;0,0441067;0,897122;0,125761;0,126554;
F5GUH5(87);19,9479;16,966;19,2046;18,7799;18,3093;17,1913;17,3109;18,6329;0,551651;0,303953;0,863504;1,18514;
F5GUH5(218);20,5371;18,7632;17,6052;19,7872;20,7949;19,3636;19,008;18,7172;0,143976;0,705232;-0,29773;-0,378863;
F5GUH5(40);23,8755;23,73;23,2011;22,9798;18,8539;19,3487;17,497;20,6169;3,17528;0,00191566;4,36746;6,43158;+
F5GUH5(58);16,2083;21,4374;19,2534;19,1642;17,809;16,5662;17,9658;20,2197;0,275405;0,520994;0,875648;0,66563;
F5GUH5(123);21,6371;21,0727;19,9531;19,8066;16,188;16,1658;18,6981;21,0654;1,07249;0,120833;2,58807;2,06366;
F5GUH5(136);23,6251;24,0908;24,8442;23,4624;24,7787;25,0526;23,2331;24,0452;0,211348;0,596653;-0,27178;-0,530703;
F5GUH5(160);21,7504;22,4571;22,5126;21,3182;23,588;22,7319;20,6385;22,4885;0,203844;0,606433;-0,352148;-0,514349;
F5GUH5(273);18,4423;17,849;20,7101;19,9441;21,7904;23,5967;22,4161;22,3857;2,3176;0,0140933;-3,3108;-4,35185;+
F5GUH5(138);26,6019;24,4589;25,344;26,9106;25,5657;26,9212;23,8979;25,7458;0,13236;0,725454;0,296214;0,35141;
F5GUH5(375);23,9062;25,2241;24,8943;24,5963;24,2688;25,0544;23,5757;24,0749;0,442972;0,374347;0,411758;0,989558;
F5GUH5(29);19,021;21,4618;19,9245;19,4482;18,538;19,3641;18,8392;19,4258;0,798694;0,192938;0,922122;1,60797;
F5GUH5(107);18,4688;20,1936;19,6363;18,7366;20,6609;16,8161;17,1588;16,6558;0,670469;0,245658;1,43592;1,39118;
F5GUH5(364);19,1603;17,9764;20,055;20,1121;18,8109;16,9084;17,0349;18,2826;1,20679;0,0945968;1,56671;2,28796;
F5GUH5(355);21,2752;21,6962;20,8321;22,6022;19,5141;17,6832;16,3737;16,0396;2,52507;0,00867969;4,19877;4,80518;+
F5GUH5(236);21,8849;21,7895;23,7679;23,4255;19,8192;19,7192;20,5042;16,2329;1,81086;0,0343577;3,64809;3,348;+
F5GUH5(94);20,2073;18,349;19,8639;20,6244;16,948;17,3342;19,6615;18,7059;1,03546;0,128409;1,59879;2,00209;
G1K0V8(71);18,9837;19,3131;19,3069;17,8307;19,056;18,7178;19,2214;20,3885;0,429653;0,384398;-0,487326;-0,964955;
G1K0V8(72);20,2815;19,9366;19,379;19,3312;18,9457;19,2813;17,4859;19,3442;1,0154;0,133101;0,9678;1,96875;
Q1ZXU6(614);24,9926;24,8569;24,3006;25,4364;23,4047;23,2361;22,1172;23,8701;2,12823;0,0201782;1,7396;3,96098;+
G3MU14(260);19,383;19,616;19,1157;18,5437;20,4454;19,3177;18,8778;20,6444;0,644946;0,25847;-0,656707;-1,34744;
G3MU81(396);19,3363;20,5608;17,4277;18,6416;19,7266;19,6806;18,2704;18,2835;0,000566773;0,998578;0,00131845;0,00170379;
G3MU88(76);19,6873;18,1776;19,1534;16,6644;20,7127;17,5306;18,9406;18,4541;0,205978;0,603109;-0,488858;-0,519014;
G3MU88(361);20,397;18,7045;21,274;19,117;17,0123;17,2836;15,5761;18,3164;1,87063;0,030288;2,82602;3,45984;+
G4RTI0(155);20,118;19,5876;17,9983;18,0685;18,3542;20,6857;16,5845;19,0903;0,0961416;0,792813;0,264458;0,262908;
G4S034(2016);23,2707;22,3261;22,6091;22,3997;23,3165;22,8442;25,8596;23,1726;0,780916;0,199797;-1,14683;-1,57814;
G4S034(1135);20,0532;18,9522;17,5169;20,5245;19,7318;18,3843;18,025;19,2279;0,216684;0,590855;0,419415;0,542257;
G4S034(458);21,0008;19,1017;19,1657;21,6497;17,0261;20,5934;15,8918;20,0124;0,681956;0,240835;1,84858;1,41079;
G4S034(461);20,5386;19,7518;19,5038;19,1545;21,8121;16,3755;17,883;18,0914;0,450613;0,369555;1,19668;1,0036;
G4S1A4(58);18,8014;18,9725;19,8516;19,5107;17,6961;17,2276;18,8478;19,1529;1,05253;0,124795;1,05294;2,03046;
G4S1A4(210);25,5171;24,8915;25,3217;24,0163;18,0272;16,626;18,007;19,6012;4,21464;0,0007;6,87131;9,9094;+
G4S1A4(130);19,7816;20,208;20,2512;21,2761;20,0698;19,946;18,9681;18,8436;1,06228;0,122835;0,92236;2,04668;
G4S1A4(139);17,2266;20,3134;18,5415;20,184;20,0704;20,0175;19,2069;19,2703;0,315523;0,482325;-0,574854;-0,746481;
G4S1A4(63);21,046;19,5934;18,0272;21,1281;19,7395;18,3887;18,3874;17,1718;0,851917;0,177958;1,52683;1,69694;
G4S1A4(3);20,5729;21,5684;20,9063;17,8807;20,5371;19,9098;17,3968;19,3322;0,38824;0,412582;0,938091;0,887377;
G4S3P8(307);19,0727;20,7407;20,8637;18,895;18,8927;19,2835;17,7602;19,5892;0,751976;0,210276;1,0116;1,52946;
Q20314(82);19,2786;20,0463;20,2142;21,0034;18,5772;18,8107;18,7897;18,4258;2,17858;0,0180995;1,48477;4,06292;+
G4SI07(405);18,883;16,8459;19,464;21,2776;17,6344;19,5574;17,1166;20,1746;0,163193;0,672989;0,496902;0,423395;
G4SI07(267);19,808;21,0125;21,1213;18,7006;19,1723;18,826;18,4474;18,4466;1,27923;0,0845553;1,43751;2,41;
G4SL51(394);25,6637;27,4767;26,6456;27,0232;25,2764;26,1682;25,8883;26,253;0,921731;0,157476;0,805802;1,81317;
G4SLH0(5002);20,7389;20,2464;21,2247;20,4517;19,5836;19,5027;19,3925;19,3418;2,8314;0,00504872;1,21027;5,52914;+
G4SLH0(5714);21,1135;19,6667;19,2528;19,6496;17,6823;18,7886;17,4325;17,7553;2,12669;0,0203129;2,00597;3,95788;+
G4SLH0(4662);18,6135;18,5262;19,4155;20,7981;19,1532;19,7306;18,3234;19,2483;0,141456;0,70881;0,224456;0,372943;
G4SLH0(12613);20,1106;19,8625;18,7349;21,6625;17,384;19,5244;20,4197;17,2866;0,708584;0,227682;1,43895;1,45608;
G4SLH0(4770);23,1634;22,3226;24,881;23,4738;22,6822;22,879;21,4321;23,4398;0,589896;0,286361;0,851918;1,25218;
G4SLH0(5877);19,4341;21,4325;18,7751;19,5136;19,7795;17,0399;19,0509;18,3692;0,737211;0,215658;1,22893;1,50455;
G4SPY1(23);19,5784;19,2609;18,1925;18,86;15,7258;17,1917;17,2306;20,5179;0,581246;0,290669;1,30646;1,23709;
G4SRU7(40);22,1183;23,6321;23,6702;22,4972;17,7187;16,519;18,7918;19,8532;2,94749;0,00345729;4,75881;5,82245;+
G5EBF0(9);21,2772;21,5322;19,3979;20,3233;19,6439;19,4119;18,6593;18,094;1,49986;0,0571499;1,68036;2,78867;
G5EBF3(141);19,1567;17,5539;19,1525;19,3951;24,8732;24,1092;24,19;24,559;4,74076;0;-5,61833;-12,2331;+
G5EBF3(43);19,5532;20,9696;19,1154;20,0803;18,9135;19,1403;17,893;19,1972;1,20243;0,095157;1,14359;2,28064;
G5EBF3(46);16,0262;20,0881;18,9935;18,5251;20,981;18,2957;18,9506;16,8646;0,111476;0,765129;-0,364759;-0,300945;
G5EBF3(58);19,4914;19,4105;18,7551;20,4124;19,7877;15,7872;17,8842;18,8932;0,761338;0,207225;1,42928;1,54523;
G5EBF3(74);19,6968;20,5307;21,1939;19,7079;17,8986;20,7891;16,2736;18,7901;0,931781;0,15464;1,8445;1,82987;
G5EBF3(88);18,7072;19,0971;20,1016;19,167;16,6865;16,8172;19,6498;19,5133;0,59828;0,281909;1,10156;1,26678;
G5EBF3(27);19,1679;18,1934;19,8085;17,4337;20,0222;18,7857;16,2581;19,4256;0,00960163;0,974152;0,0279922;0,0285701;
G5EBF3(21);19,3663;20,4149;19,651;19,1508;16,0442;18,4031;19,8245;18,8803;0,792111;0,195779;1,35771;1,59693;
G5EBF3(130);23,5307;24,891;24,4479;21,6852;19,3157;18,1904;20,9657;18,3822;2,45533;0,0101846;4,42518;4,64968;+
G5EBF3(134);19,0698;18,9359;18,9797;20,861;21,1517;19,818;20,031;17,0143;0,0142987;0,962737;-0,0421672;-0,0423261;
G5EBF3(79);20,3518;17,7038;21,0571;20,0677;18,0987;17,7143;18,8171;19,9331;0,627845;0,266579;1,15428;1,31799;
G5EBF4(346);21,2266;18,0654;21,5392;19,1241;18,4102;19,6102;18,2071;19,3109;0,573433;0,293987;1,10422;1,22342;
G5EGE0(1033);19,9349;19,4775;18,7068;20,2126;22,6581;23,5541;19,6303;22,5619;1,47954;0,0593548;-2,51814;-2,75326;
G5EBI0(163);20,4936;18,7133;19,9118;18,7953;20,2173;17,636;18,0735;20,0171;0,254672;0,544398;0,492526;0,622811;
G5EBJ9(424);21,2169;20,8376;20,3907;21,9402;16,5431;19,0387;16,6053;16,7565;2,87038;0,00432304;3,86043;5,62639;+
G5EBJ9(223);21,582;18,7845;20,7744;18,806;19,0641;17,3757;18,1021;19,6936;0,814616;0,189581;1,42784;1,63463;
G5EBJ9(271);19,474;18,8055;21,4646;20,142;20,3068;17,419;16,986;20;0,592508;0,284812;1,29359;1,25674;
G5EBJ9(414);18,1482;19,5514;19,5007;18,9211;18,6659;19,0776;18,0444;18,7813;0,442298;0,374694;0,388024;0,988317;
G5EBJ9(45);19,2397;20,8066;20,0456;20,4606;19,6014;21,1472;19,133;19,0185;0,289233;0,505883;0,413081;0,693781;
G5EBK3(318);18,2886;19,6568;18,8652;19,866;16,5051;19,2564;18,254;17,6778;0,933093;0,154683;1,24584;1,83205;
G5EBK3(324);21,3314;22,3795;21,9224;22,8625;21,707;21,481;20,2409;21,5881;0,939213;0,153135;0,869693;1,84222;
G5EBK3(402);19,8091;19,8724;19,6748;21,7472;16,5097;15,6843;18,0806;18,3649;2,07936;0,0220836;3,11605;3,86334;+
G5EBK3(308);19,9409;18,5251;18,4834;19,599;17,6798;18,4704;21,3115;18,1261;0,0975475;0,790434;0,240147;0,266431;
G5EBK3(375);20,2795;19,1609;18,0215;20,2591;19,1905;19,5367;18,0416;19,3524;0,258337;0,540974;0,399922;0,630436;
G5EBK3(164);19,4155;20,8177;20,086;20,0761;19,1974;21,4666;16,6132;17,945;0,564325;0,297677;1,29326;1,20745;
G5EBK3(501);19,5109;17,9211;18,3397;18,229;18,2832;16,8963;17,5621;19,5743;0,257124;0,542237;0,421213;0,627915;
G5EBN9(17);20,8184;21,5817;22,8748;21,071;19,9021;19,0781;17,8527;18,259;2,32192;0,0139965;2,8135;4,36103;+
G5EBN9(582);19,7159;20,4045;21,5003;19,8994;20,8923;17,0318;19,7052;20,1703;0,447155;0,372066;0,930157;0,997253;
G5EBN9(15);23,3611;23,7678;24,1698;24,5002;16,6039;17,7492;16,7973;19,3611;4,07079;0,000895105;6,32186;9,34804;+
G5EBN9(593);19,1535;18,8729;19,1713;19,0133;17,2992;15,653;16,4748;20,0077;0,906747;0,162173;1,69408;1,78826;
G5EBP5(373);24,3868;26,3051;26,4118;25,6002;24,4461;25,8097;23,7407;25,4215;0,584278;0,289779;0,821467;1,24238;
G5EBP5(389);19,8556;18,9731;20,9229;19,6429;16,6973;16,9857;18,7341;19,0065;1,49592;0,0573838;1,99273;2,78179;
G5EBP5(374);24,3082;25,1113;24,4111;24,9267;23,6656;23,348;21,0361;24,5264;1,03748;0,128187;1,54531;2,00544;
G5EBP5(380);18,832;18,7296;18,5765;18,1391;25,4202;26,9271;24,8529;25,7679;5,33626;0;-7,17275;-15,4723;+
G5EBP5(382);27,3107;25,4336;26,7182;26,9311;23,3018;23,0002;21,892;23,8179;3,10752;0,00229545;3,59542;6,24554;+
G5EBP5(2302);18,697;19,2191;19,641;20,5055;17,5741;19,0461;18,6516;21,2551;0,172736;0,656472;0,383912;0,445126;
G5EBP5(466);19,8991;19,931;19,3042;20,0455;21,1139;20,4386;15,3361;18,5873;0,297388;0,498467;0,925973;0,710241;
G5EBP5(2148);23,663;24,6378;24,1106;25,1182;25,4015;24,6782;23,4051;25,4082;0,243962;0,556999;-0,340809;-0,600389;
G5EBP5(2595);19,8311;19,8219;19,9683;20,21;19,7271;19,3878;16,2691;19,3548;0,771788;0,202654;1,2731;1,56281;
G5EBP5(450);26,8566;26,247;26,5214;25,8623;25,5837;25,446;24,524;26,0218;1,37999;0,0717829;0,977983;2,58145;
G5EBP5(451);25,6911;25,5124;25,7176;25,8623;25,5837;25,055;24,0662;24,7897;1,35544;0,0747154;0,822197;2,53947;
G5EBP5(457);24,1436;24,4023;25,6035;24,1682;21,7048;20,6196;16,5884;17,3196;2,28179;0,0148851;5,52131;4,27635;+
G5EBR3(393);20,6917;19,667;20,9969;18,6023;17,497;18,7566;19,1011;21,9668;0,246273;0,553762;0,659091;0,605245;
G5EBR3(400);20,3992;18,2401;18,8722;20,5967;19,4762;20,7359;19,7525;17,4827;0,0658371;0,849496;0,165235;0,184984;
G5EBT8(502);19,8701;19,2024;18,3329;19,0631;21,2619;21,2229;21,0124;21,4749;3,18524;0,00193313;-2,12588;-6,4593;+
G5EBV4(134);19,223;20,1598;18,6574;19,4504;19,8227;18,3961;19,7178;20,4264;0,158415;0,681495;-0,218075;-0,412423;
Q965J2(370);23,5279;23,7883;22,6931;22,7008;23,1267;23,8949;22,7863;22,8206;0,0181227;0,955463;0,0204229;0,0534224;
G5EBY4(5);21,6231;16,6072;20,0456;18,3364;19,8007;19,1218;20,4513;20,3732;0,290665;0,5044;-0,783675;-0,696679;
G5EBY6(95);19,5209;19,937;20,3657;20,9115;20,0489;19,5512;18,0751;18,4311;1,09445;0,116178;1,15724;2,10021;
G5EBZ4(1639);19,6348;19,6605;19,6713;19,2814;17,6725;18,5659;17,4587;18,2131;2,97209;0,00324103;1,58443;5,88605;+
G5EC03(588);20,8589;20,7572;18,7835;18,4423;18,085;19,5515;19,1861;16,517;0,719012;0,22344;1,37557;1,47376;
G5EC05(772);19,6124;20,7033;20,5792;19,2461;16,1518;20,3336;17,6604;17,9153;1,12837;0,108533;2,01999;2,15674;
G5EC10(58);20,8439;20,9584;20,1496;20,7502;19,3859;18,2302;16,8246;20,9906;1,04443;0,12679;1,8177;2,017;
G5EC10(60);20,1117;19,0319;20,6431;17,8842;18,3812;19,2217;18,9991;21,195;0,0123213;0,967641;-0,0315256;-0,0365522;
G5EC43(577);19,5896;20,0715;19,9934;18,3074;15,6225;19,936;18,5669;16,863;0,848188;0,179318;1,74338;1,69072;
I2HAI6(177);23,9327;25,7069;24,505;25,53;20,351;18,4153;20,8364;15,3589;2,4816;0,00960769;6,17822;4,70788;+
I2HAI6(91);18,382;20,4063;20,8599;19,542;18,432;18,2373;18,6985;17,0229;1,37822;0,0719582;1,69988;2,57842;
I2HAI6(8);19,5728;19,6978;19,8276;19,531;20,0062;18,5534;17,1436;18,5121;0,959342;0,14831;1,10349;1,87566;
G5EC78(67);24,4604;23,0939;24,1475;24,2623;24,0335;24,7159;24,194;24,2233;0,387146;0,413323;-0,300647;-0,885303;
G5EC78(58);19,3767;21,3885;21,7038;18,5183;25,3888;25,6631;24,4812;24,1843;2,82233;0,00501382;-4,68248;-5,50668;+
G5EC78(18);21,8606;19,688;20,0177;20,0858;18,3776;19,1776;17,785;19,8379;1,29251;0,0823143;1,61849;2,43247;
G5EC86(246);18,4443;21,1569;19,3142;21,1493;17,7377;19,6154;17,8878;18,1001;1,08526;0,117985;1,68092;2,08491;
G5EC91(115);23,2611;22,3121;24,1285;23,3096;23,511;22,808;23,3191;23,0957;0,0613451;0,859056;0,0694051;0,173093;
G5EC91(102);17,2043;18,7445;18,8579;19,8602;17,6923;15,68;17,8715;18,1033;0,853347;0,177657;1,32995;1,69933;
G5EC97(108);17,8614;19,6313;19,8448;17,9777;23,9171;23,3451;22,9005;25,0126;3,41305;0,00149818;-4,965;-7,11931;+
G5EC97(433);20,9128;19,9934;20,3753;19,4851;18,2156;20,1295;20,2607;19,9723;0,429719;0,384562;0,547092;0,965078;
G5EC97(208);18,8195;20,1626;19,2275;19,561;19,3031;19,5525;17,4873;18,4502;0,652723;0,254297;0,74435;1,36079;
G5EC98(320);19,4373;18,5839;19,527;18,0875;17,6793;18,5362;17,2824;19,6391;0,447026;0,372092;0,624647;0,997017;
G5ECC7(202);20,5345;17,3388;21,4347;19,0084;18,423;19,3266;18,058;17,5834;0,598454;0,281892;1,23135;1,26708;
G5ECF6(216);18,1192;18,9183;21,7935;19,5475;18,0658;20,042;14,2052;20,8614;0,329557;0,46939;1,30105;0,7742;
G5ECG0(227);19,5346;15,2912;17,7061;21,0617;20,1507;17,3708;17,2144;20,3258;0,0885237;0,805621;-0,367023;-0,243678;
G5EFK7(3081);18,7121;18,8374;18,1602;20,3858;18,2287;18,3231;18,4422;20,0868;0,148913;0,696557;0,253684;0,390407;
G5ECL1(162);21,2298;19,4129;18,6531;18,1429;20,3046;17,6952;21,2456;19,5186;0,122366;0,744008;-0,331325;-0,327442;
G5ECM2(655);18,5547;19,0447;19,7004;18,4782;19,8529;18,4837;20,7354;19,5934;0,635092;0,262609;-0,721867;-1,33048;
G5ECR7(56);19,667;19,827;20,678;16,6047;19,866;18,8688;17,8915;18,5991;0,15112;0,6926;0,387854;0,395544;
G5ECT6(49);24,8318;25,4372;22,4819;24,7494;17,1853;17,8038;17,7579;19,0882;3,80991;0,000957447;6,41629;8,40141;+
G5ECT6(3);21,8982;23,178;22,4205;23,317;17,6771;16,8722;18,9229;21,1839;2,17272;0,018372;4,03942;4,05099;+
G5ECU1(156);20,8308;21,4667;20,5588;21,3985;17,8293;18,8665;18,3541;20,6181;1,80247;0,0349323;2,14669;3,33242;+
