Leading.proteins.Positions.within.proteins;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04; -Log Student's T-test p-value daf2_d5_eat2_d5;Student's T-test q-value  daf2_d5_eat2_d5; Student's T-test Difference  daf2_d5_eat2_d5;Student's T-test Test statistic  daf2_d5_eat2_d5;Sign p-val: 0.05 
D4YWC3(77);16,022;19,0653;18,9861;20,6764;21,4333;20,9433;22,0595;22,2341;1,58474;0,00355956;-2,98008;-2,93795;+
D4YWC3(78);24,0681;23,6399;22,6042;25,1474;22,7256;22,2712;23,2153;20,8154;1,14094;0,0122024;1,608;2,17773;+
D4YWC3(41);24,2521;21,9631;22,8151;24,209;23,5316;24,951;24,5745;26,6976;0,9649;0,0205688;-1,62886;-1,88489;+
D4YWC3(51);18,2788;19,6474;18,75;17,5209;24,5724;24,1726;23,2585;23,9493;4,33285;0;-5,43893;-10,3932;+
D4YWC3(59);26,5906;26,2906;23,7506;27,1432;24,5962;26,2509;27,3165;25,7321;0,0107953;0,954298;-0,0301828;-0,0320792;
D4YWC3(68);23,4818;24,1974;23,928;24,2857;21,0199;19,8687;22,1953;21,7426;2,66892;0,000560144;2,76659;5,13653;+
D4YWC3(69);26,0116;25,8555;24,1559;24,3014;22,6413;23,6886;23,9567;23,1156;1,62463;0,00325145;1,7305;3,00891;+
D5MCN2(642);17,2313;20,6695;18,3591;19,5717;19,3632;21,6291;21,1927;20,2531;0,935729;0,0226529;-1,65159;-1,83643;+
D5MCQ2(258);17,9227;19,9393;19,5391;17,3401;20,5531;23,5261;22,4428;23,3767;2,19138;0,0010454;-3,78937;-4,08906;+
O17698(246);23,0391;22,009;20,2045;23,8427;21,8007;21,5575;23,2903;22,7348;0,0279461;0,883508;-0,0720019;-0,0815218;
D5SGZ9(55);17,8236;16,838;17,7001;18,4325;21,4477;20,0657;21,1602;20,4018;3,26208;0,000125561;-3,07028;-6,6762;+
D5SGZ9(7);18,5782;19,1054;18,9314;19,7368;21,3475;20,6855;20,406;21,129;2,85745;0,000330199;-1,80407;-5,59399;+
D5SGZ9(3);19,2124;18,363;19,9581;18,6648;20,6243;20,0165;20,829;21,0184;2,05529;0,00128443;-1,5725;-3,81571;+
D6R8W5(331);18,6919;16,7921;18,383;17,8697;20,947;21,2828;20,7847;20,6311;3,29609;6,75E-05;-2,97723;-6,77404;+
D6VPA0(272);18,6233;17,6865;16,5484;19,3795;24,2114;24,2647;22,7943;24,0267;3,75166;0,000108642;-5,76482;-8,20182;+
D7SFI3(84);19,2424;20,1849;18,4733;19,7762;19,9579;21,7285;21,4936;21,9161;1,72894;0,00255567;-1,85484;-3,19718;+
D7SFI3(114);23,9188;24,2242;21,5644;24,1572;20,7498;21,4681;19,2222;20,8547;1,96107;0,00152698;2,89245;3,6321;+
D7SFI3(13);16,7408;19,3416;20,1922;17,1592;20,9727;20,3889;19,7809;20,9525;1,30544;0,00763576;-2,16528;-2,45439;+
D7SFP5(20);19,9629;15,9795;19,2029;19,7663;21,0707;21,2785;21,7707;21,221;1,48717;0,00455885;-2,60734;-2,76655;+
D7SFP5(70);18,4406;18,876;19,9751;19,434;20,5736;20,6922;20,5006;21,3977;2,19892;0,00105085;-1,60957;-4,10451;+
D7UU24(368);18,7199;20,1057;19,7472;17,1511;21,193;20,4172;20,7645;20,2306;1,31776;0,00720928;-1,72037;-2,47531;+
D7UU24(370);20,6186;16,3164;19,3272;19,9648;19,4921;21,6242;20,4722;20,9809;0,738904;0,0454866;-1,5856;-1,50741;+
Q9U3I3(603);17,917;17,5194;19,6139;19,1015;20,6532;20,3517;20,5951;21,28;2,20604;0,00101375;-2,18204;-4,11911;+
D9PTP5(209);18,9501;17,4877;17,3676;18,2004;20,342;20,5377;20,6389;21,5068;3,07511;0,000184769;-2,7549;-6,15802;+
D9PTP5(210);18,1982;17,1095;17,5436;18,7706;21,4286;21,0129;21,679;20,386;3,36608;7,32E-05;-3,22115;-6,979;+
D9PTP5(190);20,1563;20,0681;17,6404;19,7356;21,4505;21,0761;21,254;20,5541;1,44798;0,00489667;-1,68362;-2,6985;+
E0AHE1(13);19,4613;20,0602;20,3536;18,6439;22,5211;22,1282;22,0692;22,4583;3,29011;6,70E-05;-2,66446;-6,75676;+
Q20396(252);20,207;18,4441;19,9087;18,6184;21,1974;21,3968;19,7806;21,4882;1,50036;0,00433122;-1,67122;-2,78954;+
E1B6S4(182);19,3829;16,8624;17,6904;18,9784;22,2587;21,7865;21,9052;22,6042;3,16875;0,000114598;-3,91013;-6,41348;+
E1B6U2(28);19,5296;21,1591;17,6789;19,306;24,9753;23,5905;23,234;23,2345;2,72508;0,000474576;-4,34015;-5,26995;+
E1B6W0(690);24,9551;24,1159;23,5002;25,2381;26,8857;27,3456;28,2021;26,8622;2,89178;0,000284483;-2,8716;-5,68031;+
E3W743(373);19,547;19,9962;20,2106;19,1675;23,9948;23,9798;23,8844;24,2964;5,61633;0;-4,30857;-17,2644;+
E3W743(720);18,0582;19,2922;16,0016;19,4036;20,9469;21,0794;21,1528;20,3796;1,80463;0,00215106;-2,70073;-3,33644;+
E3W743(803);19,2044;16,8807;20,7064;18,7964;20,7004;21,8429;20,1557;21,4727;1,30546;0,00763891;-2,14595;-2,45443;+
E3W743(764);19,3432;17,6381;17,5407;18,7316;21,5349;20,3886;20,8297;21,3889;2,7522;0,000428708;-2,7221;-5,33524;+
E3W743(841);19,7452;16,765;17,7615;20,667;23,6647;22,1125;23,5643;23,6853;2,45666;0,00056964;-4,522;-4,65262;+
E3W743(761);18,9018;19,1844;18,8953;19,7013;20,5891;21,3784;21,1348;19,8662;2,18728;0,00108387;-1,57144;-4,08067;+
E3W743(1340);17,3879;16,4346;17,9881;19,1527;20,8026;20,0346;21,5004;21,3303;2,53624;0,00054902;-3,17615;-4,83039;+
E3W743(1261);19,8213;18,8827;17,538;17,9822;24,0117;22,4917;23,1279;23,4397;3,65847;9,71E-05;-4,71169;-7,89095;+
E3W743(1269);20,517;15,8201;17,3967;17,0359;25,8399;23,9853;24,519;24,6093;3,22082;0,000119829;-7,04595;-6,55903;+
E3W743(785);18,1945;19,3613;16,6316;19,4901;19,3338;21,653;21,173;19,7927;1,27277;0,00863175;-2,06871;-2,39908;+
E3W743(874);19,0073;19,0653;19,073;19,9532;24,133;23,9784;23,5408;22,824;4,63375;0;-4,34436;-11,7234;+
E3W743(745);19,2338;19,1613;19,0069;19,3654;21,1239;21,1843;20,187;21,4077;3,15278;0,000113208;-1,78385;-6,36934;+
E3W743(369);24,9826;25,381;25,0634;25,6682;25,1225;26,934;26,0942;25,9881;0,968632;0,0202899;-0,76087;-1,89109;+
E3W743(971);18,7811;20,5743;16,772;17,5605;24,6741;24,4559;24,6876;24,5936;3,52074;8,66E-05;-6,18085;-7,44978;+
E3W759(44);18,844;19,4638;17,8415;16,8116;19,4932;19,6884;21,2694;20,5696;1,52245;0,00408787;-2,01492;-2,82818;+
Q21162(96);17,7303;18,5051;18,7712;15,91;24,9527;23,2554;25,2079;23,8752;3,78943;0,000114583;-6,59365;-8,33076;+
Q21162(35);19,632;18,302;16,8884;19,3154;20,78;19,8698;20,7167;20,467;1,59304;0,00347404;-1,9239;-2,95266;+
Q21162(77);23,2891;23,9078;21,9115;22,8533;26,3238;23,832;24,4604;24,055;1,25999;0,00878482;-1,6774;-2,3775;+
Q21162(69);22,0779;22,4879;22,419;23,7866;20,5278;21,4068;20,3827;19,9293;2,33172;0,000777224;2,13125;4,38186;+
F5GU98(1033);19,2045;18,361;17,1598;17,9293;19,5326;21,7138;21,0434;19,7927;1,90111;0,0018058;-2,35695;-3,51747;+
F5GU98(595);20,2586;21,1184;18,8919;19,4559;27,3912;28,4887;27,9148;28,592;5,18872;0;-8,16547;-14,6014;+
F5GU98(474);24,2671;25,8131;22,7794;24,4152;25,0911;25,5619;25,5724;25,2545;0,832823;0,032346;-1,05127;-1,66507;+
F5GU98(989);19,6186;19,7369;17,9234;20,1187;21,4769;20,5813;21,3158;21,6724;1,90573;0,00181187;-1,91218;-3,52624;+
F5GU98(932);19,8305;17,5601;17,6381;19,0328;22,7896;23,7029;24,7076;23,9893;3,61621;9,36E-05;-5,28197;-7,75332;+
F5GUH0(79);23,2868;22,652;20,3721;24,2007;25,1575;25,0955;24,2949;23,5751;1,10563;0,0136163;-1,90281;-2,11883;+
F5GUH0(108);19,0757;17,1763;17,5026;19,1344;23,8221;24,0495;24,0552;24,246;4,51118;0;-5,82092;-11,1637;+
F5GUH0(115);23,9683;22,2842;22,7994;23,0311;24,017;22,87;22,9795;23,435;0,289695;0,263205;-0,304595;-0,694717;
F5GUH5(198);16,1282;19,0328;18,3836;17,9764;21,1169;22,8593;21,6575;22,7;2,8602;0,000331237;-4,20319;-5,60088;+
F5GUH5(200);22,7953;21,1132;21,2569;23,2775;19,8039;21,1505;21,5344;22,3732;0,544594;0,0932501;0,895204;1,17268;
F5GUH5(169);21,2695;18,3834;17,4933;19,8233;20,8876;20,9442;18,7407;21,3473;0,569935;0,0850326;-1,23756;-1,21729;
F5GUH5(171);18,0157;16,3623;15,3168;18,8944;22,5941;22,6328;23,7112;22,7021;3,30276;6,80E-05;-5,76277;-6,79337;+
F5GUH5(249);23,3963;23,632;24,8505;24,2734;19,8158;20,3572;21,4911;21,0262;3,31256;6,86E-05;3,36549;6,82181;+
F5GUH5(251);19,3429;19,1755;20,7787;18,059;20,8441;20,2515;19,305;21,4654;0,769704;0,0403901;-1,12747;-1,5593;+
F5GUH5(311);20,0131;19,4438;17,116;16,232;20,849;19,9438;20,4795;20,2397;1,24193;0,00926806;-2,17677;-2,34705;+
F5GUH5(313);20,7027;15,6207;19,2839;18,6435;20,8574;20,2747;21,0775;19,8393;0,890259;0,0265691;-1,94951;-1,76082;+
F5GUH5(209);28,2664;26,0812;23,9666;26,3468;21,372;18,5707;21,0991;19,3778;2,80476;0,000446215;6,06035;5,46337;+
F5GUH5(20);19,5464;16,61;18,3565;20,6507;25,5175;22,864;21,7071;21,3364;1,71616;0,00257331;-4,06535;-3,17389;+
F5GUH5(340);24,53;24,7951;26,9555;25,8081;21,164;20,8451;18,7523;21,7148;2,92475;0,00029366;4,90307;5,76413;+
F5GUH5(351);21,8704;20,0192;17,3414;17,6734;19,7469;21,2857;20,8301;21,4582;0,686129;0,0554603;-1,60417;-1,4179;
F5GUH5(178);23,5671;24,808;23,9038;22,6462;23,3529;23,3407;23,2165;22,1805;0,641249;0,0651303;0,708625;1,34108;
F5GUH5(180);17,3684;20,5309;21,4465;21,2159;19,581;20,4294;21,1208;21,6285;0,209491;0,376429;-0,549509;-0,526668;
F5GUH5(49);21,5803;16,5886;19,9195;20,6197;20,0424;20,0317;19,7378;21,159;0,197841;0,399151;-0,565673;-0,501173;
F5GUH5(282);17,9054;18,3065;18,6909;17,5021;20,679;21,0584;20,8138;20,6139;4,1887;0;-2,69004;-9,80597;+
F5GUH5(189);22,8334;22,9626;20,9457;22,3414;21,432;20,9741;20,2535;20,5015;1,50197;0,00430435;1,48047;2,79236;+
F5GUH5(11);22,4596;21,6986;22,8232;23,4455;20,7112;20,9957;20,2963;21,902;1,76759;0,00233769;1,63039;3,268;+
F5GUH5(76);21,1265;18,0414;20,123;18,5142;20,1452;20,5765;19,9261;21,8473;0,679489;0,0570587;-1,1725;-1,40658;
F5GUH5(87);18,3093;17,1913;17,3109;18,6329;21,3391;21,1238;21,0853;21,084;3,99124;0,000148649;-3,29694;-9,04995;+
F5GUH5(218);20,7949;19,3636;19,008;18,7172;20,4661;20,3986;21,1619;21,5691;1,41587;0,00533046;-1,42802;-2,64308;+
F5GUH5(40);18,8539;19,3487;17,497;20,6169;22,7856;22,4794;23,1369;22,4116;2,79631;0,000442688;-3,62425;-5,44262;+
F5GUH5(58);17,809;16,5662;17,9658;20,2197;21,2084;21,693;20,8201;20,5163;1,96522;0,00153049;-2,91928;-3,64009;+
F5GUH5(123);16,188;16,1658;18,6981;21,0654;20,7042;19,1772;19,6112;20,3177;0,777713;0,0390931;-1,92324;-1,57277;+
F5GUH5(136);24,7787;25,0526;23,2331;24,0452;22,7999;23,6004;22,1527;22,6992;1,56155;0,00382356;1,46432;2,89694;+
F5GUH5(160);23,588;22,7319;20,6385;22,4885;20,361;21,1695;20,0767;21,2236;1,28277;0,00825296;1,654;2,41599;+
F5GUH5(273);21,7904;23,5967;22,4161;22,3857;20,7181;21,5584;21,1805;21,4117;1,71001;0,00259848;1,33002;3,16271;+
F5GUH5(138);25,5657;26,9212;23,8979;25,7458;25,3514;31,6283;31,3152;23,5815;0,523129;0,10144;-2,43645;-1,1346;
F5GUH5(375);24,2688;25,0544;23,5757;24,0749;21,4226;21,6582;20,0706;19,4954;2,97958;0,000245655;3,58177;5,90549;+
F5GUH5(29);18,538;19,3641;18,8392;19,4258;20,6296;21,2947;21,3842;19,8116;2,20617;0,00101442;-1,73825;-4,11938;+
F5GUH5(107);20,6609;16,8161;17,1588;16,6558;20,1275;21,4794;21,8223;21,0028;1,74132;0,00242143;-3,28511;-3,2198;+
F5GUH5(364);18,8109;16,9084;17,0349;18,2826;20,5191;21,1312;21,0353;21,8141;3,10961;0,000108108;-3,36574;-6,2512;+
F5GUH5(355);19,5141;17,6832;16,3737;16,0396;19,7942;20,4536;18,743;19,9122;1,43969;0,00499956;-2,3231;-2,68417;+
F5GUH5(236);19,8192;19,7192;20,5042;16,2329;23,7232;23,7936;21,9605;22,4017;1,97245;0,00153757;-3,90087;-3,65404;+
F5GUH5(94);16,948;17,3342;19,6615;18,7059;20,106;20,3945;20,705;20,8945;1,9634;0,00152786;-2,3626;-3,63658;+
G1K0V8(71);19,056;18,7178;19,2214;20,3885;20,0695;21,6961;20,1015;21,5089;1,40692;0,00546094;-1,49805;-2,62768;+
G1K0V8(72);18,9457;19,2813;17,4859;19,3442;21,4443;21,2576;20,1452;19,3329;1,44937;0,00490526;-1,78073;-2,7009;+
Q1ZXU6(614);23,4047;23,2361;22,1172;23,8701;24,5524;26,0163;26,6642;25,9541;2,41186;0,000750188;-2,6397;-4,55439;+
G3MU14(260);20,4454;19,3177;18,8778;20,6444;24,623;24,1842;22,8376;23,9729;3,41267;7,64E-05;-4,08312;-7,11818;+
G3MU81(396);19,7266;19,6806;18,2704;18,2835;20,6126;21,7916;21,7614;21,6173;2,57912;0,000569492;-2,45544;-4,92796;+
G3MU88(76);20,7127;17,5306;18,9406;18,4541;22,8923;22,0599;22,2083;22,1657;2,57809;0,000568047;-3,42206;-4,92561;+
G3MU88(361);17,0123;17,2836;15,5761;18,3164;20,5626;22,6411;22,5036;23,3629;3,14247;0,00011245;-5,22045;-6,34095;+
G4RTI0(155);18,3542;20,6857;16,5845;19,0903;20,331;20,9257;21,4048;21,5074;1,41909;0,005293;-2,36356;-2,64861;+
G4S034(2016);23,3165;22,8442;25,8596;23,1726;25,1527;26,0482;23,8057;24,649;0,635717;0,0663152;-1,1157;-1,33156;
G4S034(1135);19,7318;18,3843;18,025;19,2279;20,4438;23,7232;23,9209;22,8248;2,32947;0,000774468;-3,88588;-4,37706;+
G4S034(458);17,0261;20,5934;15,8918;20,0124;21,2368;21,7553;20,2823;20,9256;1,19062;0,0106667;-2,6691;-2,26085;+
G4S034(461);21,8121;16,3755;17,883;18,0914;20,6752;20,2325;21,7791;20,9626;1,0195;0,0173636;-2,37185;-1,97557;+
G4S1A4(58);17,6961;17,2276;18,8478;19,1529;19,0564;21,7053;20,0874;21,4653;1,64417;0,0031072;-2,34751;-3,04387;+
G4S1A4(210);18,0272;16,626;18,007;19,6012;26,3782;25,4129;24,8804;27,7886;4,01353;0,00015331;-8,04967;-9,1326;+
G4S1A4(130);20,0698;19,946;18,9681;18,8436;20,2923;20,5524;20,7386;20,3386;1,64393;0,00310568;-1,02357;-3,04344;+
G4S1A4(139);20,0704;20,0175;19,2069;19,2703;20,1994;20,3616;21,2629;21,2573;1,65782;0,00303653;-1,12904;-3,06838;+
G4S1A4(63);19,7395;18,3887;18,3874;17,1718;24,2867;23,9201;22,7945;21,9643;3,18447;0,000115702;-4,81956;-6,45713;+
G4S1A4(3);20,5371;19,9098;17,3968;19,3322;23,678;25,273;24,4337;24,7714;3,35013;7,13E-05;-5,24503;-6,93183;+
G4S3P8(307);18,8927;19,2835;17,7602;19,5892;25,2203;24,4775;23,3842;25,9462;3,88638;0,000129032;-5,87562;-8,66978;+
Q20314(82);18,5772;18,8107;18,7897;18,4258;20,3129;20,4551;19,6915;21,7764;2,27425;0,000989747;-1,90814;-4,26054;+
G4SI07(405);17,6344;19,5574;17,1166;20,1746;20,2488;19,6437;21,7634;21,8999;1,30363;0,00765239;-2,26822;-2,45131;+
G4SI07(267);19,1723;18,826;18,4474;18,4466;20,4669;21,6055;21,0779;19,9946;2,71881;0,000472352;-2,06316;-5,25494;+
G4SL51(394);25,2764;26,1682;25,8883;26,253;21,02;20,7246;19,9142;20,4467;5,52228;0;5,37011;16,6414;+
G4SLH0(5002);19,5836;19,5027;19,3925;19,3418;23,6708;23,9676;23,524;24,0924;7,10437;0;-4,35853;-30,7428;+
G4SLH0(5714);17,6823;18,7886;17,4325;17,7553;19,8928;20,0542;20,8798;20,9977;3,08443;0,000186398;-2,54146;-6,18309;+
G4SLH0(4662);19,1532;19,7306;18,3234;19,2483;21,0725;19,963;21,3875;21,2309;2,21111;0,00101842;-1,79962;-4,12952;+
G4SLH0(12613);17,384;19,5244;20,4197;17,2866;21,0921;21,6247;21,3885;21,4803;1,87445;0,0019141;-2,74272;-3,46703;+
G4SLH0(4770);22,6822;22,879;21,4321;23,4398;24,2838;24,9995;24,3985;23,1974;1,53365;0,00400924;-1,61154;-2,84783;+
G4SLH0(5877);19,7795;17,0399;19,0509;18,3692;21,4082;21,5136;20,6191;19,8356;1,76056;0,00235221;-2,28425;-3,25507;+
G4SPY1(23);15,7258;17,1917;17,2306;20,5179;24,5208;24,4715;24,4088;25,9415;3,2527;0,000124629;-7,16912;-6,64941;+
G4SRU7(40);17,7187;16,519;18,7918;19,8532;20,5299;20,5978;21,7836;21,1957;1,95995;0,00156193;-2,80609;-3,62994;+
G5EBF0(9);19,6439;19,4119;18,6593;18,094;23,9491;21,8735;23,263;23,4871;3,48711;8,29E-05;-4,19089;-7,34526;+
G5EBF3(141);24,8732;24,1092;24,19;24,559;20,425;21,061;18,9799;21,3475;3,42417;7,75E-05;3,97949;7,15286;+
G5EBF3(43);18,9135;19,1403;17,893;19,1972;21,6074;21,567;21,0483;21,8078;3,66239;9,76E-05;-2,72159;-7,90382;+
G5EBF3(46);20,981;18,2957;18,9506;16,8646;21,018;19,8134;21,3622;21,1641;1,17636;0,0112594;-2,06641;-2,23696;+
G5EBF3(58);19,7877;15,7872;17,8842;18,8932;21,1373;20,816;19,9249;20,4861;1,49912;0,00432731;-2,50298;-2,78738;+
G5EBF3(74);17,8986;20,7891;16,2736;18,7901;21,5021;21,8462;19,0956;21,5403;1,18411;0,0109432;-2,55823;-2,24993;+
G5EBF3(88);16,6865;16,8172;19,6498;19,5133;23,6505;24,44;23,748;24,7331;3,35795;7,24E-05;-5,9762;-6,95491;+
G5EBF3(27);20,0222;18,7857;16,2581;19,4256;19,7654;20,0778;20,781;20,8316;1,03685;0,0163305;-1,74107;-2,0044;+
G5EBF3(21);16,0442;18,4031;19,8245;18,8803;21,4815;24,0831;23,3699;23,6004;2,57344;0,000565181;-4,8457;-4,91497;+
G5EBF3(130);19,3157;18,1904;20,9657;18,3822;22,8804;23,1448;23,1065;24,5977;2,88328;0,000282655;-4,21885;-5,65886;+
G5EBF3(134);21,1517;19,818;20,031;17,0143;22,9584;22,4429;21,9167;24,6607;1,77802;0,00225996;-3,4909;-3,28721;+
G5EBF3(79);18,0987;17,7143;18,8171;19,9331;23,655;23,7981;23,824;24,2615;4,33097;0;-5,24384;-10,3853;+
G5EBF4(346);18,4102;19,6102;18,2071;19,3109;19,4251;19,5128;21,7319;21,8046;1,22768;0,00955467;-1,73398;-2,32306;+
G5EGE0(1033);22,6581;23,5541;19,6303;22,5619;21,4956;20,3226;21,6322;21,7666;0,379215;0,181631;0,796808;0,870235;
G5EBI0(163);20,2173;17,636;18,0735;20,0171;22,53;25,2685;23,6602;23,6971;2,83406;0,000324435;-4,80297;-5,53574;+
G5EBJ9(424);16,5431;19,0387;16,6053;16,7565;20,5964;21,5186;21,5156;19,1846;2,2679;0,000986376;-3,46789;-4,24726;+
G5EBJ9(223);19,0641;17,3757;18,1021;19,6936;21,3778;21,2975;21,6451;21,1418;2,76441;0,000432015;-2,8067;-5,3648;+
G5EBJ9(271);20,3068;17,419;16,986;20;23,1115;22,3753;22,6648;22,8866;2,46697;0,000572777;-4,08159;-4,67542;+
G5EBJ9(414);18,6659;19,0776;18,0444;18,7813;20,9768;21,6236;21,3514;20,3163;3,30235;6,79E-05;-2,42468;-6,79215;+
G5EBJ9(45);19,6014;21,1472;19,133;19,0185;22,3224;22,5428;22,2775;22,4536;2,78292;0,000438786;-2,67401;-5,40987;+
G5EBK3(318);16,5051;19,2564;18,254;17,6778;23,2904;24,9957;24,5369;25,5544;3,94988;0,000141026;-6,67099;-8,89829;+
G5EBK3(324);21,707;21,481;20,2409;21,5881;20,1328;21,5526;21,2586;21,4192;0,130521;0,544821;0,163444;0,347024;
G5EBK3(402);16,5097;15,6843;18,0806;18,3649;26,1703;23,9463;23,3969;24,5972;3,81114;0,000117333;-7,36782;-8,40565;+
G5EBK3(308);17,6798;18,4704;21,3115;18,1261;20,5152;20,3985;21,4987;19,9593;0,986633;0,0193324;-1,69599;-1,92098;+
G5EBK3(375);19,1905;19,5367;18,0416;19,3524;20,2235;20,4244;21,7729;21,6658;2,03533;0,00129461;-1,99131;-3,77645;+
G5EBK3(164);19,1974;21,4666;16,6132;17,945;24,8449;24,2042;25,5465;25,1504;2,91085;0,00028884;-6,13093;-5,72869;+
G5EBK3(501);18,2832;16,8963;17,5621;19,5743;21,3515;25,157;23,2592;23,0711;2,74104;0,000479543;-5,13072;-5,30831;+
G5EBN9(17);19,9021;19,0781;17,8527;18,259;25,1795;24,9133;24,205;25,2813;4,66737;0;-6,12181;-11,8813;+
G5EBN9(582);20,8923;17,0318;19,7052;20,1703;22,5823;24,0042;23,5973;23,2971;2,3332;0,000745182;-3,92033;-4,38501;+
G5EBN9(15);16,6039;17,7492;16,7973;19,3611;20,972;20,6486;20,3666;21,7729;2,4949;0,00053291;-3,31218;-4,73751;+
G5EBN9(593);17,2992;15,653;16,4748;20,0077;24,841;24,0369;23,8106;23,8297;3,35338;7,17E-05;-6,77091;-6,94143;+
G5EBP5(373);24,4461;25,8097;23,7407;25,4215;22,6392;24,342;24,7237;25,2001;0,375071;0,184659;0,628248;0,862332;
G5EBP5(389);16,6973;16,9857;18,7341;19,0065;20,5188;20,8665;21,3422;21,5227;2,63639;0,000548813;-3,20666;-5,0603;+
G5EBP5(374);23,6656;23,348;21,0361;24,5264;19,9665;20,0136;21,2582;20,2608;1,86222;0,00198577;2,76925;3,44401;+
G5EBP5(380);25,4202;26,9271;24,8529;25,7679;20,4429;20,9496;19,6412;21,2041;4,0591;0,00015942;5,18261;9,30371;+
G5EBP5(382);23,3018;23,0002;21,892;23,8179;23,5838;25,6524;24,8726;23,5497;1,12497;0,0128094;-1,41165;-2,15108;+
G5EBP5(2302);17,5741;19,0461;18,6516;21,2551;21,3526;20,7993;21,2961;21,7813;1,46237;0,00472166;-2,17559;-2,72343;+
G5EBP5(466);21,1139;20,4386;15,3361;18,5873;18,3247;21,6033;20,4585;21,3924;0,478487;0,121567;-1,57574;-1,05442;
G5EBP5(2148);25,4015;24,6782;23,4051;25,4082;21,4568;20,225;19,7712;20,9774;3,31129;6,85E-05;4,11564;6,81812;+
G5EBP5(2595);19,7271;19,3878;16,2691;19,3548;21,5667;21,3658;21,2258;20,729;1,65333;0,00302756;-2,53712;-3,0603;+
G5EBP5(450);25,5837;25,446;24,524;26,0218;21,3127;20,9536;21,0984;21,2279;4,91055;0;4,24571;13,0846;+
G5EBP5(451);25,5837;25,055;24,0662;24,7897;24,2036;25,7339;24,5943;24,0428;0,181342;0,429453;0,229992;0,464516;
G5EBP5(457);21,7048;20,6196;16,5884;17,3196;20,5091;20,7529;20,5961;20,2546;0,547472;0,0922846;-1,47007;-1,17777;
G5EBR3(393);17,497;18,7566;19,1011;21,9668;21,4441;21,6832;20,4828;20,3768;0,83302;0,0323226;-1,66634;-1,6654;+
G5EBR3(400);19,4762;20,7359;19,7525;17,4827;21,4653;20,942;20,6958;21,3875;1,3281;0,00704207;-1,76084;-2,49289;+
G5EBT8(502);21,2619;21,2229;21,0124;21,4749;19,743;20,177;21,474;20,8641;0,87069;0,0284315;0,678498;1,72824;+
G5EBV4(134);19,8227;18,3961;19,7178;20,4264;19,4117;19,6762;21,7388;21,7328;0,658229;0,0615343;-1,04914;-1,37023;
Q965J2(370);23,1267;23,8949;22,7863;22,8206;25,815;24,1774;25,725;24,9856;2,3348;0,000747316;-2,01866;-4,3884;+
G5EBY4(5);19,8007;19,1218;20,4513;20,3732;22,8157;24,0005;24,3505;24,2749;3,78984;0,000114883;-3,92363;-8,33216;+
G5EBY6(95);20,0489;19,5512;18,0751;18,4311;20,6765;21,0747;20,5409;21,937;1,95733;0,00155924;-2,03073;-3,62488;+
G5EBZ4(1639);17,6725;18,5659;17,4587;18,2131;20,0126;21,4889;20,7612;21,4677;3,32109;6,96E-05;-2,95505;-6,84667;+
G5EC03(588);18,085;19,5515;19,1861;16,517;19,3198;20,7863;20,7693;21,6793;1,47657;0,00463252;-2,30377;-2,7481;+
G5EC05(772);16,1518;20,3336;17,6604;17,9153;20,5312;21,6883;20,018;20,1936;1,47688;0,00463665;-2,59252;-2,74864;+
G5EC10(58);19,3859;18,2302;16,8246;20,9906;20,8428;21,1085;20,3384;21,2828;1,1811;0,011165;-2,03528;-2,24489;+
G5EC10(60);18,3812;19,2217;18,9991;21,195;20,3296;19,4674;20,433;21,7871;0,653509;0,0625003;-1,05505;-1,36214;
G5EC43(577);15,6225;19,936;18,5669;16,863;20,6178;21,1151;20,1619;21,3471;1,68428;0,00277584;-3,06337;-3,11607;+
I2HAI6(177);20,351;18,4153;20,8364;15,3589;23,888;23,8526;23,6865;24,8866;2,24324;0,00100269;-5,33802;-4,19591;+
I2HAI6(91);18,432;18,2373;18,6985;17,0229;20,3966;21,4536;20,8186;21,0931;3,22575;0,00012069;-2,84279;-6,57294;+
I2HAI6(8);20,0062;18,5534;17,1436;18,5121;20,7014;21,2095;20,9816;21,4825;2,23554;0,00103545;-2,53991;-4,17995;+
G5EC78(67);24,0335;24,7159;24,194;24,2233;21,4061;20,6685;20,3336;20,831;4,89022;0;3,48189;12,9798;+
G5EC78(58);25,3888;25,6631;24,4812;24,1843;25,0533;24,2257;24,6376;24,3698;0,394108;0,170478;0,357726;0,898476;
G5EC78(18);18,3776;19,1776;17,785;19,8379;20,9914;21,4662;21,578;19,6788;1,84315;0,00203147;-2,13407;-3,40822;+
G5EC86(246);17,7377;19,6154;17,8878;18,1001;19,8266;20,9437;21,3185;21,1625;2,39217;0,000773907;-2,47762;-4,51162;+
G5EC91(115);23,511;22,808;23,3191;23,0957;23,3602;24,8377;24,4504;23,974;1,48164;0,00460438;-0,97213;-2,75692;+
G5EC91(102);17,6923;15,68;17,8715;18,1033;20,9908;19,563;21,2648;20,4019;2,51273;0,000539326;-3,21835;-4,77743;+
G5EC97(108);23,9171;23,3451;22,9005;25,0126;23,9922;24,5395;24,8453;24,4605;0,652317;0,0627441;-0,665556;-1,3601;
