Leading.proteins.Positions.within.proteins;log2 daf2_d1_01;log2 daf2_d1_02;log2 daf2_d1_03;log2 daf2_d1_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value daf2_d1_N2_d1;Student's T-test q-value  daf2_d1_N2_d1; Student's T-test Difference  daf2_d1_N2_d1;Student's T-test Test statistic  daf2_d1_N2_d1;Sign p-val: 0.05 
D4YWC3(78);16,4288;18,1891;18,497;18,7978;26,1486;24,729;26,4932;24,6939;4,38852;0;-7,53798;-10,6283;+
D4YWC3(41);24,3716;25,1142;25,2045;24,4069;21,2551;21,134;20,2117;20,8292;4,72044;0;3,91679;12,1348;+
D4YWC3(51);17,2904;19,5027;19,6754;18,4348;25,1034;23,7483;24,1176;24,3313;3,98109;0;-5,59933;-9,0125;+
D4YWC3(59);17,8019;21,0595;16,7837;16,963;27,0011;24,2437;22,6588;24,0646;2,4816;0,000102372;-6,34003;-4,70787;+
D4YWC3(68);17,0746;16,2047;18,3316;16,5852;24,1467;22,0862;22,4634;21,6024;3,58784;0;-5,52566;-7,66206;+
D4YWC3(69);17,9078;18,8007;17,1994;17,885;23,9747;23,3692;22,7418;24,0278;4,7981;0;-5,58016;-12,5147;+
D5MCN2(642);18,4817;18,8316;15,6772;19,5832;21,8316;21,2538;21,1218;21,4122;2,02694;0,000760631;-3,2614;-3,76;+
D5MCQ2(258);18,3212;17,9172;16,3847;18,5122;23,1296;22,6294;22,4313;21,2239;3,45922;0;-4,56976;-7,25949;+
O17698(246);21,9131;23,5392;22,5392;23,2833;26,5099;25,2543;25,859;26,0455;3,3277;5,42E-05;-3,09848;-6,86598;+
D5SGZ9(55);19,1785;17,4938;18,295;18,9011;21,7111;20,7889;20,7596;20,3285;2,66796;3,14E-05;-2,42993;-5,13426;+
D5SGZ9(7);16,3839;17,2058;19,7448;17,9061;21,7952;21,0573;21,2985;20,4663;2,32053;0,000332033;-3,34416;-4,35808;+
D5SGZ9(3);17,9832;17,359;18,4486;20,0378;21,5747;20,6961;20,9236;20,3155;2,06778;0,000723549;-2,42028;-3,8404;+
D6R8W5(331);16,2043;19,325;18,8588;18,2469;21,8517;21,0001;20,7294;21,0364;2,20045;0,00051357;-2,99567;-4,10764;+
D6VPA0(272);22,7379;22,7649;23,5545;21,8104;20,774;21,017;21,3026;19,7973;2,20772;0,000480336;1,99421;4,12257;+
D7SFI3(84);18,0334;18,1742;16,4381;18,748;21,5655;21,2001;21,2905;20,7814;3,18294;4,73E-05;-3,36094;-6,45289;+
D7SFI3(114);17,7077;19,1202;18,0992;17,8227;24,8145;23,4559;23,2579;24,449;4,63012;0;-5,80685;-11,7064;+
D7SFI3(13);21,5865;20,8103;17,4299;19,4012;21,4772;21,2111;20,2224;21,349;0,626517;0,0495574;-1,25797;-1,3157;+
D7SFP5(20);18,7318;19,6653;18,0283;16,7016;22,8341;20,879;21,7307;22,9202;2,52858;6,17E-05;-3,80922;-4,81309;+
D7SFP5(70);18,3499;18,5536;18,3749;16,3886;23,7972;21,8044;20,9752;20,0429;2,11697;0,000687313;-3,73815;-3,93836;+
D7UU24(368);18,8284;20,5203;20,2781;17,8555;21,2155;20,9823;19,5324;20,6371;0,837056;0,0229779;-1,22123;-1,67214;+
D7UU24(370);17,3079;19,172;20,3262;16,5919;21,7015;20,6867;21,0361;21,1399;1,71555;0,00160067;-2,79152;-3,17279;+
Q9U3I3(603);17,7135;17,859;19,0451;19,3164;19,7537;20,6124;19,7965;21,0287;1,90696;0,000990958;-1,81435;-3,52857;+
D9PTP5(209);18,8612;17,8201;18,1309;16,5825;20,9854;21,139;20,4305;20,885;3,0289;4,13E-05;-3,01126;-6,03488;+
D9PTP5(210);20,2684;17,699;20,4096;18,5692;21,0897;21,2598;20,6239;21,0372;1,40028;0,00415951;-1,76612;-2,61626;+
D9PTP5(190);19,5603;18,3735;16,5895;19,2143;21,9736;19,0382;19,7984;21,4174;1,16967;0,00798286;-2,12251;-2,22575;+
E0AHE1(13);19,6904;19,4901;17,4837;16,7939;23,0378;22,2929;21,3316;23,422;2,545;6,21E-05;-4,15654;-4,85021;+
Q20396(252);19,1852;18,9676;17,9874;17,431;21,2421;20,6982;20,0234;20,8198;2,50326;0,000103863;-2,30306;-4,75621;+
E1B6S4(182);18,79;17,7108;16,7027;19,9953;21,2369;21,1883;20,6177;19,776;1,65465;0,00186907;-2,40504;-3,06268;+
E1B6U2(28);18,7191;17,4653;18,7946;18,8198;23,7337;22,7506;23,1413;24,8095;4,05244;0;-5,15908;-9,27854;+
E1B6W0(690);22,3618;24,9835;22,7879;23,3868;28,4906;26,3204;26,076;26,9407;2,39921;0,000151479;-3,57692;-4,52689;+
E3W743(373);19,7766;18,6456;17,8215;16,8302;24,985;22,6477;23,868;23,027;3,23805;4,99E-05;-5,36344;-6,60774;+
E3W743(720);17,452;17,753;20,014;18,877;23,7183;23,9432;22,4888;22,3484;3,17955;4,71E-05;-4,60065;-6,44345;+
E3W743(803);16,9017;18,4499;19,4578;18,3241;24,1762;24,6532;23,4134;24,4509;4,22548;0;-5,89003;-9,95289;+
E3W743(764);16,1404;19,4136;15,8382;20,2118;21,934;20,8901;21,1401;20,4977;1,49283;0,00309527;-3,2145;-2,77641;+
E3W743(841);20,216;18,1136;18,836;20,9645;20,4669;21,1184;20,1245;20,434;0,720783;0,0348914;-1,00338;-1,47676;+
E3W743(761);16,8635;17,0633;18,9258;18,2023;22,728;22,3632;20,5756;21,7667;3,03215;4,15E-05;-4,09467;-6,04347;+
E3W743(1340);17,6605;18,4434;17,3271;18,2196;21,1771;21,106;20,6168;20,897;4,39806;0;-3,03661;-10,6691;+
E3W743(1261);19,1205;19,3037;17,3643;17,8703;24,2037;24,099;23,4733;23,228;4,25628;0;-5,33626;-10,0774;+
E3W743(1269);17,4035;19,2976;18,9258;16,5597;24,9687;23,8218;23,6173;23,7432;3,80259;0;-5,99113;-8,3761;+
E3W743(785);17,811;18,8737;18,0861;17,3906;21,3791;20,9886;21,2272;20,7153;3,92754;0;-3,03723;-8,81731;+
E3W743(874);18,2107;16,8014;17,9402;16,2531;23,5428;24,3677;25,1857;24,6602;4,76776;0;-7,13771;-12,365;+
E3W743(745);16,7619;18,1636;18,8676;19,0882;24,7024;25,561;24,5443;24,7651;4,62244;0;-6,6729;-11,6707;+
E3W743(369);17,3845;18,7381;19,742;16,8438;30,0732;24,9371;23,2674;25,7456;2,57428;6,40E-05;-7,82874;-4,91689;+
E3W743(971);16,1093;16,8926;17,9966;17,0052;20,6848;19,1646;20,6873;20,2848;3,04034;4,18E-05;-3,20446;-6,06518;+
E3W759(44);18,4991;16,1048;18,2855;16,7717;20,7457;20,5547;20,4427;21,0517;2,8197;3,47E-05;-3,28345;-5,50019;+
Q21162(96);18,359;19,9653;18,6789;18,5958;20,2162;20,6708;20,5076;21,3933;2,18995;0,000558961;-1,79726;-4,08615;+
Q21162(35);18,4185;21,5596;20,1891;20,575;19,8448;21,2386;21,3443;20,9466;0,389027;0,13594;-0,658048;-0,888868;
Q21162(77);22,0138;22,84;22,497;21,7357;23,8383;22,9363;23,2485;24,5673;1,70862;0,0016406;-1,37599;-3,16019;+
Q21162(69);18,4382;18,3235;16,863;19,6889;25,148;23,8594;25,9054;21,9546;2,88495;3,67E-05;-5,88843;-5,66306;+
F5GU98(1033);18,5784;19,4521;19,9061;19,4451;24,5464;24,2456;23,7088;22,8311;4,13613;0;-4,48754;-9,5994;+
F5GU98(595);18,5796;18,3756;18,0061;17,7713;29,7917;26,7292;27,6593;27,3145;5,08336;0;-9,69053;-14,0083;+
F5GU98(474);23,7159;22,7109;25,3643;24,1949;25,277;24,0358;21,2253;22,8006;0,265298;0,251873;0,661836;0,644852;
F5GU98(989);20,0394;19,3792;18,7638;18,2218;23,7267;22,6404;25,1216;22,5127;3,05382;4,22E-05;-4,39928;-6,10105;+
F5GU98(932);15,9018;19,2946;19,1418;17,5319;25,1966;23,5161;25,2979;22,9145;3,12275;4,49E-05;-6,26375;-6,28697;+
F5GUH0(79);23,0027;22,3128;23,279;22,3053;26,6805;24,6702;26,1119;24,1857;2,25114;0,000465166;-2,68712;-4,21232;+
F5GUH0(108);19,0854;18,5705;18,8809;18,8093;23,7031;23,1508;24,3396;22,4573;4,48439;0;-4,57615;-11,0447;+
F5GUH0(115);18,0343;15,6677;19,2851;19,5863;24,0732;22,7917;21,2644;24,1433;2,34097;0,000304912;-4,92481;-4,40156;+
F5GUH5(198);19,3211;18,6283;17,7929;17,7645;21,3984;20,6689;20,5335;20,9693;3,01475;4,10E-05;-2,51584;-5,99753;+
F5GUH5(200);24,3025;24,7055;23,9551;25,6974;21,8907;21,2337;20,9863;21,3682;3,63182;0;3,29538;7,80392;+
F5GUH5(169);18,6445;16,2897;16,7828;18,1681;21,3749;20,7821;20,9764;20,2108;2,83342;3,50E-05;-3,36477;-5,53415;+
F5GUH5(171);19,6396;18,3529;19,7333;15,466;24,0567;23,2948;24,5214;24,3777;2,85405;3,57E-05;-5,76472;-5,58551;+
F5GUH5(249);23,8217;25,7395;23,8625;22,5737;21,9374;19,1751;19,8012;20,9531;2,12039;0,000688689;3,53263;3,94523;+
F5GUH5(251);15,5349;16,9526;17,845;20,0357;23,5061;24,246;23,7373;25,7784;3,11601;4,47E-05;-6,7249;-6,26862;+
F5GUH5(311);17,0325;16,7836;16,8474;17,6723;21,6497;20,4995;20,9559;21,1223;4,8382;0;-3,97288;-12,7152;+
F5GUH5(313);15,5414;21,0327;19,098;15,3359;21,4328;20,4669;21,2464;20,2673;1,14243;0,00878837;-3,10137;-2,18022;+
F5GUH5(209);17,5096;17,3465;18,3804;20,5667;22,3574;19,575;21,8547;22,3802;1,67605;0,00181938;-3,09106;-3,10121;+
F5GUH5(20);17,5646;19,2346;18,5736;20,376;21,089;20,8356;21,1954;21,2325;1,94713;0,000879302;-2,1509;-3,60529;+
F5GUH5(340);18,3403;18,8694;20,1627;19,1008;21,6825;21,1707;20,4599;20,6835;2,15054;0,000610376;-1,88084;-4,00598;+
F5GUH5(351);17,6824;20,5169;17,7661;18,259;21,8422;21,2411;21,3886;20,6323;2,05976;0,000721088;-2,71995;-3,82454;+
F5GUH5(178);19,17;17,9868;18,2918;15,6517;20,7908;20,8976;20,975;20,2643;2,07302;0,000726027;-2,95684;-3,85077;+
F5GUH5(180);19,8628;17,9775;16,396;16,8514;23,705;24,1023;26,0372;25,9535;3,47124;0;-7,17757;-7,29635;+
F5GUH5(49);19,4106;19,2899;16,0998;17,5106;23,1101;22,2412;23,1256;23,212;2,97552;3,96E-05;-4,84451;-5,89496;+
F5GUH5(282);16,6683;18,9406;18,183;20,6137;20,806;21,0234;21,0423;21,2626;1,58915;0,00228;-2,43218;-2,94575;+
F5GUH5(189);20,305;21,1964;21,5357;21,7382;20,2983;19,8742;21,1892;21,1874;0,570033;0,0614327;0,55655;1,21746;
F5GUH5(11);17,5226;15,8789;20,0918;18,2136;27,1384;23,1634;23,8897;23,9181;2,73936;3,28E-05;-6,60069;-5,30426;+
F5GUH5(76);15,7799;16,4868;18,2904;17,0476;21,2811;20,2822;21,0017;20,9653;3,36149;5,62E-05;-3,98141;-6,96539;+
F5GUH5(87);17,0301;18,4535;17,5712;17,503;21,7775;20,4233;20,4673;20,9298;3,54979;0;-3,26;-7,54107;+
F5GUH5(218);20,1232;18,3735;18,3453;18,0944;21,8736;20,2303;20,0805;21,1189;1,80514;0,00115962;-2,09173;-3,33739;+
F5GUH5(40);18,2656;17,6916;17,1434;17,4029;23,3975;21,5198;20,7532;23,0273;3,30539;5,26E-05;-4,5486;-6,80099;+
F5GUH5(58);18,2549;18,0341;19,1974;17,2877;22,6124;24,865;23,3004;25,0635;3,70907;0;-5,76682;-8,05847;+
F5GUH5(123);20,296;18,3701;18,3453;16,04;21,2699;20,4666;21,1603;21,1011;1,66312;0,0018334;-2,73661;-3,07792;+
F5GUH5(136);22,6875;23,8562;21,5126;22,5674;23,8333;22,9623;21,863;23,168;0,187024;0,380048;-0,300746;-0,477216;
F5GUH5(160);14,2889;18,2698;18,5462;19,7857;20,8217;19,8178;20,7708;21,2671;1,27133;0,00580095;-2,94672;-2,39665;+
F5GUH5(273);16,4216;15,6642;19,5402;19,3899;20,4513;20,9661;20,9726;21,2039;1,67778;0,00182013;-3,14448;-3,10433;+
F5GUH5(138);23,2604;24,6131;24,3541;23,9212;24,644;22,4074;23,5112;24,346;0,212425;0,332453;0,310082;0,53304;
F5GUH5(375);17,6835;17,4721;16,1236;19,4247;23,7405;21,5219;21,4524;22,4193;2,75567;3,30E-05;-4,60756;-5,34364;+
F5GUH5(29);15,4551;19,1262;19,1296;17,1608;21,0482;21,2269;21,3298;20,3456;1,93518;0,000949863;-3,26972;-3,58238;+
F5GUH5(107);17,2842;17,5225;19,7556;16,4015;21,4053;20,4489;20,4571;20,8539;2,18524;0,000587137;-3,05036;-4,0765;+
F5GUH5(364);17,752;19,2292;18,0829;17,1005;20,0343;19,5597;20,9498;20,2725;2,18281;0,000585921;-2,16293;-4,07155;+
F5GUH5(355);19,6123;18,5967;19,8591;18,1805;20,0233;20,7507;20,8344;21,2302;1,88074;0,0010276;-1,64746;-3,4789;+
F5GUH5(236);15,8576;17,203;19,4688;19,7397;22,7516;23,6564;22,3388;24,4357;2,61776;3,03E-05;-5,22835;-5,01699;+
F5GUH5(94);20,4737;18,0376;18,2707;15,8817;21,2862;19,8779;19,6939;21,3131;1,21054;0,00710163;-2,37685;-2,29426;+
G1K0V8(71);16,7701;17,9626;17,3326;17,2143;23,537;21,7755;21,9146;23,141;4,3496;0;-5,27214;-10,4634;+
G1K0V8(72);17,1804;20,89;17,6616;21,6691;22,4765;21,7755;21,5306;22,4683;1,24271;0,00645312;-2,71246;-2,34837;+
Q1ZXU6(614);17,6136;15,2942;17,4128;18,0052;22,6716;21,889;22,4766;21,6801;3,63562;0;-5,09786;-7,81628;+
G3MU14(260);18,1969;16,4139;18,9248;17,2211;24,801;23,3667;23,667;25,0094;4,11729;0;-6,52187;-9,52632;+
G3MU81(396);17,8894;15,9537;19,4495;18,4656;20,9629;20,3044;21,3689;21,36;2,11532;0,000686284;-3,05947;-3,93506;+
G3MU88(76);16,6329;18,152;16,8299;19,4845;21,2546;20,1613;20,3148;21,2347;2,19589;0,000511967;-2,96651;-4,0983;+
G3MU88(361);19,9605;20,4658;17,8436;17,9719;24,3267;22,988;23,4645;23,2543;3,03959;4,17E-05;-4,44793;-6,0632;+
G4RTI0(155);18,6638;18,7681;18,9537;19,6357;24,3429;26,0069;24,3631;23,9923;4,54234;0;-5,67103;-11,3036;+
G4S034(2016);21,4652;20,9387;23,7074;22,1884;24,7836;24,1942;23,828;23,7543;1,72936;0,0015364;-2,06509;-3,19795;+
G4S034(1135);21,0199;21,5835;19,0785;19,9751;23,7123;21,0194;19,3605;20,6747;0,305866;0,206584;-0,777469;-0,727244;
G4S034(458);17,5738;17,4035;18,8443;15,4683;22,3641;21,468;20,2732;21,5622;2,60961;6,57E-05;-4,09438;-4,99813;+
G4S034(461);18,8481;19,082;18,798;17,1519;21,9004;21,1706;21,1109;20,0571;2,35723;0,000272467;-2,58972;-4,43633;+
G4S1A4(58);18,0994;18,4564;17,4082;18,8044;24,652;23,9635;23,1566;23,1543;4,65582;0;-5,53951;-11,8269;+
G4S1A4(210);23,3231;24,6269;24,261;23,9056;27,8003;26,294;25,2421;21,3627;0,351394;0,163751;-1,14565;-0,816806;
G4S1A4(130);17,4874;19,5767;17,8583;14,814;20,8294;20,4775;21,1721;20,2269;1,7427;0,00143193;-3,24235;-3,22232;+
G4S1A4(139);16,8937;17,4041;18,9265;17,7684;21,5569;20,3065;20,9347;21,2242;3,17355;4,68E-05;-3,2574;-6,42677;+
G4S1A4(63);15,7131;16,8635;18,3812;18,1206;23,4812;24,0465;24,4261;23,1856;4,14722;0;-6,51522;-9,64265;+
G4S1A4(3);16,816;15,4486;17,7639;20,4037;25,7707;24,7677;23,7863;22,4198;2,69258;3,18E-05;-6,57808;-5,19244;+
G4S3P8(307);19,3097;21,5035;15,769;17,3166;21,9351;20,2021;20,8136;21,1421;1,01574;0,012666;-2,54852;-1,96932;+
Q20314(82);16,1656;16,8994;17,1832;16,2013;24,0685;21,3828;22,6398;21,7003;3,95637;0;-5,83547;-8,92192;+
G4SI07(405);15,8888;19,2226;19,2775;19,7673;20,9767;20,4074;21,2345;20,2753;1,25719;0,00606659;-2,18444;-2,37277;+
G4SI07(267);18,9847;17,5616;20,4233;21,5825;21,395;20,0739;21,0154;21,3881;0,696695;0,0376361;-1,33006;-1,43589;+
G4SL51(394);21,1928;17,5444;16,4654;17,76;21,4023;19,38;20,1024;20,8053;1,00984;0,0129159;-2,18187;-1,95953;+
G4SLH0(5002);20,2677;16,1402;19,0729;17,9754;25,2114;25,1121;23,8643;24,2915;3,26677;5,08E-05;-6,2558;-6,68964;+
G4SLH0(5714);16,466;19,1249;16,4383;17,5819;20,8738;19,851;21,0274;20,8811;2,49063;0,000103015;-3,25554;-4,72798;+
G4SLH0(4662);19,8154;17,9645;17,2495;19,2405;21,603;21,1183;20,3718;20,9219;2,05581;0,000718992;-2,43627;-3,81674;+
G4SLH0(12613);16,6697;18,2991;17,8406;15,7189;26,5536;26,0381;26,5996;25,4023;5,07317;0;-9,01633;-13,9522;+
G4SLH0(4770);22,5585;24,4746;23,7811;23,9075;26,0651;24,2966;23,9726;23,3204;0,465017;0,0957191;-0,73323;-1,02994;
G4SLH0(5877);15,4383;19,156;18,6431;18,3742;21,8831;20,5716;21,304;21,3045;2,0595;0,000720738;-3,36292;-3,82402;+
G4SPY1(23);16,4379;18,5909;18,433;19,9725;25,4018;22,1512;21,3906;22,2357;2,0778;0,000728522;-4,43624;-3,86026;+
G4SRU7(40);18,1771;15,1874;20,6268;18,7577;25,1896;20,8791;22,4295;21,4787;1,57213;0,00238789;-4,30696;-2,91563;+
G5EBF0(9);17,8527;17,8221;19,3003;17,7662;23,5275;23,9381;25,1775;24,836;4,60132;0;-6,18445;-11,5728;+
G5EBF3(141);17,1453;19,197;16,8142;18,8475;25,1949;22,1236;23,502;25,8648;3,002;4,04E-05;-6,17034;-5,96406;+
G5EBF3(43);20,2121;19,2535;18,2279;20,0695;21,306;20,4615;21,1824;20,766;1,62111;0,00207677;-1,48823;-3,00262;+
G5EBF3(46);15,6648;15,9164;19,7479;19,0195;25,2512;23,813;23,3523;22,7799;2,73295;3,27E-05;-6,21195;-5,28884;+
G5EBF3(58);18,6262;18,0753;19,0477;18,8731;21,3801;19,4993;21,0304;21,0357;2,34963;0,000307517;-2,08082;-4,42006;+
G5EBF3(74);22,3081;23,8216;22,8723;21,7057;22,5156;22,4318;23,595;23,8307;0,303058;0,209384;-0,416344;-0,721623;
G5EBF3(88);17,7524;16,3921;19,042;15,5447;25,452;24,3663;26,5445;24,5134;3,90835;0;-8,03626;-8,74825;+
G5EBF3(27);18,3022;19,0755;21,6803;18,5051;21,9752;20,6642;21,1334;21,0899;1,15765;0,00830057;-1,82488;-2,20566;+
G5EBF3(21);24,9374;23,5094;26,017;24,4446;25,6618;23,7541;22,6901;23,3643;0,472429;0,0926972;0,859528;1,04343;
G5EBF3(130);19,4646;19,2719;18,1518;19,1703;24,3805;23,1763;25,0592;24,0078;4,35468;0;-5,1413;-10,4848;+
G5EBF3(134);15,9744;21,332;20,6296;20,1543;23,8676;23,343;22,8281;22,8219;1,61711;0,00207342;-3,69258;-2,99549;+
G5EBF3(79);20,0216;14,8364;18,3753;16,7343;24,5088;22,4778;23,7667;22,7213;2,55357;6,24E-05;-5,87673;-4,86967;+
G5EBF4(346);17,4327;19,0951;20,4384;17,2668;20,3238;20,0565;21,2469;21,0812;1,41153;0,00395436;-2,11887;-2,63561;+
G5EGE0(1033);20,4944;17,0506;17,7802;17,6284;21,363;21,1434;21,2513;21,4005;2,12791;0,000691805;-3,05118;-3,96033;+
G5EBI0(163);17,5188;17,8604;17,856;19,2993;23,9763;24,9064;22,7327;24,5236;4,12222;0;-5,90114;-9,54541;+
G5EBJ9(424);17,8734;17,8922;19,6817;16,829;27,1765;24,3361;24,4772;25,072;3,73292;0;-7,19636;-8,13849;+
G5EBJ9(223);15,6855;15,9716;18,5973;19,0393;25,5821;24,9181;24,9403;24,5361;3,85469;0;-7,67069;-8,55768;+
G5EBJ9(271);22,7591;25,8692;23,896;23,1787;27,2712;25,5408;24,6572;25,3053;1,03049;0,0120818;-1,76788;-1,99383;+
G5EBJ9(414);23,7624;21,4636;20,8506;23,4499;25,4706;24,3349;25,5543;24,5914;1,79854;0,00115613;-2,60619;-3,32514;+
G5EBJ9(45);18,0107;17,5837;20,1351;17,1106;27,0179;25,849;26,1497;24,7839;4,12119;0;-7,74011;-9,5414;+
G5EBK3(318);21,5878;21,53;22,5622;22,1538;23,6459;21,1116;21,5881;23,2182;0,269244;0,247103;-0,432488;-0,652985;
G5EBK3(324);20,2669;19,9491;20,1353;13,7419;21,9638;21,6315;22,8207;21,0284;1,05662;0,0113245;-3,33778;-2,03727;+
G5EBK3(402);16,7458;17,1394;19,1128;18,6127;23,4929;23,4186;24,6097;24,2073;4,09855;0;-6,02949;-9,45409;+
G5EBK3(308);14,6889;22,0272;17,8465;19,9223;23,0535;21,397;22,8894;22,1267;1,22976;0,00670203;-3,74543;-2,32657;+
G5EBK3(375);14,9811;19,1032;16,4641;17,3221;21,9073;21,0996;21,1924;21,0545;2,57526;6,40E-05;-4,34582;-4,91913;+
G5EBK3(164);17,6373;17,3113;18,7364;18,472;26,0918;21,0437;22,6222;23,4754;2,50237;0,000103797;-5,26901;-4,75421;+
G5EBK3(501);19,8591;19,2174;19,8095;19,6276;21,161;20,1602;21,0805;21,1437;2,36075;0,000248276;-1,25797;-4,44389;+
G5EBN9(17);16,661;16,279;18,908;19,1376;24,3504;25,0257;23,4253;23,9246;3,65627;0;-6,4351;-7,88372;+
G5EBN9(582);18,1411;21,0175;16,9159;19,1872;21,3001;22,1373;22,1767;23,5042;1,90901;0,000991855;-3,46413;-3,53247;+
G5EBN9(15);18,126;18,0708;17,6817;19,5204;22,9717;22,7166;21,2036;22,981;3,38225;5,77E-05;-4,11848;-7,02704;+
G5EBN9(593);17,6533;18,8007;19,0086;17,9855;24,3366;23,9194;24,9992;24,0501;5,22285;0;-5,96432;-14,7986;+
G5EBP5(373);16,8954;18,6942;19,7103;16,5873;26,9852;24,8134;24,0109;26,6224;3,50946;0;-7,63619;-7,41459;+
G5EBP5(389);18,6109;18,2772;16,3977;19,547;21,8992;20,9788;20,8057;20,9281;2,22877;0,000459502;-2,94475;-4,16595;+
G5EBP5(374);24,3865;25,3441;25,2971;25,1589;26,1106;24,4545;24,3168;24,7015;0,119809;0,543765;0,150775;0,321258;
G5EBP5(380);16,8921;18,0208;17,9894;17,0077;21,2912;21,1562;20,9991;20,8189;4,50625;0;-3,58886;-11,1417;+
G5EBP5(382);18,5821;17,7694;18,4441;20,3123;27,1741;26,2895;27,6001;25,9017;4,67601;0;-7,96438;-11,9223;+
G5EBP5(2302);17,7842;21,1994;18,9874;19,0787;21,7281;20,9055;21,3524;20,1371;1,18069;0,00775332;-1,76837;-2,2442;+
G5EBP5(466);17,5264;18,155;18,0966;18,0641;20,3918;20,9002;21,1662;21,3876;4,60052;0;-3,00089;-11,5691;+
G5EBP5(2148);18,1427;18,5455;18,9961;17,6111;23,1221;24,2957;22,7255;25,5371;3,69365;0;-5,59626;-8,00711;+
G5EBP5(2595);16,7982;18,4839;18,792;15,6812;21,1353;20,0006;21,3759;21,398;2,34345;0,000305949;-3,53863;-4,40685;+
G5EBP5(450);25,3542;26,249;26,5106;26,3604;28,6555;26,337;25,7431;26,3853;0,424397;0,114539;-0,66169;-0,955203;
G5EBP5(451);25,3542;26,249;26,5106;25,521;28,7875;26,1046;27,5617;27,2117;1,29415;0,00538422;-1,50769;-2,43525;+
G5EBP5(457);17,86;16,8955;21,1623;16,6501;21,0097;20,8309;21,3261;21,4152;1,54249;0,00258024;-3,00355;-2,86335;+
G5EBR3(393);20,9946;16,7029;17,0542;18,3389;21,3866;20,7499;20,8797;20,9047;1,48019;0,00312621;-2,70762;-2,75439;+
G5EBR3(400);19,5212;19,7472;20,694;18,142;23,597;22,0205;23,5773;21,5275;2,24985;0,000464419;-3,15443;-4,20965;+
G5EBT8(502);17,662;17,1006;18,4724;18,9892;21,536;20,3966;20,9515;20,355;2,80889;3,44E-05;-2,75373;-5,47354;+
G5EBV4(134);20,5336;15,0662;17,2151;17,8721;23,8712;22,1667;23,5326;22,3481;2,34468;0,000306296;-5,30788;-4,40948;+
Q965J2(370);19,2535;16,0876;17,8611;18,5515;20,506;21,0665;21,3375;21,2757;2,34385;0,000306122;-3,10803;-4,4077;+
G5EBY4(5);16,5813;21,1661;19,003;18,9542;24,0691;24,69;24,2913;23,6086;2,79478;3,41E-05;-5,23861;-5,43887;+
G5EBY6(95);19,2338;18,8828;15,8952;16,8585;21,2183;20,9887;21,1855;20,9916;2,24566;0,000463675;-3,37846;-4,20093;+
G5EBZ4(1639);17,5472;21,3172;19,0285;19,4816;21,8382;20,544;20,1535;20,1231;0,740337;0,0322261;-1,32106;-1,50983;+
G5EC03(588);18,1298;17,4039;19,3761;20,1851;22,661;22,3037;25,5461;22,4904;2,39896;0,00015139;-4,47659;-4,52634;+
G5EC05(772);18,6979;16,6303;17,5418;20,0771;21,8485;19,3983;20,9675;20,3939;1,43048;0,00374494;-2,41528;-2,66826;+
G5EC10(58);20,2069;18,2132;19,1264;17,5633;21,2119;21,1578;20,6765;19,5127;1,43321;0,00374924;-1,8623;-2,67297;+
G5EC10(60);15,8293;15,853;17,5635;18,9511;21,6229;20,6145;20,6699;20,9847;2,60262;6,54E-05;-3,92378;-4,98199;+
G5EC43(577);19,7041;18,3878;19,4171;16,6971;21,7263;21,166;21,248;20,5462;1,96058;0,000888683;-2,6201;-3,63115;+
I2HAI6(177);19,5533;16,7592;17,3784;19,9864;25,0845;24,6458;23,46;24,6719;3,36036;5,61E-05;-6,04622;-6,96204;+
I2HAI6(91);19,0204;17,4741;17,0981;16,8895;21,4589;20,9029;20,3877;19,7838;2,61845;3,03E-05;-3,01277;-5,01859;+
I2HAI6(8);16,4293;19,6065;16,222;17,7557;21,5104;20,2766;20,04;21,0605;2,03914;0,000764649;-3,21855;-3,78393;+
G5EC78(67);18,0578;17,0825;18,4755;18,8541;19,9989;20,5416;20,8075;21,0417;2,86216;3,62E-05;-2,47996;-5,60578;+
G5EC78(58);25,0489;23,2708;22,8692;24,0995;25,6574;23,9689;26,2341;24,8657;1,01775;0,0126344;-1,35939;-1,97266;+
G5EC78(18);18,9254;17,9885;19,1952;16,4053;21,7096;20,0254;20,9265;21,2151;2,11373;0,0006856;-2,84054;-3,93187;+
G5EC86(246);19,634;16,837;18,7727;21,4039;21,5762;21,1779;21,1365;19,7786;0,859439;0,0213907;-1,75538;-1,70949;+
G5EC91(115);19,0693;17,9076;19,2274;15,9544;26,7289;23,829;22,6689;22,3888;2,48021;0,000102308;-5,86422;-4,70478;+
G5EC91(102);19,3386;17,927;19,4823;20,0188;25,4046;24,4546;23,9513;25,5793;4,12803;0;-5,65579;-9,56793;+
G5EC97(108);22,2819;22,8865;22,548;23,0094;22,0344;23,7739;22,024;21,4592;0,281736;0,232215;0,358578;0,678559;
G5EC97(433);23,5164;23,9589;23,905;23,3364;24,0232;22,0734;23,4592;24,0004;0,244833;0,279689;0,290113;0,602219;
G5EC97(208);16,8253;18,5024;17,5008;18,6115;22,3286;22,9641;23,1261;21,9537;4,07033;0;-4,73311;-9,3463;+
G5EC98(320);18,1572;18,3069;20,1334;16,873;21,2846;20,733;21,0978;20,4587;1,96016;0,000888271;-2,52592;-3,63033;+
