Leading.proteins.Positions.within.proteins;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04; -Log Student's T-test p-value daf2_d15_eat2_d15;Student's T-test q-value  daf2_d15_eat2_d15; Student's T-test Difference  daf2_d15_eat2_d15;Student's T-test Test statistic  daf2_d15_eat2_d15;Sign p-val: 0.05 
D4YWC3(41);25,9447;26,3349;26,0917;25,0399;29,6367;25,1263;25,927;26,0358;0,339269;0,308517;-0,828683;-0,793224;
D4YWC3(51);18,6027;18,8599;16,9611;18,9917;26,3752;24,0211;24,3202;23,3132;3,57083;0,000515464;-6,15359;-7,60778;+
D4YWC3(59);24,7816;26,302;25,8095;24,7181;28,3872;26,1729;26,5648;25,0929;0,710703;0,107067;-1,15163;-1,45968;
D4YWC3(68);18,081;19,5854;18,5083;19,1319;26,3976;23,2654;24,2041;23,7284;3,45533;0,000451467;-5,57221;-7,24759;+
D4YWC3(69);20,3074;18,3537;18,1087;19,952;22,0872;20,3755;21,199;21,0296;1,63614;0,0125286;-1,99242;-3,02948;+
D5MCN2(642);21,1467;19,5556;19,0781;18,9934;20,7793;19,1281;18,2763;20,6026;0,00132802;0,995704;-0,00311804;-0,00398872;
D5MCQ2(258);18,8687;19,5902;20,3204;20,0103;23,4853;24,8378;25,0097;24,0681;4,19654;0;-4,65283;-9,83712;+
O17698(246);18,7278;20,6151;17,9973;19,6184;22,1082;23,4655;25,0932;23,4196;2,67117;0,00194657;-4,28195;-5,14183;+
D5SGZ9(55);19,629;20,1536;18,6924;18,8233;25,0401;23,4298;22,9621;21,7778;2,71385;0,00193317;-3,97786;-5,24308;+
D5SGZ9(7);21,2519;20,2825;19,9894;20,569;21,6599;21,139;21,8208;20,6356;1,07886;0,0443768;-0,790619;-2,07426;+
D5SGZ9(3);18,5031;21,0808;19,748;20,0726;22,1737;27,9752;27,8341;27,1099;2,31388;0,00336549;-6,42211;-4,34399;+
D6R8W5(331);18,7895;19,6993;19,6063;21,8178;21,4111;19,8683;20,5899;20,0127;0,277358;0,37271;-0,492252;-0,669626;
D6VPA0(272);18,5305;18,1271;20,5708;18,6003;24,6351;22,9607;23,1795;24,7299;3,31431;0,000605825;-4,91913;-6,82692;+
D7SFI3(84);19,3525;18,9399;18,8102;17,7072;21,7864;20,9101;20,8262;20,7634;2,84653;0,00160626;-2,36906;-5,56675;+
D7SFI3(114);25,0042;24,7764;26,0137;25,5909;22,043;20,7618;20,7598;21,2172;4,25149;0;4,15087;10,058;+
D7SFI3(13);20,0314;19,9788;20,57;20,0117;21,2841;21,0327;20,8541;21,3301;2,79271;0,00176545;-0,977265;-5,43381;+
D7SFP5(20);19,2452;20,4627;18,8628;21,1228;20,7459;21,1784;20,0593;20,0774;0,448463;0,221837;-0,591874;-0,999656;
D7SFP5(70);18,698;19,2478;21,2026;20,6352;21,7601;19,6512;21,4424;20,87;0,628609;0,133954;-0,985039;-1,31931;
D7UU24(368);19,3703;21,7601;19,0059;20,1663;21,0685;20,3292;21,7643;19,8816;0,409621;0,247675;-0,685271;-0,927643;
D7UU24(370);21,2234;17,7946;19,5148;20,2606;21,1658;20,3953;20,8076;21,2648;0,80073;0,0855275;-1,21001;-1,61138;
Q9U3I3(603);21,0144;17,4525;20,1776;20,5172;21,3365;20,1142;21,5621;20,1326;0,517031;0,181588;-0,995929;-1,12373;
D9PTP5(209);19,6057;19,7345;20,7807;19,4985;21,1895;21,3824;20,7794;20,8273;1,86986;0,00816544;-1,13976;-3,45838;+
D9PTP5(210);21,5702;18,5996;19,8316;18,8321;21,9078;21,0749;20,6752;21,6477;1,16278;0,0361147;-1,61803;-2,21424;+
D9PTP5(190);19,1157;20,9234;19,1571;20,6332;23,4527;23,6869;25,4489;23,7594;3,1038;0,000939683;-4,12965;-6,23544;+
E0AHE1(13);19,9896;19,5121;19,4418;18,0267;21,3898;18,491;20,1687;19,5341;0,386293;0,265169;-0,653333;-0,883686;
Q20396(252);23,9415;23,2762;24,6398;24,7561;26,3412;24,9138;25,5935;25,8107;1,80476;0,00934379;-1,5114;-3,33668;+
E1B6S4(182);19,254;16,5689;19,9233;21,1081;20,6296;20,8935;19,8945;21,0667;0,683853;0,11515;-1,40751;-1,41402;
E1B6U2(28);18,7058;20,7953;17,9807;18,6959;24,3201;24,1817;24,6763;23,9232;3,79002;0,000636943;-5,23089;-8,33279;+
E1B6W0(690);25,0146;25,102;26,5504;26,5668;24,9578;24,3201;24,1971;22,7185;1,47265;0,0176451;1,76003;2,74128;+
E3W743(373);19,5499;21,6473;18,6618;20,9563;21,9386;23,4778;24,4359;24,2272;2,03074;0,00533967;-3,31606;-3,76744;+
E3W743(720);19,9794;20,2368;19,4848;19,1537;19,5082;20,8382;21,6014;21,2696;1,09318;0,0430966;-1,09071;-2,09809;+
E3W743(803);18,396;19,0015;20,027;19,0836;20,0967;20,5342;21,3376;19,9676;1,60124;0,0133478;-1,35699;-2,96723;+
E3W743(764);17,5359;21,2635;21,499;15,8072;21,0965;20,3727;20,8975;19,7538;0,473999;0,206047;-1,50371;-1,04628;
E3W743(841);19,8804;18,3062;20,1295;18,8133;20,3161;20,8165;18,9292;21,2438;0,778254;0,0907635;-1,04408;-1,57367;
E3W743(761);19,3468;20,1755;20,9784;20,2805;22,7731;22,9649;23,0483;23,8142;3,47083;0,000464037;-2,95482;-7,29507;+
E3W743(1340);21,4912;20,587;20,5222;18,9356;19,8778;19,6808;20,2872;19,5568;0,427897;0,234178;0,533339;0,9617;
E3W743(1261);19,5206;21,0762;20,2064;20,29;20,3463;20,7011;20,9954;19,0019;0,00747573;0,974664;0,0121136;0,0222973;
E3W743(1269);21,0054;18,6208;20,1056;21,2682;23,3805;21,5589;22,1562;23,5521;1,69958;0,0113821;-2,41196;-3,14378;+
E3W743(785);18,6865;19,8835;21,5346;18,9204;21,6621;20,3521;21,3111;21,1318;0,992011;0,0537453;-1,35801;-1,92991;
E3W743(874);21,1284;19,3044;17,7394;21,4766;20,8658;19,8694;20,6688;19,3774;0,112401;0,659263;-0,283171;-0,303212;
E3W743(745);18,3581;19,8799;19,9208;19,2471;21,0205;21,1301;19,5903;20,2084;1,15791;0,0365358;-1,13583;-2,20609;+
E3W743(369);17,9663;21,1354;17,0379;21,597;27,0915;24,7179;25,0206;26,8758;2,62242;0,00217568;-6,49231;-5,0278;+
E3W743(971);20,5544;20,0705;20,3062;19,4749;20,9259;19,2507;20,5517;20,661;0,224587;0,441434;-0,245804;-0,559256;
E3W759(44);23,0788;23,7842;23,5999;23,6614;20,5132;20,7883;21,8488;21,4643;3,34837;0,000512;2,37742;6,92666;+
Q21162(96);17,8676;19,9636;20,303;21,3869;22,0285;24,4394;23,5579;22,3935;1,89443;0,00760656;-3,22452;-3,50479;+
Q21162(35);21,4918;20,1998;20,3549;19,7311;23,2265;25,4416;24,7661;24,9221;3,32056;0,000610568;-4,14467;-6,84514;+
Q21162(77);23,6846;24,1238;22,4931;24,9414;24,9493;23,3104;23,4371;24,8981;0,196146;0,487949;-0,337987;-0,497438;
Q21162(69);21,7689;21,9148;22,5964;22,9578;23,992;22,54;24,1117;23,0936;1,27321;0,0278817;-1,12484;-2,39982;+
F5GU98(1033);18,4269;19,0028;21,1149;20,5721;21,3846;20,9293;21,5155;21,2786;1,22147;0,0312501;-1,49781;-2,31262;+
F5GU98(595);26,9491;25,9999;26,1526;25,8082;26,8549;23,2062;22,7867;23,1564;1,18594;0,0340425;2,22641;2,253;+
F5GU98(474);23,4423;23,7714;23,2042;23,9621;21,6217;21,2926;20,385;20,6937;3,67096;0,000566572;2,59677;7,93201;+
F5GU98(989);18,7056;18,9468;17,2448;20,6488;20,8656;21,1248;20,5603;20,9503;1,51292;0,0160586;-1,98876;-2,8115;+
F5GU98(932);19,7189;20,4488;17,1987;18,8627;20,4508;19,8037;19,5303;21,0572;0,723706;0,103691;-1,15322;-1,48171;
F5GUH0(79);20,1698;19,8744;19,3804;21,0512;21,3352;19,8311;20,9052;21,5067;0,738929;0,0994133;-0,77562;-1,50745;
F5GUH0(108);24,1658;24,5072;23,6697;24,2302;23,0706;24,9485;25,6519;24,0355;0,189666;0,49879;-0,283417;-0,483094;
F5GUH0(115);18,9796;18,4124;21,3902;20,7015;24,4989;24,3886;24,4009;25,7436;3,12734;0,000891057;-4,88709;-6,2995;+
F5GUH5(198);18,5171;21,1316;19,7788;20,392;22,3971;21,7024;23,008;23,2716;2,16451;0,00438208;-2,6399;-4,03431;+
F5GUH5(200);24,7026;23,7067;22,6129;23,8248;24,7102;23,6755;24,8627;25,3188;0,845947;0,077616;-0,930064;-1,68698;
F5GUH5(169);19,7152;19,9118;17,7812;18,2245;23,3103;23,708;22,3517;22,6862;3,26913;0,000707635;-4,10587;-6,69639;+
F5GUH5(171);19,1642;21,0579;19,0703;19,428;26,8608;26,5936;26,7202;26,0229;5,03178;0;-6,86929;-13,7264;+
F5GUH5(249);23,8943;24,171;23,9042;24,0252;26,9483;24,938;24,9145;24,8782;1,48684;0,0172728;-1,42107;-2,76596;+
F5GUH5(251);18,6259;18,3051;21,0723;19,0431;21,0351;20,2858;21,4442;21,1238;1,36629;0,0224391;-1,71061;-2,55801;+
F5GUH5(311);18,7506;20,7393;20,2374;18,1614;28,0274;23,7744;23,6518;23,4601;2,23473;0,00372775;-5,2563;-4,17827;+
F5GUH5(313);19,2348;19,1243;20,9028;19,877;23,6029;25,8141;26,6963;25,9984;3,48146;0,000469484;-5,74324;-7,32782;+
F5GUH5(209);22,2501;23,3514;23,4734;22,6677;25,3681;21,7453;22,5474;24,1038;0,238708;0,422034;-0,505524;-0,589307;
F5GUH5(20);18,6415;20,6048;18,9005;18,9321;26,5153;25,2969;25,8824;25,8314;4,86619;0;-6,61177;-12,857;+
F5GUH5(340);24,0202;24,2891;24,2304;23,7033;24,3787;26,0296;26,4646;26,0389;1,87908;0,00799111;-1,66722;-3,47577;+
F5GUH5(351);20,0296;19,3506;20,352;21,8211;23,1722;23,9112;24,355;23,9757;3,01817;0,000974436;-3,4652;-6,00655;+
F5GUH5(178);18,3959;20,2779;18,0105;18,1806;26,761;25,4641;26,1456;26,293;4,81682;0;-7,44968;-12,6079;+
F5GUH5(180);18,7428;18,1314;19,2682;18,9945;21,7264;21,281;20,3229;20,8425;2,95855;0,00100562;-2,25897;-5,85098;+
F5GUH5(49);19,1699;20,7769;20,5734;20,2358;26,333;24,2896;25,0401;24,7787;3,90195;0,000537931;-4,92136;-8,72533;+
F5GUH5(282);18,4114;20,0616;19,181;20,1005;21,3451;20,6661;20,8898;20,8606;1,89764;0,0075426;-1,5018;-3,51089;+
F5GUH5(189);22,2675;22,9011;22,5964;21,7241;20,9158;20,159;21,4155;20,014;2,25176;0,0035477;1,74619;4,21362;+
F5GUH5(11);23,7652;24,9167;22,2059;23,6948;27,0649;24,9231;24,3599;24,0368;0,82372;0,0816413;-1,45051;-1,64986;
F5GUH5(76);23,562;23,7002;23,188;23,8062;24,4286;23,9994;24,3944;22,7156;0,320449;0,326219;-0,320412;-0,756241;
F5GUH5(87);18,8245;19,505;18,8459;19,8368;24,732;24,358;25,4216;23,9287;4,94668;0;-5,35703;-13,2729;+
F5GUH5(218);20,3694;21,6371;21,7802;22,5236;21,5297;21,0369;19,7435;19,9986;0,808856;0,0841841;1,00038;1,62499;
F5GUH5(40);24,2782;24,7165;23,3254;24,3401;26,5965;25,0261;25,2502;25,5303;1,69988;0,0113898;-1,43574;-3,14432;+
F5GUH5(58);22,798;21,9788;23,6185;23,0899;24,3152;23,0867;22,4724;22,8281;0,233197;0,428706;-0,304274;-0,577627;
F5GUH5(123);18,1704;20,8381;20,958;18,8777;25,9723;27,2508;26,7559;26,2842;4,00097;0,000412214;-6,85474;-9,08593;+
F5GUH5(136);23,8953;24,2996;22,0951;24,4569;20,1419;20,5963;21,7582;21,4694;2,18641;0,00402391;2,69527;4,07889;+
F5GUH5(160);19,8698;21,4613;21,1168;17,6018;23,9597;24,7906;24,6239;23,1529;2,31165;0,00335305;-4,11932;-4,33927;+
F5GUH5(273);21,4967;21,811;22,2157;21,1005;23,0337;22,7188;24,1464;23,4974;2,31232;0,00335615;-1,69305;-4,34068;+
F5GUH5(138);24,2959;25,1713;25,3129;24,5344;26,6691;24,6571;24,7509;23,2271;0,00115687;0,996094;0,00259876;0,00347535;
F5GUH5(375);22,9736;23,5378;24,2119;24,0029;26,1573;22,5932;23,1238;22,2627;0,0556243;0,816492;0,14732;0,15781;
F5GUH5(29);19,2363;20,1327;20,697;19,025;24,5338;23,5819;25,6041;23,5794;3,48452;0,000471698;-4,55203;-7,33725;+
F5GUH5(107);19,098;19,8064;18,0334;19,2261;24,8574;23,4775;25,0688;22,9989;3,70393;0,000597015;-5,05968;-8,04133;+
F5GUH5(364);24,1312;23,103;23,4016;23,6135;20,4629;19,7544;21,6315;19,6563;3,13421;0,000898361;3,18607;6,31832;+
F5GUH5(355);20,792;18,3472;18,7913;19,8455;22,4641;23,5171;24,6332;22,697;2,72957;0,00194245;-3,88384;-5,28072;+
F5GUH5(236);19,0207;20,4635;20,1565;20,626;25,5136;23,8297;22,6928;25,011;2,926;0,00112;-4,19509;-5,76733;+
F5GUH5(94);20,5294;20,7854;19,3329;20,4776;21,4835;20,3747;20,4082;21,4701;0,704941;0,108943;-0,652787;-1,4499;
G1K0V8(71);20,1759;19,1737;20,2721;17,2011;21,8438;20,0385;19,2465;20,5168;0,642975;0,128766;-1,2057;-1,34405;
G1K0V8(72);20,1846;20,3208;20,1338;19,0925;21,0412;19,3657;20,5122;21,4351;0,579882;0,153107;-0,65559;-1,2347;
Q1ZXU6(614);24,8161;24,5871;26,1711;23,4272;26,617;28,0607;27,7717;27,6807;2,29851;0,00349358;-2,78215;-4,31151;+
G3MU14(260);21,1712;18,737;20,7966;19,2371;20,5402;21,5489;20,6184;20,6828;0,650074;0,126593;-0,862091;-1,35625;
G3MU81(396);21,8997;21,3468;21,3703;22,3275;21,0378;19,7004;21,3837;20,2623;1,36394;0,0225661;1,14003;2,55399;+
G3MU88(76);17,4973;21,0118;20,6951;19,3674;25,6764;26,2766;25,2539;27,2704;3,41013;0,000431965;-6,4764;-7,11053;+
G3MU88(361);20,1175;19,8538;17,8352;19,1362;22,9032;25,4098;25,2602;26,7061;3,08753;0,00101727;-5,83414;-6,19144;+
G4RTI0(155);19,4735;18,2685;17,8493;19,278;21,1913;20,4608;21,2906;20,8532;2,66948;0,00193981;-2,23163;-5,13784;+
G4S034(2016);23,1509;23,2401;24,7867;22,6821;21,9251;20,0503;21,4131;19,8407;2,08726;0,00491503;2,65766;3,87903;+
G4S034(1135);22,9801;20,4408;23,1888;22,5048;24,1975;20,5258;22,0918;23,4809;0,106156;0,674476;-0,295365;-0,287847;
G4S034(458);18,6139;21,5158;19,0496;20,0268;21,2161;17,4424;21,0169;20,5315;0,0828745;0,735354;-0,2502;-0,229267;
G4S034(461);18,0082;19,1971;20,2341;17,9757;21,2868;20,4063;21,3809;20,4732;1,83354;0,00865217;-2,03306;-3,39026;+
G4S1A4(58);19,7159;20,658;17,9004;21,1332;20,9749;21,1936;18,246;21,6419;0,258725;0,395924;-0,662258;-0,631241;
G4S1A4(210);23,6456;24,2124;23,2961;24,6657;20,4105;20,225;20,922;19,8277;4,11838;0;3,60863;9,53051;+
G4S1A4(130);19,1933;21,4804;20,1924;20,8364;20,7575;21,045;20,0703;19,6645;0,0243163;0,917355;0,0413494;0,0712056;
G4S1A4(139);20,7199;19,2736;18,7174;18,6404;21,3058;21,1954;20,0281;19,7989;1,03922;0,0480019;-1,24419;-2,00833;+
G4S1A4(63);18,8225;21,3308;21,6247;21,304;21,0707;20,0703;21,6791;21,6224;0,17582;0,523532;-0,340125;-0,452096;
G4S1A4(3);19,4996;18,9805;19,9824;18,9381;20,8517;21,3959;21,2816;20,3051;2,43606;0,002828;-1,60838;-4,60729;+
G4S3P8(307);22,1035;22,2187;21,5291;24,195;21,3145;20,3924;20,6135;21,2163;1,39716;0,0209412;1,62739;2,61091;+
Q20314(82);20,3783;19,6373;20,2651;19,9383;21,7567;21,5087;20,7334;21,5691;2,50336;0,00267503;-1,33723;-4,75642;+
G4SI07(405);17,8586;18,6413;20,8617;18,2609;21,4758;20,5714;21,023;20,5831;1,53388;0,0152579;-2,0077;-2,84822;+
G4SI07(267);17,9877;19,2886;19,7746;21,27;21,5975;20,3775;21,3099;21,6495;1,17611;0,0346811;-1,65341;-2,23654;+
G4SL51(394);24,5854;24,1378;22,9481;23,538;20,6406;21,4308;21,3943;20,668;3,24129;0,000894545;2,7689;6,61694;+
G4SLH0(5002);18,835;21,1447;19,2494;19,1681;19,6536;20,1357;20,188;20,6883;0,451639;0,219479;-0,567112;-1,00548;
G4SLH0(5714);18,8202;20,8771;18,306;18,8345;20,4811;21,1149;18,6789;21,4028;0,704109;0,109079;-1,20996;-1,44849;
G4SLH0(4662);20,8205;19,2384;21,6695;19,1572;20,4948;21,1327;20,4976;20,7944;0,343504;0,304663;-0,508517;-0,801483;
G4SLH0(12613);20,0607;19,667;20,6027;21,8765;21,0621;21,344;21,2815;21,2308;0,673887;0,117885;-0,677866;-1,39702;
G4SLH0(4770);19,748;21,9697;18,4539;19,1298;25,8015;26,1338;27,8057;28,1513;3,51213;0,000488998;-7,14772;-7,42292;+
G4SLH0(5877);18,8913;19,0688;18,7717;20,657;22,0813;20,3171;20,6802;20,4823;1,37958;0,0219611;-1,54304;-2,58075;+
G4SPY1(23);20,9449;20,9809;18,4936;18,9223;22,3323;24,7163;25,4314;23,9657;2,42236;0,00297628;-4,27599;-4,5773;+
G4SRU7(40);18,0742;19,5634;19,3724;18,9875;21,9204;20,5561;19,6473;21,6818;1,69656;0,0114348;-1,95201;-3,13831;+
G5EBF0(9);18,7841;19,1182;19,8218;19,7676;21,7004;22,5378;23,341;23,3482;3,43537;0,000440529;-3,35895;-7,18678;+
G5EBF3(141);19,451;18,165;20,075;19,8112;27,3892;23,0048;22,2044;22,5566;1,85981;0,00826119;-4,41321;-3,43948;+
G5EBF3(43);20,5387;20,3424;19,7117;20,7442;27,9958;29,1259;27,9943;29,1184;6,10043;0;-8,22432;-20,8457;+
G5EBF3(46);17,8566;20,4192;21,5721;19,8028;27,4315;27,0833;26,0691;27,699;3,80061;0,000643087;-7,15803;-8,36924;+
G5EBF3(58);18,6577;21,0447;20,7049;20,8637;26,8293;24,4629;24,8163;24,2459;2,96433;0,00101416;-4,77085;-5,86593;+
G5EBF3(74);17,7976;20,3524;19,6828;19,7362;22,3019;26,8085;25,9655;24,327;2,52302;0,00258324;-5,45846;-4,80056;+
G5EBF3(88);20,2736;19,1339;20,1962;18,0729;27,4312;25,4729;25,7257;25,2647;4,01635;0,000169884;-6,55449;-9,14311;+
G5EBF3(27);21,2557;20,9493;20,5396;20,5329;22,9062;20,7042;19,3883;20,0104;0,0292964;0,901571;0,0671082;0,0853401;
G5EBF3(21);21,1527;20,6197;19,931;18,5115;21,4219;19,8419;21,0735;19,0517;0,140346;0,595701;-0,293503;-0,370328;
G5EBF3(130);18,9777;20,3901;21,4175;18,351;24,4716;23,2671;22,2498;23,0638;2,24117;0,00363222;-3,47897;-4,19162;+
G5EBF3(134);18,1565;18,7995;20,8763;19,5106;26,2201;25,1668;24,6933;24,2404;3,68054;0,000576369;-5,74442;-7,96366;+
G5EBF3(79);18,0334;19,8328;19,6398;18,6498;23,3287;25,3207;25,8379;24,261;3,70671;0,000598802;-5,64811;-8,05058;+
G5EBF4(346);19,481;20,4174;19,2009;17,8577;21,3204;21,101;21,485;19,6857;1,31755;0,0246969;-1,65876;-2,47494;+
G5EGE0(1033);20,6495;20,2652;18,6958;17,9784;21,8123;20,4366;21,4944;20,6818;1,27105;0,0279613;-1,70904;-2,39617;+
G5EBI0(163);20,0479;21,849;20,7774;19,8707;24,3373;25,4892;24,8489;24,4332;3,67969;0,000574713;-4,14088;-7,96085;+
G5EBJ9(424);17,3424;20,8771;19,0052;20,0622;21,3136;19,6528;21,2419;20,4213;0,76878;0,0924979;-1,33569;-1,55775;
G5EBJ9(223);19,884;20,8054;19,2007;19,2067;20,8737;21,1848;20,5911;21,5465;1,59461;0,0135705;-1,27483;-2,95545;+
G5EBJ9(271);19,7518;18,964;21,2728;19,5246;21,2497;21,4922;21,5901;21,3153;1,65833;0,0120792;-1,53347;-3,0693;+
G5EBJ9(414);18,1485;17,5862;21,6552;19,7584;21,1165;21,4996;20,9996;21,6522;1,14849;0,0374207;-2,02987;-2,19035;+
G5EBJ9(45);20,769;20,9354;19,7788;21,0694;21,1237;21,0945;20,1543;19,9623;0,0448171;0,850288;0,054431;0,128502;
G5EBK3(318);17,8008;21,4691;20,1281;20,5195;21,4374;20,2198;21,2326;20,7635;0,522035;0,179082;-0,93398;-1,13265;
G5EBK3(324);18,4639;20,5011;20,5682;19,4553;21,965;20,403;20,8863;21,0408;1,17095;0,0349928;-1,32664;-2,2279;+
G5EBK3(402);20,3905;21,6816;18,7516;21,51;21,7143;20,2563;21,8184;21,1028;0,361948;0,287491;-0,639519;-0,837182;
G5EBK3(308);20,2638;20,0934;18,5658;21,2824;21,3216;20,878;21,239;19,7854;0,525542;0,177303;-0,754691;-1,1389;
G5EBK3(375);19,2264;20,165;20,3934;19,7081;20,2376;21,104;20,7594;19,987;0,912212;0,0659892;-0,648766;-1,79734;
G5EBK3(164);19,7271;19,8184;18,7384;20,0333;24,0923;25,419;26,5799;26,2978;4,12858;0;-6,01797;-9,57004;+
G5EBK3(501);19,9924;21,0736;21,2863;19,3311;21,3342;20,8368;21,0467;20,956;0,627353;0,134305;-0,622572;-1,31714;
G5EBN9(17);19,4849;21,6555;17,0665;19,2056;23,7749;21,1172;22,3107;25,0444;1,57478;0,0143094;-3,70866;-2,92031;+
G5EBN9(582);19,5963;20,7273;19,493;19,8431;21,6838;18,9917;21,5184;20,2111;0,446358;0,223141;-0,686327;-0,995787;
G5EBN9(15);18,6974;20,6701;20,4848;20,7615;23,2847;24,937;24,6071;24,4251;3,32581;0,000611765;-4,16;-6,86045;+
G5EBN9(593);19,878;21,9147;21,2871;20,3063;25,3754;24,7487;24,4507;24,0757;3,40555;0,000429185;-3,81608;-7,09676;+
G5EBP5(373);24,678;26,1868;25,622;25,0278;27,2846;24,4488;23,2448;23,7091;0,308619;0,338062;0,70681;0,732742;
G5EBP5(389);19,2324;19,5533;19,269;19,8215;25,4307;26,8448;25,3751;26,1326;5,63728;0;-6,47674;-17,4062;+
G5EBP5(374);24,0098;25,4578;25,3722;25,4858;27,3309;22,6377;21,8839;23,3326;0,456706;0,215907;1,28512;1,01477;
G5EBP5(380);17,5215;20,0236;19,2789;19,3283;27,5481;26,0941;26,3443;25,7894;4,5321;0;-7,40592;-11,2574;+
G5EBP5(382);25,885;26,8533;25,6764;26,2368;25,7257;21,989;22,2642;24,1613;1,55177;0,0149161;2,62783;2,87968;+
G5EBP5(2302);23,7685;23,5489;23,4684;22,7494;22,0959;17,7578;21,2498;20,5691;1,65926;0,0120661;2,96568;3,07096;+
G5EBP5(466);21,634;20,2558;19,5433;19,9702;21,9839;20,3525;19,5676;21,2729;0,261944;0,392058;-0,443359;-0,637916;
G5EBP5(2148);22,8944;23,2176;24,3306;22,5872;21,1162;18,3432;21,2886;20,091;2,11261;0,00478146;3,04769;3,92963;+
G5EBP5(2595);19,8807;19,0039;19,9041;20,7081;21,107;21,346;20,4688;20,1948;1,06906;0,0454238;-0,904941;-2,05795;+
G5EBP5(450);27,717;27,8039;26,9774;27,1375;22,0151;20,7755;20,3926;20,6856;5,35165;0;6,44176;15,566;+
G5EBP5(451);19,5233;20,6699;19,6232;21,8688;21,2955;20,4363;21,0173;20,4881;0,273633;0,377538;-0,388003;-0,662;
G5EBP5(457);21,2678;21,956;18,5361;16,8505;19,9326;20,7086;20,9762;21,029;0,357663;0,291846;-1,00901;-0,828924;
G5EBR3(393);20,9033;21,7221;18,9531;20,6453;21,1143;20,7373;21,3124;20,511;0,24174;0,417818;-0,362762;-0,595709;
G5EBR3(400);18,4321;19,8716;19,788;20,8997;20,1474;20,7623;20,6718;20,8006;0,796303;0,0866909;-0,847649;-1,60396;
G5EBT8(502);20,9359;22,4874;26,9457;21,8704;20,8646;20,8451;20,6565;20,5712;0,878193;0,0717274;2,32547;1,74074;
G5EBV4(134);17,9292;20,5191;21,4063;20,9086;21,5519;21,1707;21,0758;20,7535;0,557233;0,163651;-0,947195;-1,19498;
Q965J2(370);23,3911;23,6136;25,5564;23,2365;22,2302;21,3886;22,6796;22,4806;1,54671;0,0149856;1,75467;2,87077;+
G5EBY4(5);21,3592;19,7477;19,4776;20,0567;25,8533;22,8064;22,0831;22,7842;1,85626;0,00825513;-3,22144;-3,4328;+
G5EBY6(95);20,3223;19,3737;20,279;19,785;24,4914;23,8983;24,7535;23,1924;4,24392;0;-4,14392;-10,0273;+
G5EBZ4(1639);18,685;19,609;20,318;20,1227;21,7151;21,1406;20,8314;20,9986;1,94869;0,00657274;-1,48778;-3,60829;+
G5EC03(588);20,0012;21,09;20,3844;21,3517;20,9716;19,9314;21,1705;20,989;0,0490115;0,837591;-0,0587764;-0,139947;
G5EC05(772);20,1167;19,5871;21,7339;19,5729;21,2653;21,3987;21,0794;21,3992;1,03707;0,0481476;-1,03302;-2,00476;+
G5EC10(58);20,0231;19,4783;20,3828;19,0548;22,4996;24,1121;25,2431;24,8058;3,24115;0,000892922;-4,43041;-6,61657;+
G5EC10(60);19,9118;21,7101;21,1002;17,2663;22,4996;21,7245;22,9067;22,3941;1,24446;0,0296038;-2,38413;-2,35132;+
G5EC43(577);17,7223;20,6392;19,7142;19,7932;19,5951;21,5739;20,798;21,3091;0,903874;0,0674247;-1,35181;-1,78348;
I2HAI6(177);24,2862;23,8395;25,6993;24,8093;21,8264;21,1061;21,6041;21,0867;3,50232;0,000484262;3,25274;7,39238;+
I2HAI6(91);19,5106;19,6392;19,1236;21,1595;21,3399;21,5393;21,7578;20,0374;1,16397;0,0359446;-1,31037;-2,21622;+
I2HAI6(8);20,47;18,5993;17,1913;19,1901;20,7476;20,1316;21,7535;18,4977;0,718898;0,104938;-1,41993;-1,47357;
G5EC78(67);22,5721;22,9856;23,4075;21,8172;19,9986;20,7351;21,304;20,4753;2,50394;0,00267782;2,06734;4,75773;+
G5EC78(58);23,9631;23,3101;24,5657;23,5633;26,2739;24,0925;20,8693;22,3082;0,14775;0,581456;0,464601;0,387695;
G5EC78(18);17,6996;20,6727;19,3372;18,7296;22,0602;20,2713;20,0203;21,6036;1,24972;0,0292015;-1,87906;-2,36018;+
G5EC86(246);21,0207;18,9272;20,5393;19,4293;20,774;20,6381;21,7103;20,8804;0,967557;0,0578362;-1,02156;-1,8893;
G5EC91(115);24,8411;25,8183;25,2109;28,0674;20,6306;20,4353;20,9478;20,6904;3,46119;0,00045977;5,3084;7,26553;+
G5EC91(102);20,5878;19,775;20,3171;20,4685;20,05;21,2343;21,8171;21,037;0,930236;0,0634324;-0,747519;-1,8273;
G5EC97(108);19,7391;21,3933;19,7332;18,4321;20,5483;18,9962;21,8433;20,8971;0,384928;0,266388;-0,746811;-0,881096;
G5EC97(433);20,732;19,2186;20,0958;19,6688;21,4547;20,8483;21,4792;20,9937;1,90029;0,00755955;-1,26519;-3,51591;+
G5EC97(208);19,1233;19,5466;20,6569;18,2049;21,0905;19,9551;21,2834;19,9658;0,984547;0,0548489;-1,19082;-1,91752;
G5EC98(320);17,3181;19,8467;20,3733;21,1062;19,9316;20,14;21,7791;21,2895;0,560784;0,162296;-1,124;-1,20122;
