Leading.proteins.Positions.within.proteins;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d5_eat2_d1;Student's T-test q-value eat2_d5_eat2_d1; Student's T-test Difference eat2_d5_eat2_d1;Student's T-test Test statistic eat2_d5_eat2_d1;Sign p-val: 0.05 
D4YWC3(68);21,0199;19,8687;22,1953;21,7426;21,8896;23,0164;23,8282;21,933;1,10512;0,143019;-1,46017;-2,11799;
D4YWC3(69);22,6413;23,6886;23,9567;23,1156;24,1722;24,9597;24,2955;24,4554;1,77434;0,0434584;-1,12012;-3,28043;+
D5MCN2(642);19,3632;21,6291;21,1927;20,2531;20,0091;21,4229;21,753;21,1571;0,319315;0,583014;-0,476026;-0,753996;
D5MCQ2(258);20,5531;23,5261;22,4428;23,3767;21,6908;21,6015;22,5819;20,5493;0,495606;0,429522;0,868777;1,08534;
O17698(246);21,8007;21,5575;23,2903;22,7348;23,0986;24,4448;22,2894;22,8749;0,654666;0,32086;-0,831125;-1,36412;
D5SGZ9(55);21,4477;20,0657;21,1602;20,4018;21,7439;23,2456;22,6293;24,1669;1,9491;0,032835;-2,17758;-3,60908;+
D5SGZ9(7);21,3475;20,6855;20,406;21,129;20,4144;20,3889;21,4911;19,3456;0,443204;0,470118;0,481999;0,989986;
D5SGZ9(3);20,6243;20,0165;20,829;21,0184;21,0305;21,5461;21,2657;20,4079;0,648283;0,324683;-0,440463;-1,35317;
D6R8W5(331);20,947;21,2828;20,7847;20,6311;20,5775;20,6584;20,4089;20,089;1,35658;0,0915237;0,477965;2,54142;
D6VPA0(272);24,2114;24,2647;22,7943;24,0267;20,1119;20,988;21,5651;20,6464;3,19512;0,00504029;2,99644;6,48687;+
D7SFI3(84);19,9579;21,7285;21,4936;21,9161;20,6607;21,3496;20,2431;21,1154;0,366804;0,533216;0,431856;0,846512;
D7SFI3(114);20,7498;21,4681;19,2222;20,8547;20,6835;20,736;21,5539;19,5172;0,0263544;0,953956;-0,0489182;-0,0770074;
D7SFI3(13);20,9727;20,3889;19,7809;20,9525;19,5614;21,8254;21,8673;18,672;0,0167084;0,973486;0,0422497;0,0493291;
D7SFP5(20);21,0707;21,2785;21,7707;21,221;20,8534;21,5535;21,5379;21,2778;0,0463293;0,920958;0,0295753;0,132638;
D7SFP5(70);20,5736;20,6922;20,5006;21,3977;20,1464;20,9426;21,4599;20,0281;0,140085;0,790361;0,146768;0,369713;
D7UU24(368);21,193;20,4172;20,7645;20,2306;22,3934;22,9942;22,3499;23,3506;3,23077;0,00527203;-2,12068;-6,58714;+
D7UU24(370);19,4921;21,6242;20,4722;20,9809;20,6237;20,117;20,3076;19,5204;0,441976;0,470783;0,500166;0,987725;
Q9U3I3(603);20,6532;20,3517;20,5951;21,28;20,8559;20,9348;20,5486;19,8233;0,224099;0,68389;0,179348;0,55821;
D9PTP5(209);20,342;20,5377;20,6389;21,5068;20,9855;21,3954;20,5594;20,7183;0,197848;0,715987;-0,158321;-0,50119;
D9PTP5(210);21,4286;21,0129;21,679;20,386;20,8272;20,816;21,7892;21,195;0,0285496;0,950998;-0,0302386;-0,0832297;
D9PTP5(190);21,4505;21,0761;21,254;20,5541;19,7705;20,8345;21,7663;20,8192;0,26031;0,642221;0,286079;0,63453;
E0AHE1(13);22,5211;22,1282;22,0692;22,4583;20,1416;21,7248;19,8681;21,1995;1,86548;0,0375352;1,56073;3,45014;+
Q20396(252);21,1974;21,3968;19,7806;21,4882;20,933;20,9969;19,6464;21,2581;0,187135;0,727853;0,257142;0,477463;
E1B6S4(182);22,2587;21,7865;21,9052;22,6042;21,0927;21,6643;21,327;21,0267;1,98316;0,0311829;0,860964;3,67475;+
E1B6U2(28);24,9753;23,5905;23,234;23,2345;24,8068;22,1096;22,3523;22,1385;0,543896;0,391069;0,906757;1,17145;
E1B6W0(690);26,8857;27,3456;28,2021;26,8622;25,7082;27,6887;27,6647;26,3795;0,340792;0,561456;0,463608;0,796198;
E3W743(373);23,9948;23,9798;23,8844;24,2964;23,683;25,806;25,0407;23,0614;0,228744;0,680345;-0,358913;-0,568144;
E3W743(720);20,9469;21,0794;21,1528;20,3796;19,48;21,4577;21,0537;20,8928;0,137163;0,793166;0,168614;0,362812;
E3W743(803);20,7004;21,8429;20,1557;21,4727;23,8426;23,9153;24,3983;24,8814;3,42371;0,00377778;-3,21647;-7,15148;+
E3W743(764);21,5349;20,3886;20,8297;21,3889;22,7842;23,4928;22,6452;23,5871;2,961;0,00609249;-2,09179;-5,85732;+
E3W743(841);23,6647;22,1125;23,5643;23,6853;20,7085;21,192;21,5474;20,3623;2,59992;0,011329;2,30411;4,97577;+
E3W743(761);20,5891;21,3784;21,1348;19,8662;20,8697;19,7825;21,7638;21,0557;0,0861214;0,855168;-0,125813;-0,237566;
E3W743(1340);20,8026;20,0346;21,5004;21,3303;21,0332;21,2105;20,7529;19,7911;0,189081;0,725457;0,220059;0,481793;
E3W743(1261);24,0117;22,4917;23,1279;23,4397;22,5866;23,5466;24,2028;22,9432;0,0378832;0,935656;-0,0520329;-0,109381;
E3W743(1269);25,8399;23,9853;24,519;24,6093;23,5746;23,2003;23,0437;22,3095;1,94646;0,0327426;1,70639;3,604;+
E3W743(785);19,3338;21,653;21,173;19,7927;20,225;21,1236;21,6591;21,0512;0,36445;0,536217;-0,526623;-0,841993;
E3W743(874);24,133;23,9784;23,5408;22,824;27,083;23,8738;23,1201;22,3789;0,17923;0,737737;-0,494882;-0,459776;
E3W743(745);21,1239;21,1843;20,187;21,4077;23,417;24,8483;24,9713;24,9752;3,59264;0,00407229;-3,57723;-7,67744;+
E3W743(369);25,1225;26,934;26,0942;25,9881;26,1476;27,7598;25,699;26,599;0,392296;0,509207;-0,516674;-0,895052;
E3W743(971);24,6741;24,4559;24,6876;24,5936;19,5841;20,0197;21,4333;20,1896;4,41367;0,0019661;4,29615;10,7361;+
E3W759(44);19,4932;19,6884;21,2694;20,5696;20,7136;20,8377;21,7322;21,3593;0,979558;0,17859;-0,905572;-1,90923;
Q21162(96);24,9527;23,2554;25,2079;23,8752;20,6212;21,3923;19,5863;21,4249;2,88522;0,00704865;3,5666;5,66374;+
Q21162(35);20,78;19,8698;20,7167;20,467;20,7202;19,4023;21,1648;20,7119;0,0329364;0,943703;-0,0414534;-0,0955811;
Q21162(77);26,3238;23,832;24,4604;24,055;18,412;21,9761;22,437;20,9131;1,89782;0,0355738;3,73325;3,51123;+
Q21162(69);20,5278;21,4068;20,3827;19,9293;21,3979;23,1015;23,6577;22,2046;1,87233;0,0372443;-2,02879;-3,46304;+
F5GU98(1033);19,5326;21,7138;21,0434;19,7927;21,3739;22,7872;23,1814;22,0419;1,50129;0,0703611;-1,82549;-2,79116;
F5GU98(595);27,3912;28,4887;27,9148;28,592;26,039;28,0582;27,9882;26,886;0,753567;0,270406;0,853844;1,53214;
F5GU98(474);25,0911;25,5619;25,5724;25,2545;26,3064;24,329;25,2574;25,1132;0,102898;0,832195;0,118475;0,279775;
F5GU98(989);21,4769;20,5813;21,3158;21,6724;19,8325;21,4652;19,5098;20,6719;0,903778;0,205779;0,891716;1,78332;
F5GU98(932);22,7896;23,7029;24,7076;23,9893;21,0236;21,0779;20,8861;21,0805;3,35974;0,00455172;2,78035;6,96022;+
F5GUH0(79);25,1575;25,0955;24,2949;23,5751;24,8774;26,1593;24,1917;25,0649;0,438004;0,473474;-0,542595;-0,9804;
F5GUH0(108);23,8221;24,0495;24,0552;24,246;22,6943;22,5066;23,945;23,1711;1,56421;0,0618519;0,963929;2,90163;
F5GUH0(115);24,017;22,87;22,9795;23,435;19,8154;22,8482;22,7736;21,4886;1,09727;0,144425;1,59391;2,1049;
F5GUH5(198);21,1169;22,8593;21,6575;22,7;20,8572;21,1005;21,5266;20,4866;1,22156;0,117158;1,0907;2,31277;
F5GUH5(200);19,8039;21,1505;21,5344;22,3732;20,254;21,4854;19,9515;19,2787;0,661892;0,315955;0,973134;1,37651;
F5GUH5(169);20,8876;20,9442;18,7407;21,3473;19,821;19,2827;21,5172;20,6672;0,0739376;0,875842;0,157912;0,206197;
F5GUH5(171);22,5941;22,6328;23,7112;22,7021;21,7975;22,704;21,4572;23,3792;0,517106;0,410937;0,575591;1,12387;
F5GUH5(249);19,8158;20,3572;21,4911;21,0262;20,9402;21,8762;21,1425;21,2165;0,721307;0,28621;-0,621292;-1,47765;
F5GUH5(251);20,8441;20,2515;19,305;21,4654;20,3627;21,5457;21,0648;20,2835;0,259584;0,642796;-0,347642;-0,633024;
F5GUH5(311);20,849;19,9438;20,4795;20,2397;21,0545;21,8849;21,8216;20,093;0,923205;0,199809;-0,835503;-1,81562;
F5GUH5(313);20,8574;20,2747;21,0775;19,8393;23,4186;24,4089;27,2696;24,4006;2,59729;0,011606;-4,36222;-4,9697;+
F5GUH5(209);21,372;18,5707;21,0991;19,3778;20,8985;21,3318;20,4516;20,5618;0,450262;0,462779;-0,706038;-1,00296;
F5GUH5(20);25,5175;22,864;21,7071;21,3364;23,1031;22,9656;23,0712;20,7868;0,127638;0,802867;0,37457;0,340127;
F5GUH5(340);21,164;20,8451;18,7523;21,7148;21,0137;19,8782;20,768;21,1812;0,0448276;0,922509;-0,0912094;-0,128531;
F5GUH5(351);19,7469;21,2857;20,8301;21,4582;20,1489;21,6272;20,6154;20,4555;0,0857882;0,855435;0,11846;0,236716;
F5GUH5(178);23,3529;23,3407;23,2165;22,1805;19,3893;20,4472;21,0859;20,5933;2,94173;0,00610112;2,64374;5,80764;+
F5GUH5(180);19,581;20,4294;21,1208;21,6285;19,856;20,7126;20,72;21,074;0,0689552;0,882761;0,099277;0,193184;
F5GUH5(49);20,0424;20,0317;19,7378;21,159;19,7828;21,3799;20,9951;20,3884;0,362349;0,538455;-0,393847;-0,837953;
F5GUH5(282);20,679;21,0584;20,8138;20,6139;20,4893;21,1275;21,4089;20,2303;0,0267378;0,953429;-0,0227046;-0,0780964;
F5GUH5(189);21,432;20,9741;20,2535;20,5015;20,7088;21,7923;20,0592;21,3362;0,153353;0,768793;-0,183823;-0,400727;
F5GUH5(11);20,7112;20,9957;20,2963;21,902;21,0052;23,5474;23,1617;22,0679;1,15648;0,130877;-1,46926;-2,20369;
F5GUH5(76);20,1452;20,5765;19,9261;21,8473;20,9288;21,0335;21,738;20,018;0,220291;0,689001;-0,305841;-0,550031;
F5GUH5(87);21,3391;21,1238;21,0853;21,084;21,0233;21,1303;21,6585;20,3881;0,154486;0,767354;0,107999;0,403351;
F5GUH5(218);20,4661;20,3986;21,1619;21,5691;20,1463;20,5766;21,0103;21,4246;0,102009;0,833126;0,109484;0,277565;
F5GUH5(40);22,7856;22,4794;23,1369;22,4116;22,5733;22,2498;23,2868;23,0305;0,105777;0,828819;-0,0817127;-0,286909;
F5GUH5(58);21,2084;21,693;20,8201;20,5163;20,1843;21,5453;20,7164;21,4378;0,0778914;0,868659;0,0885262;0,216445;
F5GUH5(123);20,7042;19,1772;19,6112;20,3177;19,7974;21,3139;21,7209;21,261;1,01594;0,166919;-1,07075;-1,96965;
F5GUH5(136);22,7999;23,6004;22,1527;22,6992;19,6806;21,6508;21,2409;22,1941;1,40673;0,0844995;1,6215;2,62735;
F5GUH5(160);20,361;21,1695;20,0767;21,2236;20,2016;21,1026;21,545;19,7442;0,0410676;0,931888;0,0593457;0,118194;
F5GUH5(273);20,7181;21,5584;21,1805;21,4117;20,3641;21,1661;21,8661;21,2385;0,0575863;0,902231;0,0584755;0,163069;
F5GUH5(138);25,3514;31,6283;31,3152;23,5815;22,8859;21,441;21,7146;23,1368;1,45166;0,0774333;5,67452;2,70488;
F5GUH5(375);21,4226;21,6582;20,0706;19,4954;20,704;21,8648;21,3522;21,4281;0,545657;0,389604;-0,67556;-1,17456;
F5GUH5(29);20,6296;21,2947;21,3842;19,8116;20,5895;21,9127;18,4564;18,7559;0,425135;0,482429;0,851395;0,956573;
F5GUH5(107);20,1275;21,4794;21,8223;21,0028;20,6099;19,2115;21,3366;19,1262;0,784255;0,254396;1,03695;1,58375;
F5GUH5(364);20,5191;21,1312;21,0353;21,8141;20,3545;20,8769;21,4374;19,6733;0,543677;0,39099;0,539436;1,17106;
F5GUH5(355);19,7942;20,4536;18,743;19,9122;21,0578;20,8812;21,4376;18,5263;0,448115;0,465182;-0,75002;-0,999016;
F5GUH5(236);23,7232;23,7936;21,9605;22,4017;20,6805;21,2729;21,8814;20,1657;1,79288;0,0418195;1,96963;3,31467;+
F5GUH5(94);20,106;20,3945;20,705;20,8945;20,6454;21,3524;21,324;20,3719;0,63111;0,334734;-0,398439;-1,32362;
G1K0V8(71);20,0695;21,6961;20,1015;21,5089;19,7996;21,3635;20,5268;21,184;0,0800717;0,865097;0,125506;0,222068;
G1K0V8(72);21,4443;21,2576;20,1452;19,3329;19,7205;21,3146;21,4483;19,5613;0,0161954;0,974316;0,0338197;0,0478411;
Q1ZXU6(614);24,5524;26,0163;26,6642;25,9541;20,8381;21,9179;20,206;19,2636;3,48847;0,00389848;5,24032;7,34945;+
G3MU14(260);24,623;24,1842;22,8376;23,9729;23,1553;24,0799;24,2504;23,1323;0,205474;0,705681;0,24997;0,517911;
G3MU81(396);20,6126;21,7916;21,7614;21,6173;19,527;19,9907;20,4487;20,3092;2,1318;0,0232744;1,37682;3,96816;+
G3MU88(76);22,8923;22,0599;22,2083;22,1657;19,6961;21,6461;21,1584;20,2503;1,85829;0,0380369;1,64386;3,43662;+
G3MU88(361);20,5626;22,6411;22,5036;23,3629;19,7597;19,4549;19,9067;21,1023;1,71006;0,0488719;2,21167;3,1628;+
G4RTI0(155);20,331;20,9257;21,4048;21,5074;22,3206;23,6245;23,3724;23,7725;2,72097;0,00884211;-2,23025;-5,26012;+
G4S034(2016);25,1527;26,0482;23,8057;24,649;19,6853;21,0597;21,4391;20,9118;3,32567;0,00454772;4,13994;6,86004;+
G4S034(1135);20,4438;23,7232;23,9209;22,8248;19,0348;21,775;22,3421;22,4258;0,549088;0,386405;1,33374;1,18062;
G4S034(458);21,2368;21,7553;20,2823;20,9256;21,9042;22,8536;22,6742;22,2365;1,96699;0,0320567;-1,36714;-3,6435;+
G4S034(461);20,6752;20,2325;21,7791;20,9626;20,1481;19,438;21,5672;21,1794;0,22652;0,68187;0,329176;0,563393;
G4S1A4(58);19,0564;21,7053;20,0874;21,4653;24,3862;24,041;25,7179;25,2913;2,95707;0,00604011;-4,2805;-5,84715;+
G4S1A4(210);26,3782;25,4129;24,8804;27,7886;24,9485;27,6966;27,4842;26,1017;0,192297;0,720808;-0,442751;-0,48893;
G4S1A4(130);20,2923;20,5524;20,7386;20,3386;18,4634;20,7715;21,5109;20,2495;0,132834;0,798092;0,231646;0,352536;
G4S1A4(139);20,1994;20,3616;21,2629;21,2573;19,9635;21,7908;21,1171;20,8908;0,135986;0,794714;-0,170263;-0,360024;
G4S1A4(63);24,2867;23,9201;22,7945;21,9643;24,296;22,6981;23,4719;21,7269;0,0922498;0,846418;0,193164;0,253112;
G4S1A4(3);23,678;25,273;24,4337;24,7714;24,2557;25,7883;25,5714;25,1184;0,647558;0,324868;-0,644427;-1,35193;
G4S3P8(307);25,2203;24,4775;23,3842;25,9462;22,1278;22,9808;23,3795;23,0406;1,66494;0,0520141;1,87483;3,08119;
Q20314(82);20,3129;20,4551;19,6915;21,7764;19,8769;19,8227;20,8505;21,088;0,100295;0,835064;0,149461;0,273296;
G4SI07(405);20,2488;19,6437;21,7634;21,8999;23,5769;24,388;25,2703;23,1269;2,32953;0,0168936;-3,20157;-4,3772;+
G4SI07(267);20,4669;21,6055;21,0779;19,9946;18,3496;21,4037;21,1458;20,1697;0,276783;0,624599;0,519049;0,66845;
G4SL51(394);21,02;20,7246;19,9142;20,4467;19,9513;21,9104;21,4921;20,2955;0,310232;0,589867;-0,38597;-0,735956;
G4SLH0(5002);23,6708;23,9676;23,524;24,0924;21,7835;24,5996;24,8666;23,9346;0,0083315;0,989441;0,0176525;0,024826;
G4SLH0(5714);19,8928;20,0542;20,8798;20,9977;20,4708;20,9035;21,6661;21,3508;0,836355;0,231626;-0,641674;-1,67097;
G4SLH0(4662);21,0725;19,963;21,3875;21,2309;20,1354;21,4085;21,2647;19,6786;0,218859;0,690597;0,291677;0,546949;
G4SLH0(12613);21,0921;21,6247;21,3885;21,4803;25,8059;26,727;28,0567;27,77;4,43056;0,00203509;-5,69354;-10,8091;+
G4SLH0(4770);24,2838;24,9995;24,3985;23,1974;24,2942;25,6289;26,6844;25,3033;1,05337;0,154632;-1,25789;-2,03186;
G4SLH0(5877);21,4082;21,5136;20,6191;19,8356;20,8491;21,6054;21,7083;20,0814;0,152419;0,769053;-0,216907;-0,39856;
G4SPY1(23);24,5208;24,4715;24,4088;25,9415;22,0083;23,8569;23,0159;23,4041;1,76758;0,0442327;1,76432;3,26798;+
G4SRU7(40);20,5299;20,5978;21,7836;21,1957;22,8051;24,6733;23,6944;23,735;2,86434;0,00718302;-2,70019;-5,61125;+
G5EBF0(9);23,9491;21,8735;23,263;23,4871;21,0169;22,8644;21,7492;21,5142;1,20636;0,120946;1,357;2,28724;
G5EBF3(141);20,425;21,061;18,9799;21,3475;22,4799;23,6809;23,7829;23,2607;2,48103;0,0133968;-2,84774;-4,7066;+
G5EBF3(43);21,6074;21,567;21,0483;21,8078;20,9002;21,272;20,4751;21,4344;0,925034;0,199478;0,487181;1,81866;
G5EBF3(46);21,018;19,8134;21,3622;21,1641;23,7034;25,4905;25,5832;25,269;3,51021;0,00382979;-4,17215;-7,41691;+
G5EBF3(58);21,1373;20,816;19,9249;20,4861;20,0727;21,5761;21,0776;19,7939;0,0271297;0,952912;-0,0389977;-0,0792081;
G5EBF3(74);21,5021;21,8462;19,0956;21,5403;20,4578;20,576;21,6703;20,3629;0,121076;0,813358;0,229298;0,324324;
G5EBF3(88);23,6505;24,44;23,748;24,7331;20,171;20,4904;19,99;20,5098;4,92589;0,00193939;3,85257;13,1642;+
G5EBF3(27);19,7654;20,0778;20,781;20,8316;19,7389;21,0516;21,8641;19,9408;0,200132;0,712112;-0,284902;-0,506211;
G5EBF3(21);21,4815;24,0831;23,3699;23,6004;23,8578;24,3076;24,0987;23,4976;0,648074;0,32435;-0,806745;-1,35281;
G5EBF3(130);22,8804;23,1448;23,1065;24,5977;22,8904;23,3172;24,4485;23,0921;0,00298954;0,996517;-0,00470448;-0,00896204;
G5EBF3(134);22,9584;22,4429;21,9167;24,6607;22,1063;22,9959;22,7432;23,2599;0,127187;0,803737;0,218318;0,339045;
G5EBF3(79);23,655;23,7981;23,824;24,2615;24,1621;22,9086;22,4579;23,0699;0,981034;0,17809;0,735025;1,91168;
G5EBF4(346);19,4251;19,5128;21,7319;21,8046;19,8797;21,1657;21,601;20,5923;0,0913919;0,847345;-0,191092;-0,250945;
G5EGE0(1033);21,4956;20,3226;21,6322;21,7666;20,2947;20,2666;20,895;21,2041;0,782696;0,255252;0,639172;1,58113;
G5EBI0(163);22,53;25,2685;23,6602;23,6971;22,5647;21,8384;22,8298;21,2135;1,33231;0,0956472;1,67733;2,50004;
G5EBJ9(424);20,5964;21,5186;21,5156;19,1846;22,5199;24,2835;24,6204;22,076;1,72256;0,0477636;-2,67115;-3,18554;+
G5EBJ9(223);21,3778;21,2975;21,6451;21,1418;21,0297;21,5343;21,5988;21,1243;0,0896074;0,85029;0,0438094;0,246427;
G5EBJ9(271);23,1115;22,3753;22,6648;22,8866;27,1258;25,5377;24,9788;24,1507;2,22387;0,0198098;-2,6887;-4,15583;+
G5EBJ9(414);20,9768;21,6236;21,3514;20,3163;20,454;20,9897;21,4866;20,371;0,257651;0,643966;0,241645;0,629011;
G5EBJ9(45);22,3224;22,5428;22,2775;22,4536;24,7154;25,342;25,4311;24,8503;5,14005;0,00278261;-2,68565;-14,3245;+
G5EBK3(318);23,2904;24,9957;24,5369;25,5544;19,9665;20,7805;21,7457;20,6464;3,12471;0,00568562;3,80956;6,29232;+
G5EBK3(324);20,1328;21,5526;21,2586;21,4192;21,083;23,1606;22,4863;23,451;1,24195;0,112333;-1,45441;-2,34709;
G5EBK3(402);26,1703;23,9463;23,3969;24,5972;19,267;21,7226;20,5414;21,3299;2,48556;0,0134235;3,81245;4,71668;+
G5EBK3(308);20,5152;20,3985;21,4987;19,9593;22,8239;22,6429;22,3694;22,352;2,89094;0,00694851;-1,9541;-5,6782;+
G5EBK3(375);20,2235;20,4244;21,7729;21,6658;20,5679;21,3977;21,3494;21,281;0,104202;0,831151;-0,127361;-0,28301;
G5EBK3(164);24,8449;24,2042;25,5465;25,1504;24,2089;24,9795;25,6138;23,6622;0,25515;0,646078;0,320403;0,623806;
G5EBK3(501);21,3515;25,157;23,2592;23,0711;24,1651;24,1078;23,0068;22,3108;0,0750498;0,873872;-0,187926;-0,209087;
G5EBN9(17);25,1795;24,9133;24,205;25,2813;23,8414;24,7116;24,556;23,5842;1,01974;0,165327;0,721489;1,97597;
G5EBN9(582);22,5823;24,0042;23,5973;23,2971;20,3232;21,3899;21,0213;20,8718;3,24307;0,00533333;2,46867;6,622;+
G5EBN9(15);20,972;20,6486;20,3666;21,7729;20,317;20,8284;21,327;21,0295;0,061721;0,895737;0,0645561;0,174091;
G5EBN9(593);24,841;24,0369;23,8106;23,8297;24,6222;23,5929;24,4;24,5232;0,178895;0,738125;-0,155043;-0,459023;
G5EBP5(373);22,6392;24,342;24,7237;25,2001;25,2225;23,9593;24,9783;23,5426;0,107123;0,827067;-0,199427;-0,290236;
G5EBP5(389);20,5188;20,8665;21,3422;21,5227;20,0526;20,2944;20,6238;21,3019;0,672928;0,309827;0,494361;1,39538;
G5EBP5(374);19,9665;20,0136;21,2582;20,2608;20,8902;20,5215;21,4984;21,0901;0,865081;0,221762;-0,625293;-1,71889;
G5EBP5(380);20,4429;20,9496;19,6412;21,2041;22,9237;24,1627;23,58;23,372;3,32628;0,00456667;-2,9502;-6,86182;+
G5EBP5(382);23,5838;25,6524;24,8726;23,5497;26,2855;25,5856;25,9779;26,1732;1,59782;0,0580067;-1,59093;-2,96115;
G5EBP5(2302);21,3526;20,7993;21,2961;21,7813;19,6927;21,3805;20,4212;21,1022;0,758308;0,268906;0,658186;1,54013;
G5EBP5(466);18,3247;21,6033;20,4585;21,3924;20,6485;21,4333;21,8083;21,2279;0,481699;0,441047;-0,834786;-1,06024;
G5EBP5(2148);21,4568;20,225;19,7712;20,9774;20,3419;20,9672;20,172;19,6891;0,284784;0,616028;0,315053;0,684759;
G5EBP5(2595);21,5667;21,3658;21,2258;20,729;20,9429;21,3375;20,3809;20,042;0,799819;0,248046;0,546007;1,60985;
G5EBP5(450);21,3127;20,9536;21,0984;21,2279;26,0237;26,36;26,6508;26,0399;7,07539;0;-5,12045;-30,4008;+
G5EBP5(451);24,2036;25,7339;24,5943;24,0428;24,5907;25,9343;26,8591;25,1521;0,787824;0,253631;-0,990411;-1,58974;
G5EBP5(457);20,5091;20,7529;20,5961;20,2546;20,4535;19,8459;20,6635;19,6702;0,690294;0,30292;0,369874;1,425;
G5EBR3(393);21,4441;21,6832;20,4828;20,3768;19,8031;20,8847;21,8632;20,879;0,0949394;0,840962;0,139232;0,259888;
G5EBR3(400);21,4653;20,942;20,6958;21,3875;20,3676;21,1691;21,3507;19,6312;0,521266;0,408494;0,492998;1,13128;
G5EBT8(502);19,743;20,177;21,474;20,8641;20,9554;22,5005;21,9052;22,5408;1,42425;0,0815071;-1,41094;-2,65752;
G5EBV4(134);19,4117;19,6762;21,7388;21,7328;20,5745;21,1886;20,6082;20,5299;0,0456109;0,922272;-0,0854287;-0,130675;
Q965J2(370);25,815;24,1774;25,725;24,9856;22,5307;23,4796;23,0443;23,4913;2,431;0,0146565;2,03927;4,5962;+
G5EBY4(5);22,8157;24,0005;24,3505;24,2749;24,7549;23,8902;23,2728;22,8077;0,121182;0,81359;0,178998;0,324581;
G5EBY6(95);20,6765;21,0747;20,5409;21,937;19,0933;21,0588;21,0646;19,0359;0,742657;0,275183;0,994152;1,51374;
G5EBZ4(1639);20,0126;21,4889;20,7612;21,4677;20,9065;21,3035;21,7079;20,6018;0,181401;0,735391;-0,19734;-0,464648;
G5EC03(588);19,3198;20,7863;20,7693;21,6793;20,9433;20,6768;21,6929;20,267;0,173664;0,74398;-0,256332;-0,447228;
G5EC05(772);20,5312;21,6883;20,018;20,1936;19,8135;21,7262;21,4781;21,2886;0,353358;0,547548;-0,468801;-0,820608;
G5EC10(58);20,8428;21,1085;20,3384;21,2828;19,525;21,5843;19,9981;20,9316;0,321134;0,580626;0,38336;0,757595;
G5EC10(60);20,3296;19,4674;20,433;21,7871;20,5993;21,521;21,0781;19,0804;0,0314696;0,945947;-0,0654192;-0,0914633;
G5EC43(577);20,6178;21,1151;20,1619;21,3471;21,0195;21,6597;21,737;20,5488;0,512713;0,414088;-0,430796;-1,11602;
I2HAI6(177);23,888;23,8526;23,6865;24,8866;24,3962;24,9846;24,5373;23,8736;0,469028;0,450268;-0,369474;-1,03725;
I2HAI6(91);20,3966;21,4536;20,8186;21,0931;20,5387;20,814;21,3127;20,7688;0,109678;0,821906;0,0819216;0,296528;
I2HAI6(8);20,7014;21,2095;20,9816;21,4825;18,9052;21,6807;21,5865;20,5929;0,246103;0,659053;0,402413;0,604888;
G5EC78(67);21,4061;20,6685;20,3336;20,831;19,5352;21,4852;21,293;21,1925;0,0462384;0,920954;-0,0666966;-0,13239;
G5EC78(58);25,0533;24,2257;24,6376;24,3698;22,9508;25,4451;24,6934;24,2199;0,170788;0,746386;0,244274;0,440711;
G5EC78(18);20,9914;21,4662;21,578;19,6788;19,7793;21,3233;20,9741;19,8926;0,316983;0,583797;0,436274;0,749377;
G5EC86(246);19,8266;20,9437;21,3185;21,1625;20,4631;19,9914;20,0053;21,3328;0,337828;0,564093;0,364736;0,79041;
G5EC91(115);23,3602;24,8377;24,4504;23,974;25,1034;24,4146;25,1481;22,8374;0,132436;0,798281;-0,220311;-0,351591;
G5EC91(102);20,9908;19,563;21,2648;20,4019;26,214;23,4985;23,884;23,2736;2,48977;0,013504;-3,66238;-4,72607;+
G5EC97(108);23,9922;24,5395;24,8453;24,4605;24,7072;24,1835;23,3561;23,8785;0,608445;0,348316;0,428065;1,28443;
G5EC97(433);24,5565;24,1266;24,2754;24,7475;25,9583;23,9646;23,6982;24,8935;0,14489;0,781296;-0,202142;-0,381006;
G5EC97(208);20,5012;19,8179;20,2524;21,652;19,1952;19,5865;21,5585;20,7765;0,158776;0,760794;0,276705;0,413254;
G5EC98(320);20,6106;21,4436;21,2805;20,674;19,8579;21,5983;21,5402;20,9423;0,0129647;0,981301;0,0175066;0,0384335;
G5ECC7(202);23,5381;25,0079;23,8938;26,301;25,0048;24,6486;25,8655;24,3353;0,150798;0,770322;-0,278376;-0,394795;
G5ECF6(216);21,0731;21,7408;20,845;20,7158;24,2663;23,5188;22,9541;24,3812;3,24474;0,005375;-2,68646;-6,62677;+
G5ECG0(227);21,0487;21,2312;19,6553;21,7426;22,8787;20,1492;19,8849;22,3542;0,175256;0,743174;-0,397284;-0,450823;
G5EFK7(3081);20,5554;21,6871;21,1371;21,6814;20,1473;21,5613;20,6116;21,2969;0,373686;0,528612;0,361002;0,859688;
G5ECL1(162);20,6029;20,5141;21,3707;21,5017;20,6915;21,7483;20,7345;20,3718;0,103817;0,831182;0,110793;0,282054;
G5ECM2(655);19,7222;20,7773;18,8726;21,0254;20,9352;21,734;21,0992;21,1696;1,12799;0,137947;-1,13512;-2,15612;
G5ECR7(56);20,2887;20,9221;21,0913;21,9439;20,5571;21,8869;19,2796;21,3577;0,170467;0,746766;0,291179;0,439982;
