geneName;Leading.proteins,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
lea-1;F5GUH5;H2FLK8;H2FLK9,19.17,17.9868,18.2918,15.6517,20.7908,20.8976,20.975,20.2643
lea-1;F5GUH5;H2FLK8;H2FLK9,19.8628,17.9775,16.396,16.8514,23.705,24.1023,26.0372,25.9535
lea-1;F5GUH5;H2FLK8;H2FLK9,19.4106,19.2899,16.0998,17.5106,23.1101,22.2412,23.1256,23.212
lea-1;F5GUH5,16.6683,18.9406,18.183,20.6137,20.806,21.0234,21.0423,21.2626
lea-1;F5GUH5;H2FLK8;H2FLK9,20.305,21.1964,21.5357,21.7382,20.2983,19.8742,21.1892,21.1874
lea-1;F5GUH5;H2FLK8;H2FLK9,17.5226,15.8789,20.0918,18.2136,27.1384,23.1634,23.8897,23.9181
lea-1;F5GUH5;H2FLK8;H2FLK9,15.7799,16.4868,18.2904,17.0476,21.2811,20.2822,21.0017,20.9653
lea-1;F5GUH5;H2FLK8;H2FLK9,17.0301,18.4535,17.5712,17.503,21.7775,20.4233,20.4673,20.9298
lea-1;F5GUH5;H2FLK8;H2FLK9,20.1232,18.3735,18.3453,18.0944,21.8736,20.2303,20.0805,21.1189
lea-1;F5GUH5;H2FLK8;H2FLK9,18.2656,17.6916,17.1434,17.4029,23.3975,21.5198,20.7532,23.0273
lea-1;F5GUH5;H2FLK8;H2FLK9,18.2549,18.0341,19.1974,17.2877,22.6124,24.865,23.3004,25.0635
lea-1;F5GUH5;H2FLK8;H2FLK9,20.296,18.3701,18.3453,16.04,21.2699,20.4666,21.1603,21.1011
lea-1;F5GUH5;H2FLK8;H2FLK9,22.6875,23.8562,21.5126,22.5674,23.8333,22.9623,21.863,23.168
lea-1;F5GUH5;H2FLK8;H2FLK9,14.2889,18.2698,18.5462,19.7857,20.8217,19.8178,20.7708,21.2671
lea-1;F5GUH5;H2FLK8,16.4216,15.6642,19.5402,19.3899,20.4513,20.9661,20.9726,21.2039
lea-1;F5GUH5;H2FLK8;H2FLK9,23.2604,24.6131,24.3541,23.9212,24.644,22.4074,23.5112,24.346
lea-1;F5GUH5,17.6835,17.4721,16.1236,19.4247,23.7405,21.5219,21.4524,22.4193
lea-1;F5GUH5;H2FLK8;H2FLK9,15.4551,19.1262,19.1296,17.1608,21.0482,21.2269,21.3298,20.3456
lea-1;F5GUH5;H2FLK8;H2FLK9,17.2842,17.5225,19.7556,16.4015,21.4053,20.4489,20.4571,20.8539
lea-1;F5GUH5;H2FLK8,17.752,19.2292,18.0829,17.1005,20.0343,19.5597,20.9498,20.2725
lea-1;F5GUH5;H2FLK8,19.6123,18.5967,19.8591,18.1805,20.0233,20.7507,20.8344,21.2302
lea-1;F5GUH5;H2FLK8;H2FLK9,15.8576,17.203,19.4688,19.7397,22.7516,23.6564,22.3388,24.4357
lea-1;F5GUH5;H2FLK8;H2FLK9,20.4737,18.0376,18.2707,15.8817,21.2862,19.8779,19.6939,21.3131
iff-1;G1K0V8,16.7701,17.9626,17.3326,17.2143,23.537,21.7755,21.9146,23.141
iff-1;G1K0V8,17.1804,20.89,17.6616,21.6691,22.4765,21.7755,21.5306,22.4683
pgp-6;pgp-7;Q1ZXU6,17.6136,15.2942,17.4128,18.0052,22.6716,21.889,22.4766,21.6801
gsp-1;gsp-2;G3MU14;P48727,18.1969,16.4139,18.9248,17.2211,24.801,23.3667,23.667,25.0094
math-33;usp-7;G3MU81,17.8894,15.9537,19.4495,18.4656,20.9629,20.3044,21.3689,21.36
sec-61;G3MU88,16.6329,18.152,16.8299,19.4845,21.2546,20.1613,20.3148,21.2347
sec-61;G3MU88,19.9605,20.4658,17.8436,17.9719,24.3267,22.988,23.4645,23.2543
;G4RTI0,18.6638,18.7681,18.9537,19.6357,24.3429,26.0069,24.3631,23.9923
spc-1;G4S034,21.4652,20.9387,23.7074,22.1884,24.7836,24.1942,23.828,23.7543
spc-1;G4S034,21.0199,21.5835,19.0785,19.9751,23.7123,21.0194,19.3605,20.6747
spc-1;G4S034,17.5738,17.4035,18.8443,15.4683,22.3641,21.468,20.2732,21.5622
spc-1;G4S034,18.8481,19.082,18.798,17.1519,21.9004,21.1706,21.1109,20.0571
;G4S1A4,18.0994,18.4564,17.4082,18.8044,24.652,23.9635,23.1566,23.1543
;G4S1A4,23.3231,24.6269,24.261,23.9056,27.8003,26.294,25.2421,21.3627
;G4S1A4,17.4874,19.5767,17.8583,14.814,20.8294,20.4775,21.1721,20.2269
;G4S1A4,16.8937,17.4041,18.9265,17.7684,21.5569,20.3065,20.9347,21.2242
;G4S1A4,15.7131,16.8635,18.3812,18.1206,23.4812,24.0465,24.4261,23.1856
;G4S1A4,16.816,15.4486,17.7639,20.4037,25.7707,24.7677,23.7863,22.4198
str-176;G4S3P8,19.3097,21.5035,15.769,17.3166,21.9351,20.2021,20.8136,21.1421
;Q20314,16.1656,16.8994,17.1832,16.2013,24.0685,21.3828,22.6398,21.7003
gei-15;G4SI07,15.8888,19.2226,19.2775,19.7673,20.9767,20.4074,21.2345,20.2753
gei-15;G4SI07,18.9847,17.5616,20.4233,21.5825,21.395,20.0739,21.0154,21.3881
pqn-52;G4SL51,21.1928,17.5444,16.4654,17.76,21.4023,19.38,20.1024,20.8053
ttn-1;G4SLH0,20.2677,16.1402,19.0729,17.9754,25.2114,25.1121,23.8643,24.2915
ttn-1;G4SLH0,16.466,19.1249,16.4383,17.5819,20.8738,19.851,21.0274,20.8811
ttn-1;G4SLH0,19.8154,17.9645,17.2495,19.2405,21.603,21.1183,20.3718,20.9219
ttn-1;G4SLH0,16.6697,18.2991,17.8406,15.7189,26.5536,26.0381,26.5996,25.4023
ttn-1;G4SLH0,22.5585,24.4746,23.7811,23.9075,26.0651,24.2966,23.9726,23.3204
ttn-1;G4SLH0,15.4383,19.156,18.6431,18.3742,21.8831,20.5716,21.304,21.3045
;G4SPY1,16.4379,18.5909,18.433,19.9725,25.4018,22.1512,21.3906,22.2357
;G4SRU7,18.1771,15.1874,20.6268,18.7577,25.1896,20.8791,22.4295,21.4787
glo-1;G5EBF0,17.8527,17.8221,19.3003,17.7662,23.5275,23.9381,25.1775,24.836
pud-2.1;G5EBF3,17.1453,19.197,16.8142,18.8475,25.1949,22.1236,23.502,25.8648
pud-2.1;G5EBF3,20.2121,19.2535,18.2279,20.0695,21.306,20.4615,21.1824,20.766
pud-2.1;G5EBF3,15.6648,15.9164,19.7479,19.0195,25.2512,23.813,23.3523,22.7799
pud-2.1;G5EBF3,18.6262,18.0753,19.0477,18.8731,21.3801,19.4993,21.0304,21.0357
pud-2.1;G5EBF3,22.3081,23.8216,22.8723,21.7057,22.5156,22.4318,23.595,23.8307
pud-2.1;G5EBF3,17.7524,16.3921,19.042,15.5447,25.452,24.3663,26.5445,24.5134
pud-2.1;G5EBF3,18.3022,19.0755,21.6803,18.5051,21.9752,20.6642,21.1334,21.0899
pud-2.1;G5EBF3,24.9374,23.5094,26.017,24.4446,25.6618,23.7541,22.6901,23.3643
pud-2.1;G5EBF3,19.4646,19.2719,18.1518,19.1703,24.3805,23.1763,25.0592,24.0078
pud-2.1;G5EBF3,15.9744,21.332,20.6296,20.1543,23.8676,23.343,22.8281,22.8219
pud-2.1;G5EBF3,20.0216,14.8364,18.3753,16.7343,24.5088,22.4778,23.7667,22.7213
;G5EBF4,17.4327,19.0951,20.4384,17.2668,20.3238,20.0565,21.2469,21.0812
tat-5;G5EGE0,20.4944,17.0506,17.7802,17.6284,21.363,21.1434,21.2513,21.4005
4D656;G5EBI0,17.5188,17.8604,17.856,19.2993,23.9763,24.9064,22.7327,24.5236
fmo-2;G5EBJ9,17.8734,17.8922,19.6817,16.829,27.1765,24.3361,24.4772,25.072
fmo-2;G5EBJ9,15.6855,15.9716,18.5973,19.0393,25.5821,24.9181,24.9403,24.5361
fmo-2;G5EBJ9,22.7591,25.8692,23.896,23.1787,27.2712,25.5408,24.6572,25.3053
fmo-2;G5EBJ9,23.7624,21.4636,20.8506,23.4499,25.4706,24.3349,25.5543,24.5914
fmo-2;G5EBJ9,18.0107,17.5837,20.1351,17.1106,27.0179,25.849,26.1497,24.7839
erm-1;G5EBK3,21.5878,21.53,22.5622,22.1538,23.6459,21.1116,21.5881,23.2182
erm-1;G5EBK3,20.2669,19.9491,20.1353,13.7419,21.9638,21.6315,22.8207,21.0284
erm-1;G5EBK3,16.7458,17.1394,19.1128,18.6127,23.4929,23.4186,24.6097,24.2073
erm-1;G5EBK3,14.6889,22.0272,17.8465,19.9223,23.0535,21.397,22.8894,22.1267
erm-1;G5EBK3,14.9811,19.1032,16.4641,17.3221,21.9073,21.0996,21.1924,21.0545
erm-1;G5EBK3,17.6373,17.3113,18.7364,18.472,26.0918,21.0437,22.6222,23.4754
erm-1;G5EBK3,19.8591,19.2174,19.8095,19.6276,21.161,20.1602,21.0805,21.1437
snf-3;G5EBN9,16.661,16.279,18.908,19.1376,24.3504,25.0257,23.4253,23.9246
snf-3;G5EBN9,18.1411,21.0175,16.9159,19.1872,21.3001,22.1373,22.1767,23.5042
snf-3;G5EBN9,18.126,18.0708,17.6817,19.5204,22.9717,22.7166,21.2036,22.981
snf-3;G5EBN9,17.6533,18.8007,19.0086,17.9855,24.3366,23.9194,24.9992,24.0501
;G5EBP5,16.8954,18.6942,19.7103,16.5873,26.9852,24.8134,24.0109,26.6224
;G5EBP5,18.6109,18.2772,16.3977,19.547,21.8992,20.9788,20.8057,20.9281
;G5EBP5,24.3865,25.3441,25.2971,25.1589,26.1106,24.4545,24.3168,24.7015
;G5EBP5,16.8921,18.0208,17.9894,17.0077,21.2912,21.1562,20.9991,20.8189
;G5EBP5,18.5821,17.7694,18.4441,20.3123,27.1741,26.2895,27.6001,25.9017
;G5EBP5,17.7842,21.1994,18.9874,19.0787,21.7281,20.9055,21.3524,20.1371
;G5EBP5,17.5264,18.155,18.0966,18.0641,20.3918,20.9002,21.1662,21.3876
;G5EBP5,18.1427,18.5455,18.9961,17.6111,23.1221,24.2957,22.7255,25.5371
;G5EBP5,16.7982,18.4839,18.792,15.6812,21.1353,20.0006,21.3759,21.398
;G5EBP5,25.3542,26.249,26.5106,26.3604,28.6555,26.337,25.7431,26.3853
;G5EBP5,25.3542,26.249,26.5106,25.521,28.7875,26.1046,27.5617,27.2117
;G5EBP5,17.86,16.8955,21.1623,16.6501,21.0097,20.8309,21.3261,21.4152
glc-1;G5EBR3,20.9946,16.7029,17.0542,18.3389,21.3866,20.7499,20.8797,20.9047
glc-1;G5EBR3,19.5212,19.7472,20.694,18.142,23.597,22.0205,23.5773,21.5275
;G5EBT8,17.662,17.1006,18.4724,18.9892,21.536,20.3966,20.9515,20.355
lec-10;G5EBV4,20.5336,15.0662,17.2151,17.8721,23.8712,22.1667,23.5326,22.3481
pgl-3;Q965J2,19.2535,16.0876,17.8611,18.5515,20.506,21.0665,21.3375,21.2757
;G5EBY4,16.5813,21.1661,19.003,18.9542,24.0691,24.69,24.2913,23.6086
phf-5;G5EBY6,19.2338,18.8828,15.8952,16.8585,21.2183,20.9887,21.1855,20.9916
let-418;G5EBZ4,17.5472,21.3172,19.0285,19.4816,21.8382,20.544,20.1535,20.1231
;G5EC03,18.1298,17.4039,19.3761,20.1851,22.661,22.3037,25.5461,22.4904
evl-14;G5EC05,18.6979,16.6303,17.5418,20.0771,21.8485,19.3983,20.9675,20.3939
lec-9;G5EC10,20.2069,18.2132,19.1264,17.5633,21.2119,21.1578,20.6765,19.5127
lec-9;G5EC10,15.8293,15.853,17.5635,18.9511,21.6229,20.6145,20.6699,20.9847
zen-4;G5EC43,19.7041,18.3878,19.4171,16.6971,21.7263,21.166,21.248,20.5462
nrfl-1;I2HAI6;X5LQ26,19.5533,16.7592,17.3784,19.9864,25.0845,24.6458,23.46,24.6719
nrfl-1;I2HAI6;X5LQ26,19.0204,17.4741,17.0981,16.8895,21.4589,20.9029,20.3877,19.7838
nrfl-1;I2HAI6,16.4293,19.6065,16.222,17.7557,21.5104,20.2766,20.04,21.0605
ubql-1;G5EC78,18.0578,17.0825,18.4755,18.8541,19.9989,20.5416,20.8075,21.0417
ubql-1;G5EC78,25.0489,23.2708,22.8692,24.0995,25.6574,23.9689,26.2341,24.8657
ubql-1;G5EC78,18.9254,17.9885,19.1952,16.4053,21.7096,20.0254,20.9265,21.2151
oma-1;G5EC86,19.634,16.837,18.7727,21.4039,21.5762,21.1779,21.1365,19.7786
dpy-11;G5EC91,19.0693,17.9076,19.2274,15.9544,26.7289,23.829,22.6689,22.3888
dpy-11;G5EC91,19.3386,17.927,19.4823,20.0188,25.4046,24.4546,23.9513,25.5793
cyp-29a2;G5EC97,22.2819,22.8865,22.548,23.0094,22.0344,23.7739,22.024,21.4592
cyp-29a2;G5EC97,23.5164,23.9589,23.905,23.3364,24.0232,22.0734,23.4592,24.0004
cyp-29a2;G5EC97,16.8253,18.5024,17.5008,18.6115,22.3286,22.9641,23.1261,21.9537
ctps-1;G5EC98,18.1572,18.3069,20.1334,16.873,21.2846,20.733,21.0978,20.4587
usp-48;G5ECC7,15.201,16.767,18.9088,17.0288,21.1517,19.0094,21.2068,20.8362
;G5ECF6,19.3541,20.7933,20.041,17.5252,23.6948,23.0271,24.6237,22.5954
tac-1;G5ECG0,16.6044,17.7566,17.1389,16.8821,23.4317,22.7225,22.4191,22.1779
vab-10;G5EFK7,16.2952,17.0032,18.8337,18.4926,21.961,21.0266,20.9862,21.1007
;G5ECL1,20.0193,18.1126,18.7033,17.1439,23.7767,22.1716,21.2969,22.3161
dcp-66;G5ECM2,18.9154,17.983,16.9348,18.4547,21.4284,19.8362,20.8856,20.157
elb-1;G5ECR7,18.0804,19.0187,18.0992,15.6479,24.3334,24.4985,25.5165,24.2786
gpc-2;G5ECT6,17.8406,19.056,18.4127,16.1565,23.944,21.2169,22.8197,23.899
gpc-2;G5ECT6,18.3919,17.0079,18.4142,17.8169,25.0528,24.4153,25.8045,24.4734
skr-1;G5ECU1,17.4073,17.8562,19.8977,17.4424,23.5825,23.0255,24.4667,21.47
dlg-1;G5ECY0,24.3757,24.8465,24.1452,22.7128,23.1027,21.6646,20.3141,23.2534
dlg-1;G5ECY0,18.373,18.023,20.9134,18.2303,23.7975,22.3344,24.0667,22.3347
skr-8;G5ECY4,25.2469,26.3281,26.4159,24.6788,28.8758,26.4713,27.4294,26.4862
skr-8;G5ECY4,19.7197,19.3695,18.4901,18.4819,21.8866,21.2049,20.8501,20.7176
chn-1;G5ECY6,18.6795,19.8376,20.0277,18.3239,20.9928,21.2467,21.1721,20.7931
chn-1;G5ECY6,19.4043,19.733,21.0494,17.3931,24.1191,23.0115,21.7203,21.0371
unc-44;G5ECZ1;Q17490,16.5762,18.9436,18.3294,19.2986,24.663,22.6137,23.1763,22.8121
unc-44;G5ECZ1;Q17490,26.3802,25.3716,26.5975,27.3483,22.2165,20.9149,23.5451,21.8707
unc-44;G5ECZ1;Q17490,20.3915,16.911,17.8607,17.7053,21.245,18.8236,19.9734,21.1759
unc-44;G5ECZ1;Q17490,16.7973,19.2062,16.5055,16.6052,25.1827,25.2775,24.6041,24.5134
;H9G337,19.0504,17.6053,17.6862,18.524,24.7698,26.1358,22.3939,24.0047
vab-9;G5ED30,17.6957,18.9742,15.9324,18.0102,24.2486,24.0292,23.2927,24.069
fat-5;G5ED44,19.5706,21.2845,18.2981,17.3998,21.5965,19.8151,20.9023,20.1802
eea-1;Q5FC45,21.7781,23.6974,24.1099,22.7694,24.6941,24.3866,24.8782,22.7744
eea-1;Q5FC45,17.9215,18.3816,17.7664,16.5279,24.8273,24.4207,24.0538,23.3504
eea-1;Q5FC45,26.2377,26.4723,23.0152,25.7245,27.4571,23.783,22.3975,24.2906
;G5ED91,14.7339,21.6375,19.715,19.397,25.6795,25.099,26.3415,27.7128
unc-25;G5EDB7,31.6121,25.9512,27.2728,30.4289,18.4519,19.5968,20.9366,20.8642
tba-4;tba-1;tba-2;mec-12;tba-9;G5EDD4;O18688;P34690;P91910,17.8417,17.489,16.2688,19.2913,24.8326,23.9641,24.711,22.8232
tba-4;tba-1;tba-2;mec-12;G5EDD4;O18688;P34690;P91910,23.6692,25.5572,25.5158,25.1942,27.9662,26.7127,25.8343,26.13
skr-2;G5EDD8,16.3282,16.8508,20.5154,16.107,20.6723,20.5765,21.3642,20.9149
skr-2;G5EDD8,16.8932,15.9095,19.684,19.2489,21.8943,20.3472,20.43,21.0294
skr-2;G5EDD8,18.6362,18.3458,21.5942,19.454,23.8582,21.2038,22.4298,21.5467
tpxl-1;Q8WSN6,18.087,18.7657,17.2309,18.6088,20.7214,20.2188,20.1531,21.3224
kri-1;G5EF18,16.7401,20.4396,21.1661,17.7583,24.6477,23.4102,22.8862,22.7413
dcar-1;G5EDI0,16.586,18.9682,19.6041,16.5865,23.2582,22.0798,21.8931,21.2614
ent-1;G5EDJ3,18.2153,17.4394,18.6054,17.2063,25.8589,24.5541,24.6732,24.7655
ent-1;G5EDJ3,24.3143,24.3408,19.5819,23.3299,23.0721,23.8515,24.3582,22.3962
ent-1;G5EDJ3,19.109,20.1344,19.8419,19.0588,24.471,24.1486,22.3143,22.3947
dnj-25;G5EDJ6,24.6763,23.1279,23.9032,24.429,25.239,25.4556,24.0549,24.8424
nrfl-1;X5LQ26,17.5544,19.8782,17.1962,18.9165,26.314,23.4348,21.9988,22.846
nrfl-1;X5LQ26,19.2964,19.864,16.3987,16.7333,26.6399,24.9195,22.3569,24.1311
;G5EDM5,21.1298,15.3598,16.2872,17.248,24.5306,23.0743,24.7107,22.9135
cnb-1;H9G2Y1,19.6432,19.6736,16.2261,18.0784,20.6839,20.1711,20.7742,21.0555
clh-1;G5EDQ0,17.6815,18.2709,14.5687,19.5464,19.4698,19.3364,20.3215,20.6213
cle-1;G5EDQ4,17.4535,19.4214,16.5112,21.4467,20.6712,20.5947,21.3749,20.7654
cle-1;G5EDQ4,16.9362,17.9633,16.7407,16.2658,21.9465,20.6854,21.1639,20.6856
;G5EDQ7,18.1915,15.0755,17.0998,18.6087,23.4099,24.3099,24.1116,25.0957
;G5EDQ7,17.7946,18.3994,19.8557,20.5097,21.8251,20.4646,19.9049,20.6232
sur-6;G5EDR3,17.8771,16.3467,17.7173,16.5967,25.1204,24.306,24.9211,26.2517
sur-6;G5EDR3,23.2493,24.1414,23.6534,26.0849,25.1072,23.8089,24.0554,23.4617
sur-6;G5EDR3,18.8897,16.5447,18.8302,17.8026,21.1432,20.7162,20.6844,20.842
ubr-5;G5EDT9,17.9623,19.6838,18.0198,18.1262,21.5013,20.9464,20.5559,21.38
pmr-1;G5EFK9,24.1637,23.8829,27.1624,23.7638,24.2728,24.9033,24.449,24.4059
cey-4;G5EDV3,17.108,18.8673,17.3629,16.0212,24.1112,21.6653,21.2339,22.0902
cey-4;G5EDV3,19.4071,20.0168,18.1931,18.0889,20.5602,20.75,20.773,20.5007
cey-4;G5EDV3,17.5106,15.0691,17.8133,17.7601,24.989,23.7892,23.3116,21.856
cey-4;G5EDV3,16.8482,19.0535,15.749,18.7285,21.1069,20.2334,20.2291,20.5205
cey-4;G5EDV3,17.4721,18.5478,20.4755,19.2712,19.7052,21.2623,20.5001,20.5275
cey-4;G5EDV3,19.4522,20.045,16.1206,18.7458,20.9582,20.5847,21.2603,20.5144
skr-7;G5EDY3,26.5898,25.9976,27.0426,25.6743,31.6826,27.299,26.2985,27.9867
skr-7;G5EDY3,18.0989,17.8566,19.254,18.3443,20.7547,20.8952,20.6669,21.3839
;Q564W1,18.412,18.7314,16.6844,18.1472,21.2579,20.6971,21.16,20.9204
drp-1;G5EDY8,17.7611,17.7951,16.6668,19.2674,24.7768,23.3618,24.0984,23.5496
cpi-1;G5EDZ9,17.8833,18.7652,16.9817,16.3224,21.7936,20.7195,21.2782,21.408
hip-1;G5EE04,14.619,16.7875,19.9964,17.3125,27.7417,24.7395,26.9901,27.3457
hip-1;G5EE04,17.2155,16.8959,17.2333,18.357,21.6375,21.212,20.7717,20.093
ccr-4;Q8I4B4,14.9189,16.917,19.5415,19.8144,20.9617,20.0535,21.3002,21.3058
ptr-23;G5EE13,19.8989,19.3275,16.9485,19.9227,25.4396,25.0055,27.4509,25.4177
cuc-1;G5EE41,19.4227,17.6439,17.0219,15.2206,21.7712,21.0754,20.1635,21.6598
;G5EE62,18.813,15.8737,16.6608,19.4736,21.2167,20.643,21.0067,21.3619
skr-3;G5EE67,19.4698,21.375,19.1633,17.0799,19.8746,20.0441,21.0403,20.0659
skr-3;G5EE67,15.3058,18.0855,18.049,18.7524,21.708,21.1344,21.1777,21.3179
skr-3;skr-4;G5EE67;Q9U1Y9,18.4087,20.8079,21.2918,18.6618,25.386,26.0018,26.0345,25.2345
skr-15;G5EE88,17.1688,16.9666,17.4741,20.1307,20.1665,20.2499,21.3301,20.6658
nex-1;G5EEA8,19.8631,17.5705,19.7322,18.8951,21.9645,20.8519,20.8824,21.3077
nex-1;G5EEA8,17.4785,20.5127,16.9105,16.7729,21.5361,20.8566,21.2286,21.0646
nex-1;G5EEA8,20.2489,19.9313,18.7976,16.6704,20.5319,20.509,20.9275,20.1902
dpy-14;G5EEB6,20.0043,19.0149,15.7161,19.7142,21.2539,21.147,21.2771,21.2197
scm-1;G5EED5,26.5273,27.2882,24.0987,26.955,27.8124,26.741,27.4234,28.19
scm-1;G5EED5,26.3877,25.0247,23.4277,25.8405,29.1733,27.6733,26.0849,26.6389
mce-1;G5EEG4,17.5045,17.8767,20.361,16.7525,21.7829,20.0556,20.666,21.4141
frm-1;G5EEP9,17.5544,20.5664,18.0237,19.1569,23.9572,24.483,23.0336,25.0558
frm-1;G5EEP9,17.5214,18.6658,19.0712,17.9605,21.9486,21.2274,20.6148,20.4272
frm-1;G5EEP9,15.5164,18.8061,17.9346,18.6745,23.3855,22.344,24.1444,22.8304
frm-1;G5EEP9,19.0417,18.8059,19.0471,16.1733,23.7767,24.9027,22.0169,24.1977
frm-1;G5EEP9,20.4275,19.8312,17.1347,15.6413,20.3328,21.092,20.6048,20.6981
;G5EEI9,18.8716,19.5163,20.6672,15.4842,21.2879,20.0086,21.2342,21.132
msd-2;ssp-16;ssp-10;ssp-19;ssp-9;G5EEJ7;Q21289;Q23058,18.8667,17.5799,19.2005,18.9483,21.714,20.4487,21.1233,20.8272
vglu-2;vglu-3;G5EEK1;Q10046,17.432,18.0299,19.6851,15.4407,23.7111,22.1378,21.7231,22.4149
vglu-2;G5EEK1,18.9176,20.0576,17.5777,17.8806,24.3706,25.0122,25.1297,23.9955
vglu-2;G5EEK1,18.8772,17.0639,19.8633,16.3623,25.1958,24.4081,25.0519,23.1549
vha-5;G5EEK9,24.5563,25.2271,22.7263,25.3338,26.9601,25.7509,25.417,25.5225
vha-5;G5EEK9,16.8613,18.3813,19.196,18.8985,25.2868,24.741,24.882,24.6137
vha-5;G5EEK9,16.9097,19.6331,20.0407,18.9878,25.0688,22.8732,22.098,22.8897
vha-5;G5EEK9,18.2825,18.8114,17.7444,17.5957,26.6409,23.514,23.5485,23.7054
hmg-11;G5EEL9,15.417,16.955,17.4851,17.8824,21.2755,20.8898,20.9473,20.9653
hmg-11;G5EEL9,18.2336,20.3968,17.3133,17.6881,20.5592,21.0154,21.3095,20.247
hmg-11;G5EEL9,16.8324,17.9122,19.5272,17.0889,20.5047,20.7474,21.3824,21.0673
hmg-11;G5EEL9,18.7895,17.9164,17.7657,18.8144,21.1308,21.0378,21.3442,21.2626
hmg-11;G5EEL9,18.9503,17.307,18.5431,19.0198,21.9745,19.809,21.0858,21.2784
;G5EEN7,16.6151,20.4184,18.0535,19.0735,24.0628,21.5078,24.4668,22.6128
;G5EEN7,20.0156,19.4493,18.0178,17.2569,24.0628,21.305,22.0768,20.9577
alg-1;alg-2;G5EGR6;Q86B39,25.2889,24.1456,24.2746,24.8971,24.398,23.0636,23.6708,24.5406
pud-1.2;G5EET8,17.2168,20.9389,18.9585,17.0693,21.7364,21.1325,21.1536,20.6212
pud-1.2;G5EET8,20.4307,19.1232,17.592,16.668,21.9426,21.2051,20.3826,21.2785
pud-1.2;G5EET8,20.2578,18.3458,16.5692,18.7416,20.7178,24.9076,25.9117,24.6448
pud-1.2;G5EET8,17.886,18.3641,20.2201,19.1739,21.5875,21.0905,20.0856,21.1571
pud-1.2;G5EET8,17.8634,19.8473,21.6072,19.1492,21.6221,20.5843,21.3833,19.8581
pud-1.2;G5EET8,17.3079,18.2388,17.3581,17.8641,21.6498,21.2514,20.9981,20.2606
pud-1.2;G5EET8,22.4192,26.7693,24.4028,25.5469,29.7034,26.855,26.1789,28.1525
pud-1.2;G5EET8,17.0166,16.1409,18.5908,18.061,21.1829,21.2636,21.1694,21.3431
nbet-1;G5EEU1,17.9971,15.6457,16.8764,19.1752,21.9498,21.1283,20.5206,20.8423
nbet-1;G5EEU1,17.4696,21.2923,17.2757,18.1296,21.5529,20.4781,20.5081,21.0535
pud-3;G5EEV5,18.4482,18.8628,15.3752,17.8036,21.6268,21.0944,20.4427,21.1692
sid-2;G5EEV9,17.3601,19.48,18.3334,20.0443,25.3493,25.3801,24.7227,25.634
cnk-1;G5EEW9,22.3492,23.2443,20.9226,23.7148,23.2083,29.2145,27.3128,28.1211
skr-12;skr-13;G5EGD5,24.6369,25.5202,23.565,25.2622,26.5472,22.3404,23.6604,24.7786
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,22.682,24.6098,23.3498,24.1244,22.8193,20.4458,21.622,20.8654
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,18.4037,18.2156,17.486,19.5036,21.1302,20.7364,20.4365,21.1784
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,17.7374,15.4679,16.552,20.0074,21.5943,20.4929,20.9524,21.4078
;G5EF05,22.2351,22.5153,22.3571,22.168,24.5781,24.7574,24.4399,24.379
npa-1;G5EF32,19.5864,19.7648,16.8707,16.3311,21.6814,20.7161,20.7829,20.8533
npa-1;G5EF32,18.6346,18.1738,17.1842,18.8097,21.9746,21.2596,20.5329,21.1684
pat-10;G5EF37,19.3493,20.423,18.6814,18.0097,26.3397,25.0248,26.2106,24.8213
pat-10;G5EF37,22.6795,23.5923,26.4005,22.8001,26.8256,25.0058,26.2924,26.209
;G5EF82,18.5736,18.0809,19.3619,17.4651,21.7384,20.2252,21.2326,21.1181
swsn-1;G5EF87,17.5259,17.863,17.1881,17.4052,21.3127,19.3194,20.3411,21.2836
;G5EFC4,20.8274,20.2904,17.3608,16.5153,21.963,21.0057,21.1435,20.8786
;G5EFD7,19.9907,19.1571,18.4067,18.5532,21.7244,20.1662,21.3533,21.1624
;G5EFD7,16.7132,17.3206,17.4435,18.2447,20.572,20.9974,21.3117,20.2948
;G5EFE3,21.701,23.0085,20.7788,20.4729,21.5885,19.56,21.3752,21.1401
;G5EFF2,16.2675,20.2377,16.5173,18.2166,21.3261,20.9722,20.1799,21.1866
;G5EFF2,18.9093,19.4874,17.7232,18.9941,21.9422,20.0364,21.2006,20.9248
lec-5;G5EFI4,18.1646,20.1836,17.9988,19.0678,21.1456,20.1659,21.1155,20.2577
lec-5;G5EFI4,18.0146,20.3156,18.2212,19.5059,21.2508,20.9141,20.8468,20.6401
arf-3;arf-1.2;G5EFK4;Q10943,18.0567,17.5018,17.8281,17.3781,21.8006,20.2048,21.0417,21.1039
arf-3;G5EFK4,18.7162,18.4901,16.8808,17.1782,21.0422,21.0762,20.4227,21.374
mdf-1;G5EFM0,17.8328,17.2394,18.5658,19.899,23.3932,21.1446,22.6807,23.0046
;G5EFP2,15.7247,17.3395,17.1668,17.683,20.8423,19.5614,20.5571,20.7992
